9.5389e-14,0.42189,0.21617,0.23832,1.554,0.24168,0.1679,0.20694,1.7182,0.22155,0.14698,0.20063,1.55,0.26792,0.16484,0.23795,1.4675,0.1943,0.1422,0.21166,1.6511,0.17202,0.10579,0.15853,1.3676,0.1561,0.10174,0.15016,1.0352,0.12142,0.070184,0.051694,0.14539,0.028716,0.024428,0.022224,0.032968,0.020185,0.018152,0.017456,0.016534,0.015831,0.015275,0.014764,0.014447,0.013943,0.013603,0.013289,0.01303,0.012796,0.012539,0.012339,0.012306,0.011981,0.01183,0.011689,0.011657,0.011488,0.011398,0.011339,0.011702,0.011213,0.011179,0.011164
2.0153e-13,0.43933,0.26732,0.26642,1.9604,0.30404,0.22447,0.3136,2.2182,0.28389,0.2271,0.26142,2.2202,0.35826,0.22151,0.27162,2.09,0.26783,0.16976,0.23911,1.97,0.21987,0.14484,0.19136,1.6406,0.16639,0.11497,0.17301,1.1901,0.15585,0.083918,0.060787,0.18202,0.03658,0.031648,0.029195,0.046409,0.02622,0.024151,0.022763,0.021849,0.0211,0.020374,0.019735,0.019117,0.018654,0.018201,0.017775,0.017524,0.017112,0.016802,0.016527,0.01639,0.016039,0.015851,0.015676,0.015473,0.015419,0.015292,0.015175,0.015482,0.015072,0.015015,0.014998
2.1537e-13,0.44687,0.25058,0.24183,1.6825,0.21345,0.1491,0.19769,1.6525,0.19156,0.14955,0.17302,1.515,0.30135,0.16516,0.2128,1.287,0.18811,0.12394,0.19721,1.4622,0.15541,0.092206,0.14292,1.1089,0.13683,0.090749,0.14305,0.94405,0.11531,0.067016,0.046338,0.15219,0.026329,0.022289,0.020383,0.030829,0.018209,0.016535,0.016063,0.015158,0.014492,0.013959,0.013492,0.01308,0.012706,0.012392,0.012094,0.011871,0.011589,0.011371,0.011182,0.010959,0.010825,0.010677,0.010543,0.010532,0.010343,0.010254,0.010172,0.010271,0.010045,0.010007,0.0099795
1.5832e-13,0.4006,0.23605,0.22028,1.3311,0.16632,0.10335,0.14919,1.2035,0.12791,0.094405,0.11825,0.85511,0.20136,0.11699,0.11744,0.81973,0.11034,0.067652,0.090643,0.73646,0.079196,0.050061,0.075187,0.55071,0.064234,0.045275,0.062696,0.4923,0.047397,0.032252,0.024525,0.094744,0.015675,0.014024,0.013069,0.018262,0.01185,0.011292,0.010807,0.010421,0.010098,0.0098177,0.0095594,0.0093269,0.0091221,0.0089385,0.0087637,0.0086421,0.0084719,0.0083487,0.008239,0.0081129,0.0080284,0.0079472,0.0078837,0.0078296,0.0077699,0.0077189,0.0076718,0.0078108,0.0076098,0.0075796,0.0075647
2.1804e-13,0.44144,0.25325,0.24711,1.7461,0.24219,0.17827,0.27045,1.8965,0.23668,0.18219,0.20169,1.7159,0.35375,0.20509,0.22606,1.3702,0.21086,0.12311,0.1983,1.4343,0.16877,0.10962,0.15319,1.0769,0.13001,0.093519,0.13218,0.94003,0.11982,0.068183,0.045116,0.16962,0.028053,0.023798,0.022156,0.033184,0.01997,0.018321,0.01771,0.016805,0.016075,0.015509,0.015009,0.014574,0.014159,0.01381,0.013493,0.013374,0.01294,0.012711,0.012497,0.012414,0.012113,0.011959,0.011817,0.011843,0.011617,0.01152,0.01143,0.011484,0.011281,0.011242,0.011227
2.692e-13,0.59828,0.30717,0.35568,2.6763,0.39864,0.3025,0.44718,2.9036,0.42426,0.32375,0.36637,3.0805,0.44564,0.3237,0.38951,2.8388,0.37369,0.22713,0.35604,2.6654,0.29089,0.20039,0.28236,2.0604,0.22695,0.16994,0.22803,1.6262,0.21105,0.11203,0.081755,0.21218,0.049917,0.043789,0.040286,0.06183,0.036293,0.033618,0.031802,0.030271,0.029427,0.028432,0.027586,0.026611,0.02602,0.025411,0.024803,0.024512,0.023869,0.023453,0.023056,0.022848,0.022395,0.022126,0.021882,0.021605,0.021542,0.021368,0.02123,0.021247,0.02101,0.020935,0.020917
2.6375e-13,0.57695,0.29685,0.35532,2.5929,0.37122,0.25191,0.33899,2.6039,0.35623,0.26437,0.34359,2.3566,0.35899,0.24397,0.35878,2.6657,0.32613,0.22709,0.34742,2.7462,0.25036,0.17872,0.24758,1.8872,0.24029,0.16818,0.21638,1.6441,0.189,0.10738,0.081182,0.20528,0.048681,0.042316,0.038607,0.056959,0.034238,0.031392,0.030109,0.028391,0.027438,0.026498,0.025652,0.0248,0.024167,0.023539,0.022972,0.022534,0.022134,0.021682,0.021323,0.021046,0.020649,0.020409,0.020172,0.019861,0.019797,0.019638,0.019495,0.019431,0.019299,0.019241,0.019195
2.5753e-13,0.53179,0.2702,0.32944,2.3795,0.30696,0.20985,0.27423,2.4847,0.29387,0.20943,0.28337,2.3099,0.31789,0.21239,0.32583,2.1862,0.26832,0.19766,0.29542,2.1371,0.22805,0.14646,0.20325,1.7139,0.17346,0.13633,0.1821,1.319,0.14212,0.084507,0.059239,0.1703,0.038161,0.032777,0.029867,0.045837,0.027359,0.024914,0.023687,0.022278,0.021551,0.020821,0.020158,0.019451,0.018969,0.01848,0.018059,0.017677,0.017371,0.017009,0.016724,0.016677,0.016194,0.015999,0.015809,0.015624,0.015512,0.015384,0.015293,0.015656,0.015142,0.01508,0.015064
2.2267e-13,0.54897,0.29563,0.3657,2.754,0.36846,0.27135,0.38195,2.4909,0.35782,0.26252,0.31928,2.689,0.34848,0.27841,0.31268,2.5555,0.32363,0.19485,0.27566,2.2581,0.24799,0.17673,0.23746,1.8619,0.19085,0.1364,0.18965,1.3473,0.15066,0.088549,0.065758,0.18064,0.042461,0.036892,0.033998,0.048359,0.030514,0.02863,0.027117,0.026031,0.0252,0.024387,0.023687,0.022943,0.022443,0.021957,0.021491,0.021225,0.020718,0.020403,0.020085,0.019914,0.019564,0.019349,0.019135,0.019225,0.018877,0.018737,0.018649,0.018679,0.018453,0.018403,0.018387
1.7005e-13,0.37054,0.22227,0.22683,1.8238,0.22442,0.17269,0.22929,1.5472,0.19308,0.13155,0.16726,1.3523,0.23413,0.15616,0.1652,1.2469,0.16187,0.096872,0.14518,1.0572,0.12619,0.094245,0.12231,0.91128,0.095507,0.074219,0.10929,0.67415,0.07884,0.047402,0.036475,0.11654,0.024617,0.020836,0.020026,0.028789,0.017511,0.01681,0.016264,0.015641,0.015224,0.014801,0.014431,0.014122,0.01381,0.013543,0.013289,0.013106,0.012868,0.012688,0.012516,0.012348,0.012216,0.012098,0.011975,0.011906,0.01183,0.011749,0.0117,0.011853,0.011586,0.011566,0.011542
