2.8535e-13,1.7766,0.88189,1.0558,3.439,0.93155,0.55326,0.69227,2.6028,0.73055,0.48877,0.77853,2.4002,0.7199,0.44889,0.58851,2.495,0.54415,0.39568,0.48498,2.2547,0.49644,0.34553,0.53618,1.8076,0.4802,0.34949,0.54272,2.1626,0.55983,0.3294,0.43995,1.8662,0.60708,0.39942,0.42002,1.8471,0.51341,0.3349,0.48938,1.8203,0.46572,0.30892,0.45156,1.6698,0.40593,0.32659,0.40527,1.7107,0.35731,0.29186,0.34608,1.5489,0.35377,0.19809,0.33096,1.5605,0.3215,0.24657,0.3243,1.2843,0.33743,0.21201,0.3015,1.1387,0.26295,0.21044,0.25401,1.0809,0.28797,0.20305,0.21646,0.86432,0.18393,0.12753,0.1528,0.52699,0.11094,0.07732,0.072347,0.15263,0.051274,0.045375,0.043404,0.048607,0.039788,0.038286,0.035826,0.041758,0.035119,0.03279,0.032142,0.04909,0.034405,0.030754,0.031433,0.037453,0.029451,0.028632,0.028188,0.02773,0.027381,0.026972,0.026653,0.026294,0.026032,0.02575,0.025456,0.025434,0.024947,0.024648,0.024405,0.024095,0.023935,0.023726,0.023507,0.023661,0.023115,0.022975,0.022797,0.022727,0.022522,0.022372,0.022213,0.02232,0.021943,0.021801,0.021695,0.021307,0.02146,0.021353,0.02127,0.021177,0.021052,0.020947,0.020874,0.020734,0.020692,0.02064,0.020542,0.02035,0.020391,0.020332,0.020269,0.020204,0.020161,0.020138,0.020171,0.02041,0.020292,0.02022,0.020043,0.020015,0.019939,0.019929,0.0199,0.019705,0.019879,0.019833,0.019809
5.0312e-13,2.4037,1.0872,1.3595,4.247,1.0066,0.56656,0.69593,3.1734,0.65921,0.48246,0.75993,3.1999,0.8299,0.48936,0.77761,3.0631,0.6704,0.45278,0.56249,2.4226,0.6185,0.46329,0.52132,2.2445,0.61434,0.4142,0.59958,2.5532,0.68966,0.42168,0.60405,2.613,0.86211,0.45914,0.51683,2.0529,0.55738,0.40126,0.58737,2.1465,0.53246,0.34457,0.50043,2.0442,0.46543,0.3389,0.51105,2.0706,0.46765,0.28101,0.4835,1.8718,0.46632,0.32099,0.38253,1.7898,0.36855,0.2866,0.42822,1.5987,0.36827,0.24896,0.40763,1.381,0.3915,0.27677,0.34548,1.6251,0.35992,0.22931,0.28823,1.2093,0.264,0.15845,0.17661,0.68929,0.15407,0.087935,0.082078,0.2001,0.059027,0.048672,0.046683,0.057367,0.038914,0.036449,0.036801,0.045961,0.034869,0.034661,0.032641,0.062449,0.034033,0.032299,0.029781,0.04035,0.028075,0.028102,0.027541,0.027294,0.027044,0.026572,0.026371,0.025946,0.025726,0.025437,0.025121,0.025088,0.024758,0.024463,0.024255,0.024056,0.023912,0.023713,0.02358,0.023535,0.02308,0.022948,0.022803,0.022616,0.022493,0.022377,0.022267,0.022008,0.021984,0.021863,0.021741,0.021848,0.021532,0.021432,0.021296,0.021412,0.021215,0.021098,0.021015,0.021018,0.020846,0.020794,0.020667,0.020606,0.020638,0.020534,0.020474,0.020449,0.020399,0.020359,0.020347,0.020366,0.020539,0.02034,0.020186,0.020204,0.020106,0.020092,0.020005,0.020193,0.020056,0.020073,0.020042
3.3041e-13,1.7702,0.9315,1.0874,4.0108,0.98243,0.57452,0.69245,2.8352,0.66986,0.47566,0.67933,2.7411,0.65821,0.42328,0.59313,2.4143,0.57421,0.37166,0.46665,2.1065,0.58845,0.36236,0.52763,2.0137,0.44257,0.32446,0.48799,1.8793,0.49303,0.2951,0.47303,1.7257,0.82236,0.41334,0.35759,1.5616,0.4079,0.30984,0.41497,1.5799,0.33443,0.22918,0.3635,1.462,0.33405,0.24226,0.34015,1.5477,0.33454,0.21884,0.28691,1.3263,0.26966,0.20468,0.28206,1.3044,0.25054,0.19611,0.28088,1.0081,0.25435,0.18277,0.27099,0.84015,0.24807,0.18217,0.21238,0.93124,0.22296,0.1485,0.19868,0.69129,0.18819,0.097128,0.11851,0.44999,0.094918,0.05902,0.058766,0.13902,0.043527,0.036936,0.035335,0.044584,0.031286,0.031399,0.030261,0.039963,0.02948,0.027632,0.028205,0.042521,0.027863,0.025636,0.026771,0.033233,0.024566,0.024228,0.023898,0.023726,0.023331,0.023068,0.022812,0.022585,0.022375,0.022171,0.021969,0.02157,0.021654,0.021434,0.021245,0.021094,0.020923,0.020753,0.020592,0.020544,0.020296,0.020168,0.020029,0.020006,0.019782,0.019725,0.019583,0.019666,0.019382,0.019271,0.019196,0.019065,0.018985,0.018914,0.018836,0.018778,0.018648,0.018601,0.018535,0.018362,0.018402,0.018356,0.018295,0.018329,0.01818,0.018124,0.018086,0.018035,0.018003,0.017981,0.017974,0.018114,0.018114,0.018031,0.017904,0.01789,0.017854,0.017811,0.017774,0.017624,0.017802,0.017788,0.01775
4.3457e-13,1.747,0.82968,1.062,4.795,1.0396,0.61822,0.63819,2.5434,0.60927,0.39035,0.59507,2.9666,0.53819,0.37719,0.57753,2.034,0.47336,0.30459,0.44568,1.9376,0.48549,0.30421,0.36764,1.2592,0.35029,0.22797,0.27061,1.2145,0.24913,0.18673,0.2757,1.076,0.66403,0.30987,0.26696,1.0237,0.27161,0.19167,0.25166,1.005,0.22371,0.16071,0.22413,0.73181,0.20452,0.13913,0.16952,0.8091,0.19707,0.12616,0.16302,0.67778,0.18079,0.1309,0.16899,0.6733,0.16384,0.13022,0.16974,0.59107,0.16053,0.11747,0.15399,0.5733,0.14673,0.095554,0.12146,0.52516,0.14562,0.093635,0.10286,0.47046,0.10917,0.067679,0.081262,0.29053,0.060575,0.042905,0.039017,0.11216,0.035232,0.031521,0.030648,0.037966,0.029363,0.028301,0.027081,0.031605,0.027312,0.026215,0.025909,0.033656,0.025472,0.024377,0.025185,0.026071,0.023861,0.02322,0.023024,0.022764,0.0226,0.0223,0.022114,0.02188,0.021667,0.021475,0.021226,0.021272,0.020959,0.02078,0.020602,0.020458,0.020297,0.020169,0.019998,0.019794,0.019752,0.019615,0.019494,0.01935,0.019257,0.019152,0.019041,0.018897,0.018877,0.018771,0.018681,0.018284,0.018508,0.018425,0.01833,0.018311,0.018163,0.018121,0.018049,0.017998,0.01793,0.01787,0.017803,0.01785,0.017701,0.017667,0.017616,0.017598,0.017489,0.017501,0.017421,0.017753,0.017528,0.017498,0.017418,0.017404,0.017368,0.017336,0.017319,0.016904,0.017282,0.017249,0.017238
4.6958e-13,2.0739,1.0822,1.1778,5.2869,0.99373,0.66197,0.829,3.5334,0.80027,0.50225,0.81039,3.6743,0.76862,0.54339,0.79558,2.7385,0.675,0.43211,0.67826,2.6769,0.74922,0.46147,0.62862,2.1177,0.57601,0.37893,0.50565,2.0321,0.44882,0.31214,0.522,1.6672,0.93797,0.42318,0.38473,1.6026,0.39751,0.28516,0.41917,1.4248,0.34902,0.2423,0.35399,1.5271,0.34872,0.23123,0.27682,1.2781,0.32962,0.21183,0.29162,1.2524,0.26285,0.19683,0.27019,1.1532,0.22611,0.18255,0.27625,0.91809,0.25601,0.1627,0.26612,0.93642,0.22336,0.16225,0.21102,0.86824,0.19392,0.15112,0.18159,0.75932,0.17142,0.09837,0.12112,0.45378,0.087459,0.053939,0.056037,0.16458,0.046834,0.037285,0.034385,0.048632,0.031695,0.032049,0.0303,0.039496,0.028341,0.02842,0.02848,0.04355,0.026505,0.025389,0.026698,0.03262,0.024462,0.024259,0.023843,0.023484,0.023367,0.023055,0.022846,0.022513,0.022359,0.022154,0.021882,0.021742,0.021506,0.021321,0.021146,0.021095,0.020815,0.020651,0.020581,0.02039,0.020193,0.020051,0.019926,0.01977,0.019688,0.019557,0.019432,0.01938,0.019246,0.019134,0.019058,0.018548,0.018855,0.018771,0.018663,0.018535,0.018511,0.01846,0.018388,0.018348,0.018288,0.018173,0.018174,0.018188,0.018028,0.017944,0.017901,0.017918,0.017788,0.017798,0.017688,0.018117,0.017882,0.017913,0.017744,0.017724,0.017647,0.017622,0.017595,0.017525,0.017608,0.017578,0.017558
5.2134e-13,2.3403,1.1772,1.2781,4.6358,0.98019,0.64208,0.80142,3.5832,0.90766,0.5798,0.89424,3.6163,0.82109,0.63621,0.8719,3.4498,0.76929,0.49963,0.82418,3.0397,0.73644,0.5682,0.75718,2.7255,0.6935,0.49901,0.65644,2.6923,0.59533,0.45071,0.74659,2.6772,0.71902,0.39081,0.52232,2.5315,0.61295,0.41355,0.55653,2.1056,0.56938,0.37579,0.55061,2.2134,0.53221,0.32612,0.41812,1.9119,0.4988,0.31892,0.45752,1.9396,0.42754,0.37529,0.43066,1.6528,0.43569,0.30163,0.42187,1.4937,0.40879,0.25091,0.39132,1.5023,0.34793,0.27204,0.33082,1.5911,0.33631,0.25653,0.31045,1.1861,0.29213,0.16544,0.1953,0.78268,0.16293,0.095116,0.079638,0.18388,0.068986,0.052693,0.047729,0.061017,0.043523,0.040772,0.038701,0.052338,0.036667,0.036343,0.034609,0.058503,0.034291,0.032919,0.031839,0.046737,0.030127,0.029856,0.028957,0.028268,0.028279,0.027636,0.02738,0.026784,0.026561,0.026268,0.025787,0.025769,0.02522,0.024971,0.024715,0.024589,0.02423,0.02401,0.023848,0.023725,0.023284,0.023083,0.022897,0.022755,0.022538,0.022365,0.022173,0.022063,0.021927,0.021776,0.021632,0.021153,0.021431,0.021287,0.02116,0.020921,0.0209,0.020813,0.020716,0.020889,0.020494,0.020417,0.020322,0.020208,0.020251,0.020138,0.020046,0.020013,0.019962,0.019877,0.019841,0.019799,0.019896,0.019916,0.019763,0.019711,0.019652,0.019627,0.019517,0.019601,0.019628,0.019588,0.019581
4.6699e-13,1.8601,1.0639,1.1954,4.2146,1.0456,0.66282,0.83021,3.6706,0.78354,0.52777,0.78092,2.8236,0.8201,0.60199,0.86906,3.2583,0.68548,0.48373,0.65587,2.4635,0.55038,0.44861,0.60182,2.5718,0.6216,0.43239,0.60376,2.6244,0.56729,0.43527,0.58098,2.8581,0.55845,0.38993,0.46862,2.3939,0.49089,0.37408,0.54982,2.2203,0.51701,0.34892,0.48384,1.8813,0.45665,0.31996,0.42367,1.8792,0.43867,0.32591,0.46147,1.854,0.41774,0.34126,0.38739,1.6738,0.36374,0.29287,0.42015,1.5527,0.43018,0.24733,0.39408,1.4824,0.36492,0.27795,0.32744,1.5643,0.33156,0.24984,0.3234,1.2315,0.28589,0.16125,0.21819,0.7,0.18629,0.10376,0.095418,0.18146,0.072189,0.061609,0.056674,0.071979,0.05412,0.051386,0.049762,0.054017,0.046551,0.044739,0.042898,0.062157,0.043993,0.043638,0.039998,0.05194,0.040113,0.039054,0.038544,0.038026,0.037617,0.037037,0.036623,0.036163,0.035756,0.035364,0.034819,0.034865,0.034337,0.03399,0.033674,0.033416,0.033016,0.032797,0.032576,0.03238,0.032074,0.031812,0.031593,0.031461,0.031208,0.030964,0.030802,0.030376,0.030433,0.030269,0.030096,0.029559,0.029811,0.029698,0.02952,0.029427,0.0293,0.029182,0.029066,0.029053,0.028806,0.02874,0.028573,0.028286,0.028532,0.028393,0.028304,0.028257,0.028215,0.028156,0.028151,0.028507,0.027935,0.027994,0.027975,0.027954,0.02786,0.027812,0.027772,0.027714,0.027678,0.027696,0.027704
9.3615e-13,3.718,1.7083,1.7026,6.3797,1.4194,0.96602,1.2156,5.0734,1.1098,0.75528,0.98713,3.5962,0.80439,0.71598,0.83443,3.3227,0.83463,0.56638,0.75311,2.8655,0.62592,0.47501,0.65863,2.578,0.65491,0.39579,0.61589,2.3529,0.56509,0.41785,0.5411,2.5825,0.56635,0.39487,0.51583,2.2269,0.47795,0.36902,0.48105,1.8763,0.47025,0.31185,0.47907,1.8874,0.47801,0.36792,0.43004,1.9192,0.44793,0.35957,0.41989,1.8731,0.41689,0.27351,0.41823,1.3953,0.36358,0.28991,0.419,1.6543,0.39687,0.26457,0.34545,1.5298,0.38108,0.29044,0.34819,1.2313,0.34807,0.23696,0.29,1.1615,0.22662,0.1647,0.21258,0.52451,0.11565,0.084081,0.079466,0.20173,0.061413,0.052437,0.049294,0.06443,0.049811,0.047769,0.047453,0.048436,0.044935,0.043572,0.042391,0.061926,0.042853,0.041254,0.040598,0.046312,0.039159,0.038498,0.038037,0.037576,0.037162,0.036711,0.03641,0.035932,0.035748,0.035398,0.035163,0.035147,0.034543,0.03427,0.034048,0.033827,0.033594,0.033372,0.033179,0.032697,0.032625,0.032494,0.032312,0.032135,0.031915,0.031793,0.031601,0.031416,0.031275,0.03114,0.030995,0.032394,0.030715,0.030615,0.030509,0.030182,0.030278,0.030174,0.030078,0.029875,0.029801,0.029772,0.029651,0.029703,0.029623,0.029486,0.029413,0.029357,0.029298,0.029208,0.029173,0.029607,0.029972,0.029067,0.028982,0.029003,0.028982,0.028967,0.028886,0.029254,0.028883,0.028867,0.028818
4.9538e-13,2.3016,1.1354,1.3006,4.9539,1.0697,0.75462,0.91195,3.3405,0.88547,0.63156,0.81732,3.1113,0.8069,0.62679,0.71171,3.1849,0.70196,0.51459,0.65401,2.5843,0.56659,0.46208,0.59101,2.2873,0.501,0.37709,0.55244,2.0337,0.44681,0.32928,0.50646,2.1566,0.50283,0.34396,0.40947,1.8754,0.45228,0.30828,0.43437,1.7788,0.40137,0.29887,0.377,1.7204,0.33467,0.25967,0.34283,1.4586,0.34284,0.22605,0.29642,1.4085,0.30094,0.26659,0.35876,1.0465,0.35754,0.25202,0.32018,1.1819,0.30783,0.17834,0.27095,1.1495,0.27756,0.18946,0.21978,1.0771,0.24619,0.16529,0.1887,0.84852,0.21158,0.11791,0.15168,0.52351,0.11825,0.073383,0.066293,0.1431,0.049473,0.04406,0.037761,0.048635,0.036734,0.034908,0.033649,0.040345,0.033167,0.031072,0.031985,0.044367,0.031703,0.029216,0.028728,0.034828,0.028423,0.027772,0.027115,0.026649,0.026358,0.026015,0.025717,0.025324,0.025071,0.024781,0.024545,0.024851,0.02399,0.023829,0.023616,0.02348,0.023296,0.023098,0.022879,0.022568,0.022515,0.022388,0.02224,0.022147,0.021909,0.021816,0.021664,0.021605,0.021496,0.021342,0.02123,0.021316,0.021005,0.020898,0.020805,0.020714,0.02071,0.020594,0.020499,0.02041,0.020395,0.020347,0.020287,0.02019,0.02011,0.02006,0.019995,0.020001,0.019919,0.019896,0.019869,0.020082,0.019836,0.019792,0.019773,0.019746,0.019652,0.019621,0.019573,0.019743,0.019675,0.019651,0.019626
3.0649e-13,1.5845,1.0931,1.1734,5.4284,1.151,0.76144,0.87582,3.5011,0.78559,0.54468,0.79644,3.3437,0.77622,0.50499,0.69826,2.8616,0.72258,0.44552,0.47556,2.4391,0.64605,0.36163,0.50432,1.6034,0.45309,0.27206,0.35866,1.3696,0.34298,0.26112,0.35167,1.3739,0.59612,0.29065,0.27231,1.2242,0.28607,0.19666,0.26945,1.1415,0.23618,0.17243,0.22806,0.95696,0.24704,0.17422,0.208,0.78115,0.19922,0.15029,0.17235,0.83354,0.19847,0.14991,0.20156,0.83418,0.19329,0.13764,0.17907,0.75683,0.17587,0.11318,0.16212,0.63224,0.16089,0.1254,0.15075,0.59694,0.16233,0.10723,0.12189,0.47247,0.11958,0.071658,0.088777,0.31356,0.074143,0.046577,0.046216,0.11848,0.039181,0.034567,0.033751,0.032882,0.031743,0.031638,0.031197,0.032649,0.030049,0.029508,0.029911,0.036916,0.027704,0.027963,0.027246,0.03073,0.02661,0.026097,0.025885,0.025704,0.025369,0.025138,0.024906,0.024689,0.024512,0.024272,0.02411,0.024057,0.023671,0.023536,0.023365,0.023206,0.023026,0.022859,0.022736,0.022532,0.02245,0.02231,0.022183,0.022003,0.021928,0.021818,0.021696,0.021704,0.021513,0.021396,0.021308,0.021385,0.021087,0.021019,0.020923,0.020789,0.020783,0.020716,0.020646,0.020645,0.020525,0.020449,0.020398,0.020445,0.020267,0.020226,0.020161,0.020108,0.020074,0.02007,0.019968,0.019969,0.020112,0.019935,0.01994,0.019927,0.019875,0.019868,0.019864,0.020282,0.019816,0.01977,0.019785
