"site","freq","mod","freqBin","amp"
"Florida","6Hz","sine",130.714285714286,0.013656057
"Florida","6Hz","sine",131.142857142857,0.013622395
"Florida","6Hz","sine",131.571428571429,0.0135883756666667
"Florida","6Hz","sine",132,0.0135554773333333
"Florida","6Hz","sine",132.428571428571,0.0135223826666667
"Florida","6Hz","sine",132.857142857143,0.0134897603333333
"Florida","6Hz","sine",133.285714285714,0.013457669
"Florida","6Hz","sine",133.714285714286,0.0134261496666667
"Florida","6Hz","sine",134.142857142857,0.0133922056666667
"Florida","6Hz","sine",134.571428571429,0.0133614996666667
"Florida","6Hz","sine",135,0.013330633
"Florida","6Hz","sine",135.428571428571,0.0132986966666667
"Florida","6Hz","sine",135.857142857143,0.0132672386666667
"Florida","6Hz","sine",136.285714285714,0.0132363633333333
"Florida","6Hz","sine",136.714285714286,0.013205379
"Florida","6Hz","sine",137.142857142857,0.0131757453333333
"Florida","6Hz","sine",137.571428571429,0.0131476946666667
"Florida","6Hz","sine",138,0.013118738
"Florida","6Hz","sine",138.428571428571,0.0130867656666667
"Florida","6Hz","sine",138.857142857143,0.013058002
"Florida","6Hz","sine",139.285714285714,0.0130274853333333
"Florida","6Hz","sine",139.714285714286,0.013000337
"Florida","6Hz","sine",140.142857142857,0.0129721633333333
"Florida","6Hz","sine",140.571428571429,0.0129446153333333
"Florida","6Hz","sine",141,0.0129146336666667
"Florida","6Hz","sine",141.428571428571,0.01288782
"Florida","6Hz","sine",141.857142857143,0.0128604796666667
"Florida","6Hz","sine",142.285714285714,0.012832643
"Florida","6Hz","sine",142.714285714286,0.0128064413333333
"Florida","6Hz","sine",143.142857142857,0.0127805653333333
"Florida","6Hz","sine",143.571428571429,0.0127519733333333
"Florida","6Hz","sine",144,0.0127268066666667
"Florida","6Hz","sine",144.428571428571,0.012697743
"Florida","6Hz","sine",144.857142857143,0.0126733153333333
"Florida","6Hz","sine",145.285714285714,0.0126501943333333
"Florida","6Hz","sine",145.714285714286,0.0126334003333333
"Florida","6Hz","sine",146.142857142857,0.0125727153333333
"Florida","6Hz","sine",146.571428571429,0.0125660823333333
"Florida","6Hz","sine",147,0.0125429713333333
"Florida","6Hz","sine",147.428571428571,0.012519575
"Florida","6Hz","sine",147.857142857143,0.0124930706666667
"Florida","6Hz","sine",148.285714285714,0.0124718646666667
"Florida","6Hz","sine",148.714285714286,0.0124476683333333
"Florida","6Hz","sine",149.142857142857,0.0124238926666667
"Florida","6Hz","sine",149.571428571429,0.0123977266666667
"Florida","6Hz","sine",150,0.0123730376666667
"Florida","6Hz","sine",150.428571428571,0.0123509313333333
"Florida","6Hz","sine",150.857142857143,0.0123296146666667
"Florida","6Hz","sine",151.285714285714,0.0123046413333333
"Florida","6Hz","sine",151.714285714286,0.0122834293333333
"Florida","6Hz","sine",152.142857142857,0.0122560573333333
"Florida","6Hz","sine",152.571428571429,0.012236691
"Florida","6Hz","sine",153,0.012213785
"Florida","6Hz","sine",153.428571428571,0.0121916443333333
"Florida","6Hz","sine",153.857142857143,0.0121661073333333
"Florida","6Hz","sine",154.285714285714,0.012150946
"Florida","6Hz","sine",154.714285714286,0.0121273866666667
"Florida","6Hz","sine",155.142857142857,0.0121056913333333
"Florida","6Hz","sine",155.571428571429,0.012083869
"Florida","6Hz","sine",156,0.0120626433333333
"Florida","6Hz","sine",156.428571428571,0.0120416166666667
"Florida","6Hz","sine",156.857142857143,0.0120207323333333
"Florida","6Hz","sine",157.285714285714,0.0120003113333333
"Florida","6Hz","sine",157.714285714286,0.011979316
"Florida","6Hz","sine",158.142857142857,0.0119585063333333
"Florida","6Hz","sine",158.571428571429,0.011938773
"Florida","6Hz","sine",159,0.0119188803333333
"Florida","6Hz","sine",159.428571428571,0.0118992113333333
"Florida","6Hz","sine",159.857142857143,0.0118796136666667
"Florida","6Hz","sine",160.285714285714,0.0118601406666667
"Florida","6Hz","sine",160.714285714286,0.0118409043333333
"Florida","6Hz","sine",161.142857142857,0.0118218176666667
"Florida","6Hz","sine",161.571428571429,0.0118026166666667
"Florida","6Hz","sine",162,0.0117813286666667
"Florida","6Hz","sine",162.428571428571,0.0117627566666667
"Florida","6Hz","sine",162.857142857143,0.011746695
"Florida","6Hz","sine",163.285714285714,0.01172727
"Florida","6Hz","sine",163.714285714286,0.011709908
"Florida","6Hz","sine",164.142857142857,0.0116899903333333
"Florida","6Hz","sine",164.571428571429,0.0116729616666667
"Florida","6Hz","sine",165,0.011653254
"Florida","6Hz","sine",165.428571428571,0.011634963
"Florida","6Hz","sine",165.857142857143,0.0116051326666667
"Florida","6Hz","sine",166.285714285714,0.0116074436666667
"Florida","6Hz","sine",166.714285714286,0.0115857493333333
"Florida","6Hz","sine",167.142857142857,0.011568777
"Florida","6Hz","sine",167.571428571429,0.011549514
"Florida","6Hz","sine",168,0.011538115
"Florida","6Hz","sine",168.428571428571,0.0115171183333333
"Florida","6Hz","sine",168.857142857143,0.011502598
"Florida","6Hz","sine",169.285714285714,0.0114833843333333
"Florida","6Hz","sine",169.714285714286,0.0114684036666667
"Florida","6Hz","sine",170.142857142857,0.0114540696666667
"Florida","6Hz","sine",170.571428571429,0.0114381386666667
"Florida","6Hz","sine",171,0.011420215
"Florida","6Hz","sine",171.428571428571,0.0114037923333333
"Florida","6Hz","sine",171.857142857143,0.0113877286666667
"Florida","6Hz","sine",172.285714285714,0.011374258
"Florida","6Hz","sine",172.714285714286,0.0113576746666667
"Florida","6Hz","sine",173.142857142857,0.0113424626666667
"Florida","6Hz","sine",173.571428571429,0.0113270076666667
"Florida","6Hz","sine",174,0.0113265316666667
"Florida","6Hz","sine",174.428571428571,0.0112977643333333
"Florida","6Hz","sine",174.857142857143,0.0112836613333333
"Florida","6Hz","sine",175.285714285714,0.011269882
"Florida","6Hz","sine",175.714285714286,0.0112563306666667
"Florida","6Hz","sine",176.142857142857,0.0112413026666667
"Florida","6Hz","sine",176.571428571429,0.0112274863333333
"Florida","6Hz","sine",177,0.011212693
"Florida","6Hz","sine",177.428571428571,0.0111989006666667
"Florida","6Hz","sine",177.857142857143,0.0111850823333333
"Florida","6Hz","sine",178.285714285714,0.0111716663333333
"Florida","6Hz","sine",178.714285714286,0.0111580856666667
"Florida","6Hz","sine",179.142857142857,0.0111447353333333
"Florida","6Hz","sine",179.571428571429,0.0111312606666667
"Florida","6Hz","sine",180,0.0111180846666667
"Florida","6Hz","sine",180.428571428571,0.01110512
"Florida","6Hz","sine",180.857142857143,0.0110920556666667
"Florida","6Hz","sine",181.285714285714,0.0110792823333333
"Florida","6Hz","sine",181.714285714286,0.0110663363333333
"Florida","6Hz","sine",182.142857142857,0.0110543073333333
"Florida","6Hz","sine",182.571428571429,0.0110423566666667
"Florida","6Hz","sine",183,0.011029346
"Florida","6Hz","sine",183.428571428571,0.011016701
"Florida","6Hz","sine",183.857142857143,0.0110044153333333
"Florida","6Hz","sine",184.285714285714,0.0109920263333333
"Florida","6Hz","sine",184.714285714286,0.0109803606666667
"Florida","6Hz","sine",185.142857142857,0.0109696763333333
"Florida","6Hz","sine",185.571428571429,0.0109579796666667
"Florida","6Hz","sine",186,0.0109405766666667
"Florida","6Hz","sine",186.428571428571,0.010936291
"Florida","6Hz","sine",186.857142857143,0.0109251606666667
"Florida","6Hz","sine",187.285714285714,0.010913653
"Florida","6Hz","sine",187.714285714286,0.0109032766666667
"Florida","6Hz","sine",188.142857142857,0.0108908696666667
"Florida","6Hz","sine",188.571428571429,0.0108811633333333
"Florida","6Hz","sine",189,0.010868542
"Florida","6Hz","sine",189.428571428571,0.0108577473333333
"Florida","6Hz","sine",189.857142857143,0.010847344
"Florida","6Hz","sine",190.285714285714,0.0108375366666667
"Florida","6Hz","sine",190.714285714286,0.0108273063333333
"Florida","6Hz","sine",191.142857142857,0.0108154343333333
"Florida","6Hz","sine",191.571428571429,0.0108075953333333
"Florida","6Hz","sine",192,0.010793949
"Florida","6Hz","sine",192.428571428571,0.0107886043333333
"Florida","6Hz","sine",192.857142857143,0.0107778943333333
"Florida","6Hz","sine",193.285714285714,0.0107690866666667
"Florida","6Hz","sine",193.714285714286,0.0107593086666667
"Florida","6Hz","sine",194.142857142857,0.0107507356666667
"Florida","6Hz","sine",194.571428571429,0.010739501
"Florida","6Hz","sine",195,0.0107307876666667
"Florida","6Hz","sine",195.428571428571,0.010719926
"Florida","6Hz","sine",195.857142857143,0.010710592
"Florida","6Hz","sine",196.285714285714,0.0107008313333333
"Florida","6Hz","sine",196.714285714286,0.0106921026666667
"Florida","6Hz","sine",197.142857142857,0.0106833676666667
"Florida","6Hz","sine",197.571428571429,0.0106768403333333
"Florida","6Hz","sine",198,0.0106683016666667
"Florida","6Hz","sine",198.428571428571,0.0106578293333333
"Florida","6Hz","sine",198.857142857143,0.0106495543333333
"Florida","6Hz","sine",199.285714285714,0.0106407083333333
"Florida","6Hz","sine",199.714285714286,0.0106330946666667
"Florida","6Hz","sine",200.142857142857,0.0106251526666667
"Florida","6Hz","sine",200.571428571429,0.0106173236666667
"Florida","6Hz","sine",201,0.0106089253333333
"Florida","6Hz","sine",201.428571428571,0.01060147
"Florida","6Hz","sine",201.857142857143,0.0105939563333333
"Florida","6Hz","sine",202.285714285714,0.010586083
"Florida","6Hz","sine",202.714285714286,0.010578362
"Florida","6Hz","sine",203.142857142857,0.0105710836666667
"Florida","6Hz","sine",203.571428571429,0.010563585
"Florida","6Hz","sine",204,0.0105563336666667
"Florida","6Hz","sine",204.428571428571,0.0105491303333333
"Florida","6Hz","sine",204.857142857143,0.0105420293333333
"Florida","6Hz","sine",205.285714285714,0.0105347173333333
"Florida","6Hz","sine",205.714285714286,0.010526333
"Florida","6Hz","sine",206.142857142857,0.010525731
"Florida","6Hz","sine",206.571428571429,0.0105157046666667
"Florida","6Hz","sine",207,0.010508815
"Florida","6Hz","sine",207.428571428571,0.0105018223333333
"Florida","6Hz","sine",207.857142857143,0.0104967423333333
"Florida","6Hz","sine",208.285714285714,0.0104885526666667
"Florida","6Hz","sine",208.714285714286,0.0104826343333333
"Florida","6Hz","sine",209.142857142857,0.0104758683333333
"Florida","6Hz","sine",209.571428571429,0.0104713016666667
"Florida","6Hz","sine",210,0.0104660906666667
"Florida","6Hz","sine",210.428571428571,0.0104594906666667
"Florida","6Hz","sine",210.857142857143,0.0104518576666667
"Florida","6Hz","sine",211.285714285714,0.010447555
"Florida","6Hz","sine",211.714285714286,0.0104407623333333
"Florida","6Hz","sine",212.142857142857,0.010439561
"Florida","6Hz","sine",212.571428571429,0.010430906
"Florida","6Hz","sine",213,0.010426659
"Florida","6Hz","sine",213.428571428571,0.0104220313333333
"Florida","6Hz","sine",213.857142857143,0.0104276916666667
"Florida","6Hz","sine",214.285714285714,0.010401183
"Florida","6Hz","sine",214.714285714286,0.010402007
"Florida","6Hz","sine",215.142857142857,0.0103978956666667
"Florida","6Hz","sine",215.571428571429,0.0103948946666667
"Florida","6Hz","sine",216,0.0103889683333333
"Florida","6Hz","sine",216.428571428571,0.0103857746666667
"Florida","6Hz","sine",216.857142857143,0.0103801593333333
"Florida","6Hz","sine",217.285714285714,0.0103773846666667
"Florida","6Hz","sine",217.714285714286,0.0103713693333333
"Florida","6Hz","sine",218.142857142857,0.0103663076666667
"Florida","6Hz","sine",218.571428571429,0.0103632176666667
"Florida","6Hz","sine",219,0.0103596786666667
"Florida","6Hz","sine",219.428571428571,0.0103553856666667
"Florida","6Hz","sine",219.857142857143,0.0103517653333333
"Florida","6Hz","sine",220.285714285714,0.0103481556666667
"Florida","6Hz","sine",220.714285714286,0.010344762
"Florida","6Hz","sine",221.142857142857,0.010340824
"Florida","6Hz","sine",221.571428571429,0.0103371633333333
"Florida","6Hz","sine",222,0.01033169
"Florida","6Hz","sine",222.428571428571,0.0103284706666667
"Florida","6Hz","sine",222.857142857143,0.010327038
"Florida","6Hz","sine",223.285714285714,0.0103233593333333
"Florida","6Hz","sine",223.714285714286,0.0103205386666667
"Florida","6Hz","sine",224.142857142857,0.0103168523333333
"Florida","6Hz","sine",224.571428571429,0.0103139803333333
"Florida","6Hz","sine",225,0.0103103746666667
"Florida","6Hz","sine",225.428571428571,0.0103076986666667
"Florida","6Hz","sine",225.857142857143,0.0103032953333333
"Florida","6Hz","sine",226.285714285714,0.010303022
"Florida","6Hz","sine",226.714285714286,0.0103000753333333
"Florida","6Hz","sine",227.142857142857,0.0102976946666667
"Florida","6Hz","sine",227.571428571429,0.010295244
"Florida","6Hz","sine",228,0.010293003
"Florida","6Hz","sine",228.428571428571,0.0102907973333333
"Florida","6Hz","sine",228.857142857143,0.0102884886666667
"Florida","6Hz","sine",229.285714285714,0.0102867456666667
"Florida","6Hz","sine",229.714285714286,0.0102846326666667
"Florida","6Hz","sine",230.142857142857,0.010282466
"Florida","6Hz","sine",230.571428571429,0.0102804683333333
"Florida","6Hz","sine",231,0.0102790976666667
"Florida","6Hz","sine",231.428571428571,0.0102779853333333
"Florida","6Hz","sine",231.857142857143,0.0102762586666667
"Florida","6Hz","sine",232.285714285714,0.010274906
"Florida","6Hz","sine",232.714285714286,0.010273574
"Florida","6Hz","sine",233.142857142857,0.0102725076666667
"Florida","6Hz","sine",233.571428571429,0.0102714653333333
"Florida","6Hz","sine",234,0.0102607203333333
"Florida","6Hz","sine",234.428571428571,0.0102686003333333
"Florida","6Hz","sine",234.857142857143,0.0102673826666667
"Florida","6Hz","sine",235.285714285714,0.010265325
"Florida","6Hz","sine",235.714285714286,0.0102635943333333
"Florida","6Hz","sine",236.142857142857,0.010263481
"Florida","6Hz","sine",236.571428571429,0.0102626623333333
"Florida","6Hz","sine",237,0.0102632713333333
"Florida","6Hz","sine",237.428571428571,0.0102634973333333
"Florida","6Hz","sine",237.857142857143,0.010262335
"Florida","6Hz","sine",238.285714285714,0.0102608133333333
"Florida","6Hz","sine",238.714285714286,0.0102609036666667
"Florida","6Hz","sine",239.142857142857,0.010260003
"Florida","6Hz","sine",239.571428571429,0.0102613213333333
"Florida","8.57Hz","box",0,0.5582519
"Florida","8.57Hz","box",0.428571428571429,0.4584215
"Florida","8.57Hz","box",0.857142857142857,0.7185661
"Florida","8.57Hz","box",1.28571428571429,1.58571633333333
"Florida","8.57Hz","box",1.71428571428571,2.22512133333333
"Florida","8.57Hz","box",2.14285714285714,2.04332406666667
"Florida","8.57Hz","box",2.57142857142857,2.20972766666667
"Florida","8.57Hz","box",3,1.958319
"Florida","8.57Hz","box",3.42857142857143,1.59584833333333
"Florida","8.57Hz","box",3.85714285714286,1.946811
"Florida","8.57Hz","box",4.28571428571429,1.82451566666667
"Florida","8.57Hz","box",4.71428571428571,1.37976513333333
"Florida","8.57Hz","box",5.14285714285714,1.70911266666667
"Florida","8.57Hz","box",5.57142857142857,1.637946
"Florida","8.57Hz","box",6,1.82905906666667
"Florida","8.57Hz","box",6.42857142857143,1.83126466666667
"Florida","8.57Hz","box",6.85714285714286,1.92746833333333
"Florida","8.57Hz","box",7.28571428571429,1.853928
"Florida","8.57Hz","box",7.71428571428571,1.66809333333333
"Florida","8.57Hz","box",8.14285714285714,1.78951426666667
"Florida","8.57Hz","box",8.57142857142857,8.80813633333333
"Florida","8.57Hz","box",9,1.334953
"Florida","8.57Hz","box",9.42857142857143,1.23573256666667
"Florida","8.57Hz","box",9.85714285714286,1.41082166666667
"Florida","8.57Hz","box",10.2857142857143,1.35894256666667
"Florida","8.57Hz","box",10.7142857142857,1.18126833333333
"Florida","8.57Hz","box",11.1428571428571,1.2886406
"Florida","8.57Hz","box",11.5714285714286,1.05801866666667
"Florida","8.57Hz","box",12,0.973721666666667
"Florida","8.57Hz","box",12.4285714285714,0.870888666666667
"Florida","8.57Hz","box",12.8571428571429,0.875632466666667
"Florida","8.57Hz","box",13.2857142857143,0.711865333333333
"Florida","8.57Hz","box",13.7142857142857,0.717639833333333
"Florida","8.57Hz","box",14.1428571428571,0.6749464
"Florida","8.57Hz","box",14.5714285714286,0.686339
"Florida","8.57Hz","box",15,0.705259666666667
"Florida","8.57Hz","box",15.4285714285714,0.788376
"Florida","8.57Hz","box",15.8571428571429,0.671307666666667
"Florida","8.57Hz","box",16.2857142857143,0.7709374
"Florida","8.57Hz","box",16.7142857142857,0.723321466666667
"Florida","8.57Hz","box",17.1428571428571,3.30935466666667
"Florida","8.57Hz","box",17.5714285714286,0.6149954
"Florida","8.57Hz","box",18,0.525463766666667
"Florida","8.57Hz","box",18.4285714285714,0.613073666666667
"Florida","8.57Hz","box",18.8571428571429,0.537767666666667
"Florida","8.57Hz","box",19.2857142857143,0.568713333333333
"Florida","8.57Hz","box",19.7142857142857,0.553308466666667
"Florida","8.57Hz","box",20.1428571428571,0.366876033333333
"Florida","8.57Hz","box",20.5714285714286,0.460952433333333
"Florida","8.57Hz","box",21,0.390369666666667
"Florida","8.57Hz","box",21.4285714285714,0.3756113
"Florida","8.57Hz","box",21.8571428571429,0.3484611
"Florida","8.57Hz","box",22.2857142857143,0.4447186
"Florida","8.57Hz","box",22.7142857142857,0.467877833333333
"Florida","8.57Hz","box",23.1428571428571,0.3889562
"Florida","8.57Hz","box",23.5714285714286,0.4055955
"Florida","8.57Hz","box",24,0.4181351
"Florida","8.57Hz","box",24.4285714285714,0.413236866666667
"Florida","8.57Hz","box",24.8571428571429,0.391700666666667
"Florida","8.57Hz","box",25.2857142857143,0.355237
"Florida","8.57Hz","box",25.7142857142857,1.34691306666667
"Florida","8.57Hz","box",26.1428571428571,0.403245333333333
"Florida","8.57Hz","box",26.5714285714286,0.4113512
"Florida","8.57Hz","box",27,0.341837666666667
"Florida","8.57Hz","box",27.4285714285714,0.348939433333333
"Florida","8.57Hz","box",27.8571428571429,0.343876733333333
"Florida","8.57Hz","box",28.2857142857143,0.337030133333333
"Florida","8.57Hz","box",28.7142857142857,0.282837133333333
"Florida","8.57Hz","box",29.1428571428571,0.279633833333333
"Florida","8.57Hz","box",29.5714285714286,0.369753433333333
"Florida","8.57Hz","box",30,0.303426333333333
"Florida","8.57Hz","box",30.4285714285714,0.198959633333333
"Florida","8.57Hz","box",30.8571428571429,0.280764633333333
"Florida","8.57Hz","box",31.2857142857143,0.294641833333333
"Florida","8.57Hz","box",31.7142857142857,0.2588331
"Florida","8.57Hz","box",32.1428571428571,0.246127
"Florida","8.57Hz","box",32.5714285714286,0.239658066666667
"Florida","8.57Hz","box",33,0.161989833333333
"Florida","8.57Hz","box",33.4285714285714,0.1515646
"Florida","8.57Hz","box",33.8571428571429,0.1706363
"Florida","8.57Hz","box",34.2857142857143,0.147224166666667
"Florida","8.57Hz","box",34.7142857142857,0.106066733333333
"Florida","8.57Hz","box",35.1428571428571,0.104276766666667
"Florida","8.57Hz","box",35.5714285714286,0.1007343
"Florida","8.57Hz","box",36,0.0802002
"Florida","8.57Hz","box",36.4285714285714,0.0704933733333333
"Florida","8.57Hz","box",36.8571428571429,0.06756995
"Florida","8.57Hz","box",37.2857142857143,0.0641386466666667
"Florida","8.57Hz","box",37.7142857142857,0.0637828766666667
"Florida","8.57Hz","box",38.1428571428571,0.05878413
"Florida","8.57Hz","box",38.5714285714286,0.0588629133333333
"Florida","8.57Hz","box",39,0.0552168666666667
"Florida","8.57Hz","box",39.4285714285714,0.0560933
"Florida","8.57Hz","box",39.8571428571429,0.05436337
"Florida","8.57Hz","box",40.2857142857143,0.0530591433333333
"Florida","8.57Hz","box",40.7142857142857,0.0524046266666667
"Florida","8.57Hz","box",41.1428571428571,0.05121104
"Florida","8.57Hz","box",41.5714285714286,0.0502678666666667
"Florida","8.57Hz","box",42,0.0494047
"Florida","8.57Hz","box",42.4285714285714,0.0483414166666667
"Florida","8.57Hz","box",42.8571428571429,0.0478395566666667
"Florida","8.57Hz","box",43.2857142857143,0.0470426366666667
"Florida","8.57Hz","box",43.7142857142857,0.04637231
"Florida","8.57Hz","box",44.1428571428571,0.0456154866666667
"Florida","8.57Hz","box",44.5714285714286,0.0449960733333333
"Florida","8.57Hz","box",45,0.04444938
"Florida","8.57Hz","box",45.4285714285714,0.0438383066666667
"Florida","8.57Hz","box",45.8571428571429,0.04316404
"Florida","8.57Hz","box",46.2857142857143,0.0426531633333333
"Florida","8.57Hz","box",46.7142857142857,0.04211988
"Florida","8.57Hz","box",47.1428571428571,0.0416052333333333
"Florida","8.57Hz","box",47.5714285714286,0.0411114033333333
"Florida","8.57Hz","box",48,0.0406583133333333
"Florida","8.57Hz","box",48.4285714285714,0.0402735666666667
"Florida","8.57Hz","box",48.8571428571429,0.03953713
"Florida","8.57Hz","box",49.2857142857143,0.0391583
"Florida","8.57Hz","box",49.7142857142857,0.0387215433333333
"Florida","8.57Hz","box",50.1428571428571,0.03826113
"Florida","8.57Hz","box",50.5714285714286,0.03790391
"Florida","8.57Hz","box",51,0.03748565
"Florida","8.57Hz","box",51.4285714285714,0.0370605966666667
"Florida","8.57Hz","box",51.8571428571429,0.0367076933333333
"Florida","8.57Hz","box",52.2857142857143,0.03634552
"Florida","8.57Hz","box",52.7142857142857,0.03598797
"Florida","8.57Hz","box",53.1428571428571,0.0356014866666667
"Florida","8.57Hz","box",53.5714285714286,0.0352556166666667
"Florida","8.57Hz","box",54,0.0349193566666667
"Florida","8.57Hz","box",54.4285714285714,0.0345761866666667
"Florida","8.57Hz","box",54.8571428571429,0.03425046
"Florida","8.57Hz","box",55.2857142857143,0.0339363133333333
"Florida","8.57Hz","box",55.7142857142857,0.0336200566666667
"Florida","8.57Hz","box",56.1428571428571,0.0333156766666667
"Florida","8.57Hz","box",56.5714285714286,0.03300476
"Florida","8.57Hz","box",57,0.0327139733333333
"Florida","8.57Hz","box",57.4285714285714,0.0324181433333333
"Florida","8.57Hz","box",57.8571428571429,0.0321414566666667
"Florida","8.57Hz","box",58.2857142857143,0.03186323
"Florida","8.57Hz","box",58.7142857142857,0.0315953133333333
"Florida","8.57Hz","box",59.1428571428571,0.0313314233333333
"Florida","8.57Hz","box",59.5714285714286,0.0310701333333333
"Florida","8.57Hz","box",60,0.0308164333333333
"Florida","8.57Hz","box",60.4285714285714,0.0305658566666667
"Florida","8.57Hz","box",60.8571428571429,0.0303193533333333
"Florida","8.57Hz","box",61.2857142857143,0.03007885
"Florida","8.57Hz","box",61.7142857142857,0.0298435266666667
"Florida","8.57Hz","box",62.1428571428571,0.0296105833333333
"Florida","8.57Hz","box",62.5714285714286,0.0293802333333333
"Florida","8.57Hz","box",63,0.0291619433333333
"Florida","8.57Hz","box",63.4285714285714,0.0289356766666667
"Florida","8.57Hz","box",63.8571428571429,0.02872258
"Florida","8.57Hz","box",64.2857142857143,0.02851247
"Florida","8.57Hz","box",64.7142857142857,0.0283043933333333
"Florida","8.57Hz","box",65.1428571428571,0.02809575
"Florida","8.57Hz","box",65.5714285714286,0.0278854933333333
"Florida","8.57Hz","box",66,0.0277005466666667
"Florida","8.57Hz","box",66.4285714285714,0.02749855
"Florida","8.57Hz","box",66.8571428571428,0.0273105466666667
"Florida","8.57Hz","box",67.2857142857143,0.0271149733333333
"Florida","8.57Hz","box",67.7142857142857,0.0269268566666667
"Florida","8.57Hz","box",68.1428571428571,0.0267363833333333
"Florida","8.57Hz","box",68.5714285714286,0.0265990833333333
"Florida","8.57Hz","box",69,0.0263902066666667
"Florida","8.57Hz","box",69.4285714285714,0.0262141833333333
"Florida","8.57Hz","box",69.8571428571428,0.0260360866666667
"Florida","8.57Hz","box",70.2857142857143,0.0258724733333333
"Florida","8.57Hz","box",70.7142857142857,0.0256972633333333
"Florida","8.57Hz","box",71.1428571428571,0.02551362
"Florida","8.57Hz","box",71.5714285714286,0.02543233
"Florida","8.57Hz","box",72,0.0252299933333333
"Florida","8.57Hz","box",72.4285714285714,0.0250701833333333
"Florida","8.57Hz","box",72.8571428571428,0.0249028966666667
"Florida","8.57Hz","box",73.2857142857143,0.0247632233333333
"Florida","8.57Hz","box",73.7142857142857,0.02460566
"Florida","8.57Hz","box",74.1428571428571,0.02445464
"Florida","8.57Hz","box",74.5714285714286,0.0243124633333333
"Florida","8.57Hz","box",75,0.0241693366666667
"Florida","8.57Hz","box",75.4285714285714,0.0240237033333333
"Florida","8.57Hz","box",75.8571428571428,0.02388405
"Florida","8.57Hz","box",76.2857142857143,0.0237445833333333
"Florida","8.57Hz","box",76.7142857142857,0.0236121133333333
"Florida","8.57Hz","box",77.1428571428571,0.02350789
"Florida","8.57Hz","box",77.5714285714286,0.02334648
"Florida","8.57Hz","box",78,0.02321694
"Florida","8.57Hz","box",78.4285714285714,0.0230896733333333
"Florida","8.57Hz","box",78.8571428571428,0.0229626066666667
"Florida","8.57Hz","box",79.2857142857143,0.0228333833333333
"Florida","8.57Hz","box",79.7142857142857,0.02271237
"Florida","8.57Hz","box",80.1428571428571,0.0225885
"Florida","8.57Hz","box",80.5714285714286,0.0224682133333333
"Florida","8.57Hz","box",81,0.0223488433333333
"Florida","8.57Hz","box",81.4285714285714,0.02223075
"Florida","8.57Hz","box",81.8571428571428,0.02211772
"Florida","8.57Hz","box",82.2857142857143,0.0220007133333333
"Florida","8.57Hz","box",82.7142857142857,0.0218856333333333
"Florida","8.57Hz","box",83.1428571428571,0.0217773733333333
"Florida","8.57Hz","box",83.5714285714286,0.02166503
"Florida","8.57Hz","box",84,0.02155537
"Florida","8.57Hz","box",84.4285714285714,0.0214476266666667
"Florida","8.57Hz","box",84.8571428571428,0.02134083
"Florida","8.57Hz","box",85.2857142857143,0.02123557
"Florida","8.57Hz","box",85.7142857142857,0.0211314466666667
"Florida","8.57Hz","box",86.1428571428571,0.02102931
"Florida","8.57Hz","box",86.5714285714286,0.0209284766666667
"Florida","8.57Hz","box",87,0.02082739
"Florida","8.57Hz","box",87.4285714285714,0.0207320266666667
"Florida","8.57Hz","box",87.8571428571428,0.02063608
"Florida","8.57Hz","box",88.2857142857143,0.0205468266666667
"Florida","8.57Hz","box",88.7142857142857,0.0204090466666667
"Florida","8.57Hz","box",89.1428571428571,0.0203365333333333
"Florida","8.57Hz","box",89.5714285714286,0.0202452
"Florida","8.57Hz","box",90,0.0201537266666667
"Florida","8.57Hz","box",90.4285714285714,0.0200689766666667
"Florida","8.57Hz","box",90.8571428571428,0.0199761033333333
"Florida","8.57Hz","box",91.2857142857143,0.01989634
"Florida","8.57Hz","box",91.7142857142857,0.0197886766666667
"Florida","8.57Hz","box",92.1428571428571,0.01970938
"Florida","8.57Hz","box",92.5714285714286,0.0196230633333333
"Florida","8.57Hz","box",93,0.0195389
"Florida","8.57Hz","box",93.4285714285714,0.019451185
"Florida","8.57Hz","box",93.8571428571428,0.0193711263333333
"Florida","8.57Hz","box",94.2857142857143,0.019287236
"Florida","8.57Hz","box",94.7142857142857,0.019206291
"Florida","8.57Hz","box",95.1428571428571,0.0191263963333333
"Florida","8.57Hz","box",95.5714285714286,0.0190439806666667
"Florida","8.57Hz","box",96,0.01896683
"Florida","8.57Hz","box",96.4285714285714,0.0188852076666667
"Florida","8.57Hz","box",96.8571428571428,0.0188143726666667
"Florida","8.57Hz","box",97.2857142857143,0.0187153696666667
"Florida","8.57Hz","box",97.7142857142857,0.0186534193333333
"Florida","8.57Hz","box",98.1428571428571,0.0185769353333333
"Florida","8.57Hz","box",98.5714285714286,0.01850333
"Florida","8.57Hz","box",99,0.0184299946666667
"Florida","8.57Hz","box",99.4285714285714,0.0183583126666667
"Florida","8.57Hz","box",99.8571428571428,0.018285714
"Florida","8.57Hz","box",100.285714285714,0.0182150636666667
"Florida","8.57Hz","box",100.714285714286,0.0181427963333333
"Florida","8.57Hz","box",101.142857142857,0.018074
"Florida","8.57Hz","box",101.571428571429,0.018003264
"Florida","8.57Hz","box",102,0.0179351763333333
"Florida","8.57Hz","box",102.428571428571,0.0178698116666667
"Florida","8.57Hz","box",102.857142857143,0.0178002873333333
"Florida","8.57Hz","box",103.285714285714,0.0177351963333333
