"lab","freq","mod","electrode","x","y","amplitude"
"Florida","8.57Hz","square","E93",48.4277069849025,-19.0176228846936,0.316180066666667
"Florida","8.57Hz","square","E94",70.8544927411257,-119.808404222733,0.321636
"Florida","8.57Hz","square","E95",82.7166311762146,-89.8591836311575,0.292673133333333
"Florida","8.57Hz","square","E96",72.0824426385969,-68.7392048197634,0.4274286
"Florida","8.57Hz","square","E97",64.3973497966683,-45.8325114211031,0.386492666666667
"Florida","8.57Hz","square","E98",61.3490707363697,-27.4299165836118,0.334635333333333
"Florida","8.57Hz","square","E99",111.844618176326,-90.215004411638,0.298212866666667
"Florida","8.57Hz","square","E100",107.771903337525,-61.2478444600876,0.282680733333333
"Florida","8.57Hz","square","E101",87.6147402607277,-51.9804690729627,0.3139602
"Florida","8.57Hz","square","E102",77.0757795587277,-24.2279722926707,0.241822533333333
"Florida","8.57Hz","square","E103",62.3658981365752,-7.23363018257962,0.237931266666667
"Florida","8.57Hz","square","E104",45.139000940819,2.34746545549408,0.259902466666667
"Florida","8.57Hz","square","E105",28.5960902390953,7.43167134886356,0.307244933333333
"Florida","8.57Hz","square","E106",9.06629877496366,11.5485593631021,0.2841992
"Florida","8.57Hz","square","E107",134.514184844694,-53.5568924748948,0.254868066666667
"Florida","8.57Hz","square","E108",102.023724252225,-26.0624191069444,0.2107648
"Florida","8.57Hz","square","E109",82.0312253490634,0.356499272328901,0.2368274
"Florida","8.57Hz","square","E110",58.7070104036568,13.6367088941921,0.207453
"Florida","8.57Hz","square","E111",39.6304283909149,22.4510456227002,0.2350642
"Florida","8.57Hz","square","E112",18.7176485153145,25.0067456910559,0.265140533333333
"Florida","8.57Hz","square","E113",148.427539841507,9.81951733019121,0.199558333333333
"Florida","8.57Hz","square","E114",127.856243406767,23.8953117140088,0.229209666666667
"Florida","8.57Hz","square","E115",106.979294016482,12.6447944916077,0.183587733333333
"Florida","8.57Hz","square","E116",73.2735964589411,31.8739532843394,0.228509066666667
"Florida","8.57Hz","square","E117",50.0298983002845,37.5034658673461,0.174136133333333
"Florida","8.57Hz","square","E118",31.3121246459833,41.9182840077502,0.185149866666667
"Florida","8.57Hz","square","E119",147.073602828489,55.1905344696692,0.241481733333333
"Florida","8.57Hz","square","E120",132.385776483018,49.089223063604,0.216951933333333
"Florida","8.57Hz","square","E121",111.066561880691,61.2336542760814,0.189323666666667
"Florida","8.57Hz","square","E122",86.5427774390136,55.8179182444255,0.172440866666667
"Florida","8.57Hz","square","E123",56.2717346283799,54.0022587112168,0.205709666666667
"Florida","8.57Hz","square","E124",39.5281102525102,53.3724044414846,0.191750533333333
"Florida","8.57Hz","square","E125",107.29091960617,79.3302648808283,0.193320266666667
"Florida","8.57Hz","square","E126",71.1683422201787,126.406610434864,0.2106532
"Florida","8.57Hz","square","E127",-71.1683422201787,126.406610434864,0.2155878
"Florida","8.57Hz","square","E128",-107.29091960617,79.3302648808283,0.194421266666667
"Florida","8.57Hz","square","Cz",0,0,0.347063133333333
"Florida","8.57Hz","sine","E1",86.719831310897,82.7208230943671,0.148474733333333
"Florida","8.57Hz","sine","E2",60.5117564493148,76.717478004812,0.202941666666667
"Florida","8.57Hz","sine","E3",35.2634825458284,69.6677676887961,0.192254133333333
"Florida","8.57Hz","sine","E4",23.6192388587642,58.8318312797812,0.219078933333333
"Florida","8.57Hz","sine","E5",11.4069836172611,43.8485528695707,0.234530866666667
"Florida","8.57Hz","sine","E6",0,28.614,0.247050466666667
"Florida","8.57Hz","sine","E7",-9.06629877496366,11.5485593631021,0.307808666666667
"Florida","8.57Hz","sine","E8",51.097415472918,96.8083637295249,0.174377973333333
"Florida","8.57Hz","sine","E9",26.8737792539972,88.585411736964,0.1524096
"Florida","8.57Hz","sine","E10",16.0697667431522,76.4350039760624,0.1652758
"Florida","8.57Hz","sine","E11",0,64.048,0.191283733333333
"Florida","8.57Hz","sine","E12",-11.4069836172611,43.8485528695707,0.223872133333333
"Florida","8.57Hz","sine","E13",-18.7176485153145,25.0067456910559,0.235416533333333
"Florida","8.57Hz","sine","E14",14.1187002915317,105.342066422099,0.205782086666667
"Florida","8.57Hz","sine","E15",0,90.726,0.1935638
"Florida","8.57Hz","sine","E16",0,79.014,0.1616842
"Florida","8.57Hz","sine","E17",0,114.908,0.219827266666667
"Florida","8.57Hz","sine","E18",-16.0697667431522,76.4350039760624,0.1854972
"Florida","8.57Hz","sine","E19",-23.6192388587642,58.8318312797812,0.183414466666667
"Florida","8.57Hz","sine","E20",-31.3121246459833,41.9182840077502,0.189727866666667
"Florida","8.57Hz","sine","E21",-14.1187002915317,105.342066422099,0.1900356
"Florida","8.57Hz","sine","E22",-26.8737792539972,88.585411736964,0.174326133333333
"Florida","8.57Hz","sine","E23",-35.2634825458284,69.6677676887961,0.208804533333333
"Florida","8.57Hz","sine","E24",-39.5281102525102,53.3724044414846,0.19260216
"Florida","8.57Hz","sine","E25",-51.097415472918,96.8083637295249,0.1591038
"Florida","8.57Hz","sine","E26",-60.5117564493148,76.717478004812,0.1311786
"Florida","8.57Hz","sine","E27",-56.2717346283799,54.0022587112168,0.143096466666667
"Florida","8.57Hz","sine","E28",-50.0298983002845,37.5034658673461,0.180037
"Florida","8.57Hz","sine","E29",-39.6304283909149,22.4510456227002,0.207987333333333
"Florida","8.57Hz","sine","E30",-28.5960902390953,7.43167134886356,0.350116133333333
"Florida","8.57Hz","sine","E31",-14.2590609871468,-4.99065843399723,0.313464066666667
"Florida","8.57Hz","sine","E32",-86.719831310897,82.7208230943671,0.143873533333333
"Florida","8.57Hz","sine","E33",-86.5427774390136,55.8179182444255,0.1540096
"Florida","8.57Hz","sine","E34",-73.2735964589411,31.8739532843394,0.148310366666667
"Florida","8.57Hz","sine","E35",-58.7070104036568,13.6367088941921,0.159538693333333
"Florida","8.57Hz","sine","E36",-45.139000940819,2.34746545549408,0.285130866666667
"Florida","8.57Hz","sine","E37",-29.3939238752213,-11.4188613800894,0.314867933333333
"Florida","8.57Hz","sine","E38",-111.066561880691,61.2336542760814,0.162700466666667
"Florida","8.57Hz","sine","E39",-106.979294016482,12.6447944916077,0.155483
"Florida","8.57Hz","sine","E40",-82.0312253490634,0.356499272328901,0.1835084
"Florida","8.57Hz","sine","E41",-62.3658981365752,-7.23363018257962,0.224364733333333
"Florida","8.57Hz","sine","E42",-48.4277069849025,-19.0176228846936,0.245743333333333
"Florida","8.57Hz","sine","E43",-132.385776483018,49.089223063604,0.2101972
"Florida","8.57Hz","sine","E44",-127.856243406767,23.8953117140088,0.165998466666667
"Florida","8.57Hz","sine","E45",-102.023724252225,-26.0624191069444,0.2225792
"Florida","8.57Hz","sine","E46",-77.0757795587277,-24.2279722926707,0.248412066666667
"Florida","8.57Hz","sine","E47",-61.3490707363697,-27.4299165836118,0.285940666666667
"Florida","8.57Hz","sine","E48",-147.073602828489,55.1905344696692,0.205358533333333
"Florida","8.57Hz","sine","E49",-148.427539841507,9.81951733019121,0.211972666666667
"Florida","8.57Hz","sine","E50",-87.6147402607277,-51.9804690729627,0.2719366
"Florida","8.57Hz","sine","E51",-64.3973497966683,-45.8325114211031,0.308441333333333
"Florida","8.57Hz","sine","E52",-49.3286473753904,-38.0293353099208,0.289968066666667
"Florida","8.57Hz","sine","E53",-31.8703858461666,-30.6802729781934,0.2533786
"Florida","8.57Hz","sine","E54",-16.3380561246601,-24.5721384105547,0.364983466666667
"Florida","8.57Hz","sine","E55",1.86009153028893e-15,-15.1888,0.315515333333333
"Florida","8.57Hz","sine","E56",-134.514184844694,-53.5568924748948,0.223993333333333
"Florida","8.57Hz","sine","E57",-107.771903337525,-61.2478444600876,0.243200266666667
"Florida","8.57Hz","sine","E58",-72.0824426385969,-68.7392048197634,0.2861532
"Florida","8.57Hz","sine","E59",-49.0164711950736,-60.6384229311954,0.341354266666667
"Florida","8.57Hz","sine","E60",-33.5739711579434,-49.4397118183913,0.3355628
"Florida","8.57Hz","sine","E61",-17.5616376782163,-41.0535015078989,0.397546666666667
"Florida","8.57Hz","sine","E62",6.24863782796946e-15,-51.024,0.338761333333333
"Florida","8.57Hz","sine","E63",-111.844618176326,-90.215004411638,0.248651733333333
"Florida","8.57Hz","sine","E64",-82.7166311762146,-89.8591836311575,0.267877066666667
"Florida","8.57Hz","sine","E65",-53.2724548220446,-83.4923179534095,0.412448
"Florida","8.57Hz","sine","E66",-32.9982073155436,-70.0930032026051,0.323024333333333
"Florida","8.57Hz","sine","E67",-14.9843695227892,-59.7435310808167,0.406712866666667
"Florida","8.57Hz","sine","E68",-70.8544927411257,-119.808404222733,0.259469266666667
"Florida","8.57Hz","sine","E69",-50.7971288111611,-109.433046236237,0.3375282
"Florida","8.57Hz","sine","E70",-29.8089612459443,-93.6860097636664,0.417908
"Florida","8.57Hz","sine","E71",-12.5941162529112,-75.6650426009803,0.465061266666667
"Florida","8.57Hz","sine","E72",8.04078595384169e-15,-65.658,0.4131728
"Florida","8.57Hz","sine","E73",-34.2137515878335,-132.964697639208,0.317411466666667
"Florida","8.57Hz","sine","E74",-15.7052501655887,-118.019611578908,0.40038536
"Florida","8.57Hz","sine","E75",1.18239648457677e-14,-96.55,0.564104066666667
"Florida","8.57Hz","sine","E76",12.5941162529112,-75.6650426009803,0.534250133333333
"Florida","8.57Hz","sine","E77",14.9843695227892,-59.7435310808167,0.460777133333333
"Florida","8.57Hz","sine","E78",17.5616376782163,-41.0535015078989,0.368305666666667
"Florida","8.57Hz","sine","E79",16.3380561246601,-24.5721384105547,0.302710666666667
"Florida","8.57Hz","sine","E80",14.2590609871468,-4.99065843399723,0.219619533333333
"Florida","8.57Hz","sine","E81",1.66253150865048e-14,-135.756,0.381719333333333
"Florida","8.57Hz","sine","E82",15.7052501655887,-118.019611578908,0.399018066666667
"Florida","8.57Hz","sine","E83",29.8089612459443,-93.6860097636664,0.482361466666667
"Florida","8.57Hz","sine","E84",32.9982073155436,-70.0930032026051,0.4404152
"Florida","8.57Hz","sine","E85",33.5739711579434,-49.4397118183913,0.342887066666667
"Florida","8.57Hz","sine","E86",31.8703858461666,-30.6802729781934,0.341825933333333
"Florida","8.57Hz","sine","E87",29.3939238752213,-11.4188613800894,0.3175706
"Florida","8.57Hz","sine","E88",34.2137515878335,-132.964697639208,0.310447533333333
"Florida","8.57Hz","sine","E89",50.7971288111611,-109.433046236237,0.330939466666667
"Florida","8.57Hz","sine","E90",53.2724548220446,-83.4923179534095,0.430666666666667
"Florida","8.57Hz","sine","E91",49.0164711950736,-60.6384229311954,0.3687776
"Florida","8.57Hz","sine","E92",49.3286473753904,-38.0293353099208,0.3075852
"Florida","8.57Hz","sine","E93",48.4277069849025,-19.0176228846936,0.2601356
"Florida","8.57Hz","sine","E94",70.8544927411257,-119.808404222733,0.297741466666667
"Florida","8.57Hz","sine","E95",82.7166311762146,-89.8591836311575,0.3044202
"Florida","8.57Hz","sine","E96",72.0824426385969,-68.7392048197634,0.419464
"Florida","8.57Hz","sine","E97",64.3973497966683,-45.8325114211031,0.3773054
"Florida","8.57Hz","sine","E98",61.3490707363697,-27.4299165836118,0.312794466666667
"Florida","8.57Hz","sine","E99",111.844618176326,-90.215004411638,0.253501
"Florida","8.57Hz","sine","E100",107.771903337525,-61.2478444600876,0.2594552
"Florida","8.57Hz","sine","E101",87.6147402607277,-51.9804690729627,0.321661333333333
"Florida","8.57Hz","sine","E102",77.0757795587277,-24.2279722926707,0.2558396
"Florida","8.57Hz","sine","E103",62.3658981365752,-7.23363018257962,0.2275362
"Florida","8.57Hz","sine","E104",45.139000940819,2.34746545549408,0.306624266666667
"Florida","8.57Hz","sine","E105",28.5960902390953,7.43167134886356,0.250335333333333
"Florida","8.57Hz","sine","E106",9.06629877496366,11.5485593631021,0.276696266666667
"Florida","8.57Hz","sine","E107",134.514184844694,-53.5568924748948,0.2323336
"Florida","8.57Hz","sine","E108",102.023724252225,-26.0624191069444,0.263841733333333
"Florida","8.57Hz","sine","E109",82.0312253490634,0.356499272328901,0.2445064
"Florida","8.57Hz","sine","E110",58.7070104036568,13.6367088941921,0.1873712
"Florida","8.57Hz","sine","E111",39.6304283909149,22.4510456227002,0.223435266666667
"Florida","8.57Hz","sine","E112",18.7176485153145,25.0067456910559,0.2852474
"Florida","8.57Hz","sine","E113",148.427539841507,9.81951733019121,0.2117562
"Florida","8.57Hz","sine","E114",127.856243406767,23.8953117140088,0.2176622
"Florida","8.57Hz","sine","E115",106.979294016482,12.6447944916077,0.181570533333333
"Florida","8.57Hz","sine","E116",73.2735964589411,31.8739532843394,0.187697466666667
"Florida","8.57Hz","sine","E117",50.0298983002845,37.5034658673461,0.176432733333333
"Florida","8.57Hz","sine","E118",31.3121246459833,41.9182840077502,0.17366294
"Florida","8.57Hz","sine","E119",147.073602828489,55.1905344696692,0.2029112
"Florida","8.57Hz","sine","E120",132.385776483018,49.089223063604,0.204918866666667
"Florida","8.57Hz","sine","E121",111.066561880691,61.2336542760814,0.156953866666667
"Florida","8.57Hz","sine","E122",86.5427774390136,55.8179182444255,0.178875733333333
"Florida","8.57Hz","sine","E123",56.2717346283799,54.0022587112168,0.172191666666667
"Florida","8.57Hz","sine","E124",39.5281102525102,53.3724044414846,0.186444466666667
"Florida","8.57Hz","sine","E125",107.29091960617,79.3302648808283,0.148739733333333
"Florida","8.57Hz","sine","E126",71.1683422201787,126.406610434864,0.190780066666667
"Florida","8.57Hz","sine","E127",-71.1683422201787,126.406610434864,0.187952653333333
"Florida","8.57Hz","sine","E128",-107.29091960617,79.3302648808283,0.186893066666667
"Florida","8.57Hz","sine","Cz",0,0,0.30079
"Florida","15Hz","square","E1",86.719831310897,82.7208230943671,0.0994386666666667
"Florida","15Hz","square","E2",60.5117564493148,76.717478004812,0.118129466666667
"Florida","15Hz","square","E3",35.2634825458284,69.6677676887961,0.101435666666667
"Florida","15Hz","square","E4",23.6192388587642,58.8318312797812,0.130952266666667
"Florida","15Hz","square","E5",11.4069836172611,43.8485528695707,0.128178466666667
"Florida","15Hz","square","E6",0,28.614,0.162509666666667
"Florida","15Hz","square","E7",-9.06629877496366,11.5485593631021,0.236317733333333
"Florida","15Hz","square","E8",51.097415472918,96.8083637295249,0.119733866666667
"Florida","15Hz","square","E9",26.8737792539972,88.585411736964,0.114431733333333
"Florida","15Hz","square","E10",16.0697667431522,76.4350039760624,0.102624
"Florida","15Hz","square","E11",0,64.048,0.1544098
"Florida","15Hz","square","E12",-11.4069836172611,43.8485528695707,0.2147342
"Florida","15Hz","square","E13",-18.7176485153145,25.0067456910559,0.212587466666667
"Florida","15Hz","square","E14",14.1187002915317,105.342066422099,0.147362266666667
"Florida","15Hz","square","E15",0,90.726,0.1083318
"Florida","15Hz","square","E16",0,79.014,0.143266266666667
"Florida","15Hz","square","E17",0,114.908,0.1743938
"Florida","15Hz","square","E18",-16.0697667431522,76.4350039760624,0.128725666666667
"Florida","15Hz","square","E19",-23.6192388587642,58.8318312797812,0.123883333333333
"Florida","15Hz","square","E20",-31.3121246459833,41.9182840077502,0.152310133333333
"Florida","15Hz","square","E21",-14.1187002915317,105.342066422099,0.152844333333333
"Florida","15Hz","square","E22",-26.8737792539972,88.585411736964,0.105723533333333
"Florida","15Hz","square","E23",-35.2634825458284,69.6677676887961,0.136132666666667
"Florida","15Hz","square","E24",-39.5281102525102,53.3724044414846,0.1517196
"Florida","15Hz","square","E25",-51.097415472918,96.8083637295249,0.1134312
"Florida","15Hz","square","E26",-60.5117564493148,76.717478004812,0.0964037333333333
"Florida","15Hz","square","E27",-56.2717346283799,54.0022587112168,0.121073133333333
"Florida","15Hz","square","E28",-50.0298983002845,37.5034658673461,0.127454
"Florida","15Hz","square","E29",-39.6304283909149,22.4510456227002,0.168885666666667
"Florida","15Hz","square","E30",-28.5960902390953,7.43167134886356,0.216886466666667
"Florida","15Hz","square","E31",-14.2590609871468,-4.99065843399723,0.237363666666667
"Florida","15Hz","square","E32",-86.719831310897,82.7208230943671,0.093254
"Florida","15Hz","square","E33",-86.5427774390136,55.8179182444255,0.1174006
"Florida","15Hz","square","E34",-73.2735964589411,31.8739532843394,0.141924653333333
"Florida","15Hz","square","E35",-58.7070104036568,13.6367088941921,0.144918933333333
"Florida","15Hz","square","E36",-45.139000940819,2.34746545549408,0.178892266666667
"Florida","15Hz","square","E37",-29.3939238752213,-11.4188613800894,0.266649333333333
"Florida","15Hz","square","E38",-111.066561880691,61.2336542760814,0.1240108
"Florida","15Hz","square","E39",-106.979294016482,12.6447944916077,0.1370952
"Florida","15Hz","square","E40",-82.0312253490634,0.356499272328901,0.140304666666667
"Florida","15Hz","square","E41",-62.3658981365752,-7.23363018257962,0.169887933333333
"Florida","15Hz","square","E42",-48.4277069849025,-19.0176228846936,0.223428333333333
"Florida","15Hz","square","E43",-132.385776483018,49.089223063604,0.235398666666667
"Florida","15Hz","square","E44",-127.856243406767,23.8953117140088,0.146326
"Florida","15Hz","square","E45",-102.023724252225,-26.0624191069444,0.204682466666667
"Florida","15Hz","square","E46",-77.0757795587277,-24.2279722926707,0.218292866666667
"Florida","15Hz","square","E47",-61.3490707363697,-27.4299165836118,0.199666133333333
"Florida","15Hz","square","E48",-147.073602828489,55.1905344696692,0.24727
"Florida","15Hz","square","E49",-148.427539841507,9.81951733019121,0.2623038
"Florida","15Hz","square","E50",-87.6147402607277,-51.9804690729627,0.215973333333333
"Florida","15Hz","square","E51",-64.3973497966683,-45.8325114211031,0.3292672
"Florida","15Hz","square","E52",-49.3286473753904,-38.0293353099208,0.2576794
"Florida","15Hz","square","E53",-31.8703858461666,-30.6802729781934,0.291035066666667
"Florida","15Hz","square","E54",-16.3380561246601,-24.5721384105547,0.2840812
"Florida","15Hz","square","E55",1.86009153028893e-15,-15.1888,0.2326986
"Florida","15Hz","square","E56",-134.514184844694,-53.5568924748948,0.212780333333333
"Florida","15Hz","square","E57",-107.771903337525,-61.2478444600876,0.240928133333333
"Florida","15Hz","square","E58",-72.0824426385969,-68.7392048197634,0.3500486
"Florida","15Hz","square","E59",-49.0164711950736,-60.6384229311954,0.432356333333333
"Florida","15Hz","square","E60",-33.5739711579434,-49.4397118183913,0.420791333333333
"Florida","15Hz","square","E61",-17.5616376782163,-41.0535015078989,0.3035504
"Florida","15Hz","square","E62",6.24863782796946e-15,-51.024,0.465776666666667
"Florida","15Hz","square","E63",-111.844618176326,-90.215004411638,0.320554666666667
"Florida","15Hz","square","E64",-82.7166311762146,-89.8591836311575,0.287334066666667
"Florida","15Hz","square","E65",-53.2724548220446,-83.4923179534095,0.423487333333333
"Florida","15Hz","square","E66",-32.9982073155436,-70.0930032026051,0.425993333333333
"Florida","15Hz","square","E67",-14.9843695227892,-59.7435310808167,0.326947333333333
"Florida","15Hz","square","E68",-70.8544927411257,-119.808404222733,0.303409333333333
"Florida","15Hz","square","E69",-50.7971288111611,-109.433046236237,0.3529
"Florida","15Hz","square","E70",-29.8089612459443,-93.6860097636664,0.385475333333333
"Florida","15Hz","square","E71",-12.5941162529112,-75.6650426009803,0.466113266666667
"Florida","15Hz","square","E72",8.04078595384169e-15,-65.658,0.530935333333333
"Florida","15Hz","square","E73",-34.2137515878335,-132.964697639208,0.394345466666667
"Florida","15Hz","square","E74",-15.7052501655887,-118.019611578908,0.446266666666667
"Florida","15Hz","square","E75",1.18239648457677e-14,-96.55,0.608743333333333
"Florida","15Hz","square","E76",12.5941162529112,-75.6650426009803,0.561804666666667
"Florida","15Hz","square","E77",14.9843695227892,-59.7435310808167,0.520566666666667
"Florida","15Hz","square","E78",17.5616376782163,-41.0535015078989,0.375814133333333
"Florida","15Hz","square","E79",16.3380561246601,-24.5721384105547,0.332773933333333
"Florida","15Hz","square","E80",14.2590609871468,-4.99065843399723,0.197182333333333
"Florida","15Hz","square","E81",1.66253150865048e-14,-135.756,0.412220133333333
"Florida","15Hz","square","E82",15.7052501655887,-118.019611578908,0.465366466666667
"Florida","15Hz","square","E83",29.8089612459443,-93.6860097636664,0.499817333333333
"Florida","15Hz","square","E84",32.9982073155436,-70.0930032026051,0.5475378
"Florida","15Hz","square","E85",33.5739711579434,-49.4397118183913,0.477238666666667
"Florida","15Hz","square","E86",31.8703858461666,-30.6802729781934,0.320111266666667
"Florida","15Hz","square","E87",29.3939238752213,-11.4188613800894,0.260810266666667
"Florida","15Hz","square","E88",34.2137515878335,-132.964697639208,0.327388333333333
"Florida","15Hz","square","E89",50.7971288111611,-109.433046236237,0.3257614
"Florida","15Hz","square","E90",53.2724548220446,-83.4923179534095,0.4466076
"Florida","15Hz","square","E91",49.0164711950736,-60.6384229311954,0.564293333333333
"Florida","15Hz","square","E92",49.3286473753904,-38.0293353099208,0.422047333333333
"Florida","15Hz","square","E93",48.4277069849025,-19.0176228846936,0.249909733333333
"Florida","15Hz","square","E94",70.8544927411257,-119.808404222733,0.387150666666667
"Florida","15Hz","square","E95",82.7166311762146,-89.8591836311575,0.2890886
"Florida","15Hz","square","E96",72.0824426385969,-68.7392048197634,0.403826666666667
"Florida","15Hz","square","E97",64.3973497966683,-45.8325114211031,0.412894
"Florida","15Hz","square","E98",61.3490707363697,-27.4299165836118,0.267697733333333
"Florida","15Hz","square","E99",111.844618176326,-90.215004411638,0.28396
"Florida","15Hz","square","E100",107.771903337525,-61.2478444600876,0.231607333333333
"Florida","15Hz","square","E101",87.6147402607277,-51.9804690729627,0.246519933333333
"Florida","15Hz","square","E102",77.0757795587277,-24.2279722926707,0.220214933333333
"Florida","15Hz","square","E103",62.3658981365752,-7.23363018257962,0.1816114
"Florida","15Hz","square","E104",45.139000940819,2.34746545549408,0.245660333333333
"Florida","15Hz","square","E105",28.5960902390953,7.43167134886356,0.1978622
"Florida","15Hz","square","E106",9.06629877496366,11.5485593631021,0.238090133333333
"Florida","15Hz","square","E107",134.514184844694,-53.5568924748948,0.228265533333333
"Florida","15Hz","square","E108",102.023724252225,-26.0624191069444,0.207736733333333
"Florida","15Hz","square","E109",82.0312253490634,0.356499272328901,0.190057173333333
"Florida","15Hz","square","E110",58.7070104036568,13.6367088941921,0.148191066666667
"Florida","15Hz","square","E111",39.6304283909149,22.4510456227002,0.1818318
"Florida","15Hz","square","E112",18.7176485153145,25.0067456910559,0.236726266666667
"Florida","15Hz","square","E113",148.427539841507,9.81951733019121,0.268459933333333
"Florida","15Hz","square","E114",127.856243406767,23.8953117140088,0.1615372
"Florida","15Hz","square","E115",106.979294016482,12.6447944916077,0.124374133333333
"Florida","15Hz","square","E116",73.2735964589411,31.8739532843394,0.1850744
"Florida","15Hz","square","E117",50.0298983002845,37.5034658673461,0.140406933333333
"Florida","15Hz","square","E118",31.3121246459833,41.9182840077502,0.140699533333333
"Florida","15Hz","square","E119",147.073602828489,55.1905344696692,0.268998466666667
"Florida","15Hz","square","E120",132.385776483018,49.089223063604,0.228218466666667
"Florida","15Hz","square","E121",111.066561880691,61.2336542760814,0.131506
"Florida","15Hz","square","E122",86.5427774390136,55.8179182444255,0.173585733333333
"Florida","15Hz","square","E123",56.2717346283799,54.0022587112168,0.108534714
"Florida","15Hz","square","E124",39.5281102525102,53.3724044414846,0.123508866666667
"Florida","15Hz","square","E125",107.29091960617,79.3302648808283,0.1912926
"Florida","15Hz","square","E126",71.1683422201787,126.406610434864,0.2083198
"Florida","15Hz","square","E127",-71.1683422201787,126.406610434864,0.202098066666667
"Florida","15Hz","square","E128",-107.29091960617,79.3302648808283,0.172248333333333
"Florida","15Hz","square","Cz",0,0,0.236079
"Florida","15Hz","sine","E1",86.719831310897,82.7208230943671,0.131318733333333
"Florida","15Hz","sine","E2",60.5117564493148,76.717478004812,0.141047333333333
"Florida","15Hz","sine","E3",35.2634825458284,69.6677676887961,0.11984798
"Florida","15Hz","sine","E4",23.6192388587642,58.8318312797812,0.14110446
"Florida","15Hz","sine","E5",11.4069836172611,43.8485528695707,0.119917533333333
"Florida","15Hz","sine","E6",0,28.614,0.140142
"Florida","15Hz","sine","E7",-9.06629877496366,11.5485593631021,0.1887938
"Florida","15Hz","sine","E8",51.097415472918,96.8083637295249,0.128223266666667
"Florida","15Hz","sine","E9",26.8737792539972,88.585411736964,0.129757466666667
"Florida","15Hz","sine","E10",16.0697667431522,76.4350039760624,0.147220133333333
"Florida","15Hz","sine","E11",0,64.048,0.1285354
"Florida","15Hz","sine","E12",-11.4069836172611,43.8485528695707,0.140518733333333
"Florida","15Hz","sine","E13",-18.7176485153145,25.0067456910559,0.195812133333333
"Florida","15Hz","sine","E14",14.1187002915317,105.342066422099,0.184410786666667
"Florida","15Hz","sine","E15",0,90.726,0.1404654
"Florida","15Hz","sine","E16",0,79.014,0.119293933333333
"Florida","15Hz","sine","E17",0,114.908,0.185134733333333
"Florida","15Hz","sine","E18",-16.0697667431522,76.4350039760624,0.129531733333333
"Florida","15Hz","sine","E19",-23.6192388587642,58.8318312797812,0.129533933333333
"Florida","15Hz","sine","E20",-31.3121246459833,41.9182840077502,0.133501666666667
"Florida","15Hz","sine","E21",-14.1187002915317,105.342066422099,0.181377933333333
"Florida","15Hz","sine","E22",-26.8737792539972,88.585411736964,0.150203866666667
"Florida","15Hz","sine","E23",-35.2634825458284,69.6677676887961,0.139163466666667
"Florida","15Hz","sine","E24",-39.5281102525102,53.3724044414846,0.1280922
"Florida","15Hz","sine","E25",-51.097415472918,96.8083637295249,0.1246882
"Florida","15Hz","sine","E26",-60.5117564493148,76.717478004812,0.111054133333333
"Florida","15Hz","sine","E27",-56.2717346283799,54.0022587112168,0.148073866666667
"Florida","15Hz","sine","E28",-50.0298983002845,37.5034658673461,0.1415754
"Florida","15Hz","sine","E29",-39.6304283909149,22.4510456227002,0.153915466666667
"Florida","15Hz","sine","E30",-28.5960902390953,7.43167134886356,0.182399733333333
"Florida","15Hz","sine","E31",-14.2590609871468,-4.99065843399723,0.2143628
"Florida","15Hz","sine","E32",-86.719831310897,82.7208230943671,0.117865466666667
"Florida","15Hz","sine","E33",-86.5427774390136,55.8179182444255,0.110909133333333
"Florida","15Hz","sine","E34",-73.2735964589411,31.8739532843394,0.1399528
"Florida","15Hz","sine","E35",-58.7070104036568,13.6367088941921,0.112539266666667
"Florida","15Hz","sine","E36",-45.139000940819,2.34746545549408,0.143347946666667
"Florida","15Hz","sine","E37",-29.3939238752213,-11.4188613800894,0.2137108
"Florida","15Hz","sine","E38",-111.066561880691,61.2336542760814,0.1480452
"Florida","15Hz","sine","E39",-106.979294016482,12.6447944916077,0.135924346666667
"Florida","15Hz","sine","E40",-82.0312253490634,0.356499272328901,0.126306866666667
"Florida","15Hz","sine","E41",-62.3658981365752,-7.23363018257962,0.1924052
"Florida","15Hz","sine","E42",-48.4277069849025,-19.0176228846936,0.1901458
"Florida","15Hz","sine","E43",-132.385776483018,49.089223063604,0.210269866666667
"Florida","15Hz","sine","E44",-127.856243406767,23.8953117140088,0.1430912
"Florida","15Hz","sine","E45",-102.023724252225,-26.0624191069444,0.1533964
"Florida","15Hz","sine","E46",-77.0757795587277,-24.2279722926707,0.2195174
"Florida","15Hz","sine","E47",-61.3490707363697,-27.4299165836118,0.178257333333333
"Florida","15Hz","sine","E48",-147.073602828489,55.1905344696692,0.2480072
"Florida","15Hz","sine","E49",-148.427539841507,9.81951733019121,0.228703133333333
"Florida","15Hz","sine","E50",-87.6147402607277,-51.9804690729627,0.250921266666667
"Florida","15Hz","sine","E51",-64.3973497966683,-45.8325114211031,0.305478066666667
"Florida","15Hz","sine","E52",-49.3286473753904,-38.0293353099208,0.2377844
"Florida","15Hz","sine","E53",-31.8703858461666,-30.6802729781934,0.2585008
"Florida","15Hz","sine","E54",-16.3380561246601,-24.5721384105547,0.2348016
"Florida","15Hz","sine","E55",1.86009153028893e-15,-15.1888,0.242962266666667
"Florida","15Hz","sine","E56",-134.514184844694,-53.5568924748948,0.221317733333333
