"lab","freq","mod","freqBin","amp"
"Leipzig","6Hz","square",119.140625,0.0657596166666667
"Leipzig","6Hz","square",119.15625,0.0642121633333333
"Leipzig","6Hz","square",119.171875,0.0624842
"Leipzig","6Hz","square",119.1875,0.0605940433333333
"Leipzig","6Hz","square",119.203125,0.0585673333333333
"Leipzig","6Hz","square",119.21875,0.0564381666666667
"Leipzig","6Hz","square",119.234375,0.0542489
"Leipzig","6Hz","square",119.25,0.0520553333333333
"Leipzig","6Hz","square",119.265625,0.0499336666666667
"Leipzig","6Hz","square",119.28125,0.04799305
"Leipzig","6Hz","square",119.296875,0.04640927
"Leipzig","6Hz","square",119.3125,0.0454128066666667
"Leipzig","6Hz","square",119.328125,0.04501762
"Leipzig","6Hz","square",119.34375,0.0452393666666667
"Leipzig","6Hz","square",119.359375,0.0461851666666667
"Leipzig","6Hz","square",119.375,0.0478316333333333
"Leipzig","6Hz","square",119.390625,0.0499694333333333
"Leipzig","6Hz","square",119.40625,0.0523909
"Leipzig","6Hz","square",119.421875,0.0549542
"Leipzig","6Hz","square",119.4375,0.0575703666666667
"Leipzig","6Hz","square",119.453125,0.0601797666666667
"Leipzig","6Hz","square",119.46875,0.0627412666666667
"Leipzig","6Hz","square",119.484375,0.0652245966666667
"Leipzig","6Hz","square",119.5,0.0676063666666667
"Leipzig","6Hz","square",119.515625,0.0698689533333333
"Leipzig","6Hz","square",119.53125,0.0720086266666667
"Leipzig","6Hz","square",119.546875,0.0740395033333333
"Leipzig","6Hz","square",119.5625,0.0759609766666667
"Leipzig","6Hz","square",119.578125,0.0777305333333333
"Leipzig","6Hz","square",119.59375,0.07932727
"Leipzig","6Hz","square",119.609375,0.08073426
"Leipzig","6Hz","square",119.625,0.0819399666666667
"Leipzig","6Hz","square",119.640625,0.0829287333333333
"Leipzig","6Hz","square",119.65625,0.0836875666666667
"Leipzig","6Hz","square",119.671875,0.0842068666666667
"Leipzig","6Hz","square",119.6875,0.0844828
"Leipzig","6Hz","square",119.703125,0.0845113
"Leipzig","6Hz","square",119.71875,0.0842931666666667
"Leipzig","6Hz","square",119.734375,0.0838322333333333
"Leipzig","6Hz","square",119.75,0.0831342
"Leipzig","6Hz","square",119.765625,0.0822070333333333
"Leipzig","6Hz","square",119.78125,0.0810629
"Leipzig","6Hz","square",119.796875,0.0797165666666667
"Leipzig","6Hz","square",119.8125,0.0781864
"Leipzig","6Hz","square",119.828125,0.0764942333333333
"Leipzig","6Hz","square",119.84375,0.0746662333333333
"Leipzig","6Hz","square",119.859375,0.0727351
"Leipzig","6Hz","square",119.875,0.0707381666666667
"Leipzig","6Hz","square",119.890625,0.0687234333333333
"Leipzig","6Hz","square",119.90625,0.0667814566666667
"Leipzig","6Hz","square",119.921875,0.0651791833333333
"Leipzig","6Hz","square",119.9375,0.063798
"Leipzig","6Hz","square",119.953125,0.0626317
"Leipzig","6Hz","square",119.96875,0.0617345
"Leipzig","6Hz","square",119.984375,0.06116602
"Leipzig","6Hz","square",120,0.0610836566666667
"Leipzig","6Hz","square",120.015625,0.0617224666666667
"Leipzig","6Hz","square",120.03125,0.0628274
"Leipzig","6Hz","square",120.046875,0.0643189333333333
"Leipzig","6Hz","square",120.0625,0.0661374
"Leipzig","6Hz","square",120.078125,0.0681634
"Leipzig","6Hz","square",120.09375,0.0702953666666667
"Leipzig","6Hz","square",120.109375,0.0724681
"Leipzig","6Hz","square",120.125,0.0746338
"Leipzig","6Hz","square",120.140625,0.0767514666666667
"Leipzig","6Hz","square",120.15625,0.0787865
"Leipzig","6Hz","square",120.171875,0.0807063333333333
"Leipzig","6Hz","square",120.1875,0.0824833333333333
"Leipzig","6Hz","square",120.203125,0.0840913333333333
"Leipzig","6Hz","square",120.21875,0.0855096666666667
"Leipzig","6Hz","square",120.234375,0.0867195
"Leipzig","6Hz","square",120.25,0.0877037
"Leipzig","6Hz","square",120.265625,0.0884516333333333
"Leipzig","6Hz","square",120.28125,0.0889502
"Leipzig","6Hz","square",120.296875,0.0891937
"Leipzig","6Hz","square",120.3125,0.0891767666666667
"Leipzig","6Hz","square",120.328125,0.0888963666666667
"Leipzig","6Hz","square",120.34375,0.0883543333333333
"Leipzig","6Hz","square",120.359375,0.0875552333333333
"Leipzig","6Hz","square",120.375,0.0865035666666667
"Leipzig","6Hz","square",120.390625,0.08521
"Leipzig","6Hz","square",120.40625,0.0836856
"Leipzig","6Hz","square",120.421875,0.0819406666666667
"Leipzig","6Hz","square",120.4375,0.079988
"Leipzig","6Hz","square",120.453125,0.0778398
"Leipzig","6Hz","square",120.46875,0.0755089333333333
"Leipzig","6Hz","square",120.484375,0.0730040333333333
"Leipzig","6Hz","square",120.5,0.0703314
"Leipzig","6Hz","square",120.515625,0.0674975
"Leipzig","6Hz","square",120.53125,0.0645146333333333
"Leipzig","6Hz","square",120.546875,0.0614021333333333
"Leipzig","6Hz","square",120.5625,0.0581846666666667
"Leipzig","6Hz","square",120.578125,0.0548947666666667
"Leipzig","6Hz","square",120.59375,0.0515753666666667
"Leipzig","6Hz","square",120.609375,0.0482846666666667
"Leipzig","6Hz","square",120.625,0.0451104866666667
"Leipzig","6Hz","square",120.640625,0.0422427366666667
"Leipzig","6Hz","square",120.65625,0.04017792
"Leipzig","6Hz","square",120.671875,0.0394271533333333
"Leipzig","6Hz","square",120.6875,0.0400595533333333
"Leipzig","6Hz","square",120.703125,0.0415455266666667
"Leipzig","6Hz","square",120.71875,0.0433772533333333
"Leipzig","6Hz","square",120.734375,0.0453622766666667
"Leipzig","6Hz","square",120.75,0.04742644
"Leipzig","6Hz","square",120.765625,0.0495223533333333
"Leipzig","6Hz","square",120.78125,0.0516123866666667
"Leipzig","6Hz","square",120.796875,0.0536656366666667
"Leipzig","6Hz","square",120.8125,0.0556563433333333
"Leipzig","6Hz","square",120.828125,0.05756214
"Leipzig","6Hz","square",120.84375,0.05936182
"Leipzig","6Hz","square",120.859375,0.06103475
"Leipzig","6Hz","square",120.875,0.0625604266666667
"Leipzig","6Hz","square",120.890625,0.0639186133333333
"Leipzig","6Hz","square",120.90625,0.0650921633333333
"Leipzig","6Hz","square",120.921875,0.0660690366666667
"Leipzig","6Hz","square",120.9375,0.0668390866666667
"Leipzig","6Hz","square",120.953125,0.06739504
"Leipzig","6Hz","square",120.96875,0.0677328166666667
"Leipzig","6Hz","square",120.984375,0.0678533266666667
"Leipzig","6Hz","square",121,0.06775699
"Leipzig","6Hz","square",121.015625,0.0674481133333333
"Leipzig","6Hz","square",121.03125,0.0669301033333333
"Leipzig","6Hz","square",121.046875,0.06620476
"Leipzig","6Hz","square",121.0625,0.0652743066666667
"Leipzig","6Hz","square",121.078125,0.0641397833333333
"Leipzig","6Hz","square",121.09375,0.0628050733333333
"Leipzig","6Hz","square",121.109375,0.0612835133333333
"Leipzig","6Hz","square",121.125,0.0595861066666667
"Leipzig","6Hz","square",121.140625,0.0577138433333333
"Leipzig","6Hz","square",121.15625,0.0556728933333333
"Leipzig","6Hz","square",121.171875,0.05347495
"Leipzig","6Hz","square",121.1875,0.0511370033333333
"Leipzig","6Hz","square",121.203125,0.0486832533333333
"Leipzig","6Hz","square",121.21875,0.0461451033333333
"Leipzig","6Hz","square",121.234375,0.0435680633333333
"Leipzig","6Hz","square",121.25,0.04101909
"Leipzig","6Hz","square",121.265625,0.0385914833333333
"Leipzig","6Hz","square",121.28125,0.03644461
"Leipzig","6Hz","square",121.296875,0.0348112933333333
"Leipzig","6Hz","square",121.3125,0.03367873
"Leipzig","6Hz","square",121.328125,0.0332807033333333
"Leipzig","6Hz","square",121.34375,0.0340113066666667
"Leipzig","6Hz","square",121.359375,0.0360935133333333
"Leipzig","6Hz","square",121.375,0.0386945333333333
"Leipzig","6Hz","square",121.390625,0.0415233666666667
"Leipzig","6Hz","square",121.40625,0.0444536333333333
"Leipzig","6Hz","square",121.421875,0.0474149833333333
"Leipzig","6Hz","square",121.4375,0.0503580133333333
"Leipzig","6Hz","square",121.453125,0.0532442733333333
"Leipzig","6Hz","square",121.46875,0.0560398333333333
"Leipzig","6Hz","square",121.484375,0.0587155333333333
"Leipzig","6Hz","square",121.5,0.0612451666666667
"Leipzig","6Hz","square",121.515625,0.0636062666666667
"Leipzig","6Hz","square",121.53125,0.0657785
"Leipzig","6Hz","square",121.546875,0.0677450333333333
"Leipzig","6Hz","square",121.5625,0.0694912
"Leipzig","6Hz","square",121.578125,0.0710030333333333
"Leipzig","6Hz","square",121.59375,0.0722683666666667
"Leipzig","6Hz","square",121.609375,0.073278
"Leipzig","6Hz","square",121.625,0.0740246666666667
"Leipzig","6Hz","square",121.640625,0.0745032
"Leipzig","6Hz","square",121.65625,0.0747093666666667
"Leipzig","6Hz","square",121.671875,0.0746422333333333
"Leipzig","6Hz","square",121.6875,0.0743045666666667
"Leipzig","6Hz","square",121.703125,0.07370073
"Leipzig","6Hz","square",121.71875,0.0728399233333333
"Leipzig","6Hz","square",121.734375,0.0717345
"Leipzig","6Hz","square",121.75,0.0703957766666667
"Leipzig","6Hz","square",121.765625,0.0688309366666667
"Leipzig","6Hz","square",121.78125,0.0670439266666667
"Leipzig","6Hz","square",121.796875,0.0650421766666667
"Leipzig","6Hz","square",121.8125,0.0628354
"Leipzig","6Hz","square",121.828125,0.0604371766666667
"Leipzig","6Hz","square",121.84375,0.0578645466666667
"Leipzig","6Hz","square",121.859375,0.0551384666666667
"Leipzig","6Hz","square",121.875,0.0522816566666667
"Leipzig","6Hz","square",121.890625,0.04932826
"Leipzig","6Hz","square",121.90625,0.0463169066666667
"Leipzig","6Hz","square",121.921875,0.0432976333333333
"Leipzig","6Hz","square",121.9375,0.0403353166666667
"Leipzig","6Hz","square",121.953125,0.037533
"Leipzig","6Hz","square",121.96875,0.0350350266666667
"Leipzig","6Hz","square",121.984375,0.0329801
"Leipzig","6Hz","square",122,0.03169381
"Leipzig","6Hz","square",122.015625,0.0317174566666667
"Leipzig","6Hz","square",122.03125,0.03294784
"Leipzig","6Hz","square",122.046875,0.0346604133333333
"Leipzig","6Hz","square",122.0625,0.0366568866666667
"Leipzig","6Hz","square",122.078125,0.0388654633333333
"Leipzig","6Hz","square",122.09375,0.04123119
"Leipzig","6Hz","square",122.109375,0.0437086333333333
"Leipzig","6Hz","square",122.125,0.0462491
"Leipzig","6Hz","square",122.140625,0.0487838666666667
"Leipzig","6Hz","square",122.15625,0.0512530333333333
"Leipzig","6Hz","square",122.171875,0.0536091
"Leipzig","6Hz","square",122.1875,0.0558168
"Leipzig","6Hz","square",122.203125,0.0578476666666667
"Leipzig","6Hz","square",122.21875,0.0596817
"Leipzig","6Hz","square",122.234375,0.0613031
"Leipzig","6Hz","square",122.25,0.0627008
"Leipzig","6Hz","square",122.265625,0.0638654666666667
"Leipzig","6Hz","square",122.28125,0.0647915
"Leipzig","6Hz","square",122.296875,0.0654746333333333
"Leipzig","6Hz","square",122.3125,0.0659096
"Leipzig","6Hz","square",122.328125,0.0660931
"Leipzig","6Hz","square",122.34375,0.0660257666666667
"Leipzig","6Hz","square",122.359375,0.0657056333333333
"Leipzig","6Hz","square",122.375,0.0651355666666667
"Leipzig","6Hz","square",122.390625,0.0643178666666667
"Leipzig","6Hz","square",122.40625,0.0632598666666667
"Leipzig","6Hz","square",122.421875,0.0619681
"Leipzig","6Hz","square",122.4375,0.0604512666666667
"Leipzig","6Hz","square",122.453125,0.0587194
"Leipzig","6Hz","square",122.46875,0.0567848333333333
"Leipzig","6Hz","square",122.484375,0.0546582333333333
"Leipzig","6Hz","square",122.5,0.05235654
"Leipzig","6Hz","square",122.515625,0.04989748
"Leipzig","6Hz","square",122.53125,0.04730174
"Leipzig","6Hz","square",122.546875,0.04460059
"Leipzig","6Hz","square",122.5625,0.0418433966666667
"Leipzig","6Hz","square",122.578125,0.03910246
"Leipzig","6Hz","square",122.59375,0.0363998133333333
"Leipzig","6Hz","square",122.609375,0.0337545066666667
"Leipzig","6Hz","square",122.625,0.0312365933333333
"Leipzig","6Hz","square",122.640625,0.0290069433333333
"Leipzig","6Hz","square",122.65625,0.0274296266666667
"Leipzig","6Hz","square",122.671875,0.02710483
"Leipzig","6Hz","square",122.6875,0.02828179
"Leipzig","6Hz","square",122.703125,0.03037095
"Leipzig","6Hz","square",122.71875,0.03285274
"Leipzig","6Hz","square",122.734375,0.0355307333333333
"Leipzig","6Hz","square",122.75,0.0383108433333333
"Leipzig","6Hz","square",122.765625,0.0411237766666667
"Leipzig","6Hz","square",122.78125,0.0439132
"Leipzig","6Hz","square",122.796875,0.0466363433333333
"Leipzig","6Hz","square",122.8125,0.0492641633333333
"Leipzig","6Hz","square",122.828125,0.05178518
"Leipzig","6Hz","square",122.84375,0.05419139
"Leipzig","6Hz","square",122.859375,0.05644584
"Leipzig","6Hz","square",122.875,0.0585144766666667
"Leipzig","6Hz","square",122.890625,0.0603731666666667
"Leipzig","6Hz","square",122.90625,0.0620035333333333
"Leipzig","6Hz","square",122.921875,0.0633901333333333
"Leipzig","6Hz","square",122.9375,0.0645228
"Leipzig","6Hz","square",122.953125,0.06539313
"Leipzig","6Hz","square",122.96875,0.06599832
"Leipzig","6Hz","square",122.984375,0.0663492266666667
"Leipzig","6Hz","square",123,0.0664965133333333
"Leipzig","6Hz","square",123.015625,0.0664352466666667
"Leipzig","6Hz","square",123.03125,0.0661159933333333
"Leipzig","6Hz","square",123.046875,0.0655279333333333
"Leipzig","6Hz","square",123.0625,0.0646715666666667
"Leipzig","6Hz","square",123.078125,0.0635483666666667
"Leipzig","6Hz","square",123.09375,0.0621662666666667
"Leipzig","6Hz","square",123.109375,0.0605326666666667
"Leipzig","6Hz","square",123.125,0.0586575666666667
"Leipzig","6Hz","square",123.140625,0.0565539
"Leipzig","6Hz","square",123.15625,0.0542365333333333
"Leipzig","6Hz","square",123.171875,0.0517237633333333
"Leipzig","6Hz","square",123.1875,0.0490349966666667
"Leipzig","6Hz","square",123.203125,0.04619369
"Leipzig","6Hz","square",123.21875,0.04322621
"Leipzig","6Hz","square",123.234375,0.0401628733333333
"Leipzig","6Hz","square",123.25,0.0370385833333333
"Leipzig","6Hz","square",123.265625,0.0338999066666667
"Leipzig","6Hz","square",123.28125,0.03087746
"Leipzig","6Hz","square",123.296875,0.0280860033333333
"Leipzig","6Hz","square",123.3125,0.0257002033333333
"Leipzig","6Hz","square",123.328125,0.0240678633333333
"Leipzig","6Hz","square",123.34375,0.02413517
"Leipzig","6Hz","square",123.359375,0.0257291933333333
"Leipzig","6Hz","square",123.375,0.02805259
"Leipzig","6Hz","square",123.390625,0.0306981366666667
"Leipzig","6Hz","square",123.40625,0.0335039433333333
"Leipzig","6Hz","square",123.421875,0.0363931326666667
"Leipzig","6Hz","square",123.4375,0.03935568
"Leipzig","6Hz","square",123.453125,0.0422744366666667
"Leipzig","6Hz","square",123.46875,0.0451017966666667
"Leipzig","6Hz","square",123.484375,0.0478046166666667
"Leipzig","6Hz","square",123.5,0.0503551366666667
"Leipzig","6Hz","square",123.515625,0.05273056
"Leipzig","6Hz","square",123.53125,0.05491024
"Leipzig","6Hz","square",123.546875,0.0568785233333333
"Leipzig","6Hz","square",123.5625,0.0586222066666667
"Leipzig","6Hz","square",123.578125,0.06013364
"Leipzig","6Hz","square",123.59375,0.0614161033333333
"Leipzig","6Hz","square",123.609375,0.06248745
"Leipzig","6Hz","square",123.625,0.0633345433333333
"Leipzig","6Hz","square",123.640625,0.0639264266666667
"Leipzig","6Hz","square",123.65625,0.0642518733333333
"Leipzig","6Hz","square",123.671875,0.0643130266666667
"Leipzig","6Hz","square",123.6875,0.064131362
"Leipzig","6Hz","square",123.703125,0.06382963
"Leipzig","6Hz","square",123.71875,0.06333455
"Leipzig","6Hz","square",123.734375,0.0625902166666667
"Leipzig","6Hz","square",123.75,0.06158785
"Leipzig","6Hz","square",123.765625,0.0603286466666667
"Leipzig","6Hz","square",123.78125,0.0588208733333333
"Leipzig","6Hz","square",123.796875,0.0570719933333333
"Leipzig","6Hz","square",123.8125,0.0550957166666667
"Leipzig","6Hz","square",123.828125,0.0529067066666667
"Leipzig","6Hz","square",123.84375,0.05052297
"Leipzig","6Hz","square",123.859375,0.0479658533333333
"Leipzig","6Hz","square",123.875,0.04526228
"Leipzig","6Hz","square",123.890625,0.04244264
"Leipzig","6Hz","square",123.90625,0.0395458
"Leipzig","6Hz","square",123.921875,0.0366188566666667
"Leipzig","6Hz","square",123.9375,0.033722
"Leipzig","6Hz","square",123.953125,0.0309418666666667
"Leipzig","6Hz","square",123.96875,0.0284335733333333
"Leipzig","6Hz","square",123.984375,0.02657885
"Leipzig","6Hz","square",124,0.02633475
"Leipzig","6Hz","square",124.015625,0.02769891
"Leipzig","6Hz","square",124.03125,0.0297412866666667
"Leipzig","6Hz","square",124.046875,0.0321172533333333
"Leipzig","6Hz","square",124.0625,0.03470265
"Leipzig","6Hz","square",124.078125,0.0374145
"Leipzig","6Hz","square",124.09375,0.0401695866666667
"Leipzig","6Hz","square",124.109375,0.0429068766666667
"Leipzig","6Hz","square",124.125,0.0455830833333333
"Leipzig","6Hz","square",124.140625,0.04816663
"Leipzig","6Hz","square",124.15625,0.0506314266666667
"Leipzig","6Hz","square",124.171875,0.0529572166666667
"Leipzig","6Hz","square",124.1875,0.0551265433333333
"Leipzig","6Hz","square",124.203125,0.0571229733333333
"Leipzig","6Hz","square",124.21875,0.0589347933333333
"Leipzig","6Hz","square",124.234375,0.0605488166666667
"Leipzig","6Hz","square",124.25,0.0619531333333333
"Leipzig","6Hz","square",124.265625,0.0631381333333333
"Leipzig","6Hz","square",124.28125,0.0640958733333333
"Leipzig","6Hz","square",124.296875,0.0648208
"Leipzig","6Hz","square",124.3125,0.0653148566666667
"Leipzig","6Hz","square",124.328125,0.0655886933333333
"Leipzig","6Hz","square",124.34375,0.0656492866666667
"Leipzig","6Hz","square",124.359375,0.0654840233333333
"Leipzig","6Hz","square",124.375,0.0650729166666667
"Leipzig","6Hz","square",124.390625,0.0644081866666667
"Leipzig","6Hz","square",124.40625,0.06348744
"Leipzig","6Hz","square",124.421875,0.0623124266666667
"Leipzig","6Hz","square",124.4375,0.0608883066666667
"Leipzig","6Hz","square",124.453125,0.0592228833333333
"Leipzig","6Hz","square",124.46875,0.0573264466666667
"Leipzig","6Hz","square",124.484375,0.05521294
"Leipzig","6Hz","square",124.5,0.0528991583333333
"Leipzig","6Hz","square",124.515625,0.0504112266666667
"Leipzig","6Hz","square",124.53125,0.047778607
"Leipzig","6Hz","square",124.546875,0.0450160166666667
"Leipzig","6Hz","square",124.5625,0.04214712
"Leipzig","6Hz","square",124.578125,0.0392047233333333
"Leipzig","6Hz","square",124.59375,0.03622971
"Leipzig","6Hz","square",124.609375,0.03327464
"Leipzig","6Hz","square",124.625,0.0304112433333333
"Leipzig","6Hz","square",124.640625,0.0277534066666667
"Leipzig","6Hz","square",124.65625,0.0256587996666667
"Leipzig","6Hz","square",124.671875,0.0251551833333333
"Leipzig","6Hz","square",124.6875,0.02612872
"Leipzig","6Hz","square",124.703125,0.0281835633333333
"Leipzig","6Hz","square",124.71875,0.0307262233333333
"Leipzig","6Hz","square",124.734375,0.0334795566666667
"Leipzig","6Hz","square",124.75,0.0363157566666667
"Leipzig","6Hz","square",124.765625,0.0391569366666667
"Leipzig","6Hz","square",124.78125,0.0419488066666667
"Leipzig","6Hz","square",124.796875,0.04464988
"Leipzig","6Hz","square",124.8125,0.0472267366666667
"Leipzig","6Hz","square",124.828125,0.04965243
"Leipzig","6Hz","square",124.84375,0.0519042533333333
"Leipzig","6Hz","square",124.859375,0.05396421
"Leipzig","6Hz","square",124.875,0.0558161033333333
"Leipzig","6Hz","square",124.890625,0.0574486766666667
"Leipzig","6Hz","square",124.90625,0.0588520366666667
"Leipzig","6Hz","square",124.921875,0.06002205
"Leipzig","6Hz","square",124.9375,0.0609566766666667
"Leipzig","6Hz","square",124.953125,0.06166426
"Leipzig","6Hz","square",124.96875,0.06216168
"Leipzig","6Hz","square",124.984375,0.0624753366666667
"Leipzig","6Hz","square",125,0.0626111566666667
"Leipzig","6Hz","square",125.015625,0.06255671
"Leipzig","6Hz","square",125.03125,0.06230116
"Leipzig","6Hz","square",125.046875,0.0618414166666667
"Leipzig","6Hz","square",125.0625,0.06117431
"Leipzig","6Hz","square",125.078125,0.0602939833333333
"Leipzig","6Hz","square",125.09375,0.0591914966666667
"Leipzig","6Hz","square",125.109375,0.0578612966666667
"Leipzig","6Hz","square",125.125,0.0563018466666667
"Leipzig","6Hz","square",125.140625,0.0545203933333333
"Leipzig","6Hz","square",125.15625,0.05252703
"Leipzig","6Hz","square",125.171875,0.0503348533333333
"Leipzig","6Hz","square",125.1875,0.0479616566666667
"Leipzig","6Hz","square",125.203125,0.0454275
"Leipzig","6Hz","square",125.21875,0.0427574966666667
"Leipzig","6Hz","square",125.234375,0.0399831866666667
"Leipzig","6Hz","square",125.25,0.0371461166666667
"Leipzig","6Hz","square",125.265625,0.0343096166666667
"Leipzig","6Hz","square",125.28125,0.0315794066666667
"Leipzig","6Hz","square",125.296875,0.02908258
"Leipzig","6Hz","square",125.3125,0.0269537
"Leipzig","6Hz","square",125.328125,0.0255495433333333
"Leipzig","6Hz","square",125.34375,0.0254971766666667
"Leipzig","6Hz","square",125.359375,0.02673965
"Leipzig","6Hz","square",125.375,0.0287822366666667
"Leipzig","6Hz","square",125.390625,0.0312299266666667
"Leipzig","6Hz","square",125.40625,0.0339063266666667
"Leipzig","6Hz","square",125.421875,0.0367081733333333
"Leipzig","6Hz","square",125.4375,0.0395275433333333
"Leipzig","6Hz","square",125.453125,0.0422937366666667
"Leipzig","6Hz","square",125.46875,0.0449623
"Leipzig","6Hz","square",125.484375,0.0475004333333333
"Leipzig","6Hz","square",125.5,0.0498831666666667
"Leipzig","6Hz","square",125.515625,0.0520896333333333
"Leipzig","6Hz","square",125.53125,0.0541022666666667
"Leipzig","6Hz","square",125.546875,0.0559069333333333
"Leipzig","6Hz","square",125.5625,0.0574920333333333
"Leipzig","6Hz","square",125.578125,0.0588484333333333
"Leipzig","6Hz","square",125.59375,0.0599692033333333
"Leipzig","6Hz","square",125.609375,0.0608496666666667
"Leipzig","6Hz","square",125.625,0.0614878533333333
"Leipzig","6Hz","square",125.640625,0.0618853633333333
"Leipzig","6Hz","square",125.65625,0.06204897
"Leipzig","6Hz","square",125.671875,0.0620273133333333
"Leipzig","6Hz","square",125.6875,0.06187364
"Leipzig","6Hz","square",125.703125,0.0615295133333333
"Leipzig","6Hz","square",125.71875,0.06097292
"Leipzig","6Hz","square",125.734375,0.0601920033333333
"Leipzig","6Hz","square",125.75,0.0591797966666667
"Leipzig","6Hz","square",125.765625,0.0579360666666667
"Leipzig","6Hz","square",125.78125,0.0564667266666667
"Leipzig","6Hz","square",125.796875,0.0547783466666667
"Leipzig","6Hz","square",125.8125,0.0528840533333333
"Leipzig","6Hz","square",125.828125,0.05079514
"Leipzig","6Hz","square",125.84375,0.0485297533333333
"Leipzig","6Hz","square",125.859375,0.04610549
"Leipzig","6Hz","square",125.875,0.0435440866666667
"Leipzig","6Hz","square",125.890625,0.0408722
"Leipzig","6Hz","square",125.90625,0.03812074
"Leipzig","6Hz","square",125.921875,0.03532913
"Leipzig","6Hz","square",125.9375,0.0325496666666667
"Leipzig","6Hz","square",125.953125,0.0298609166666667
"Leipzig","6Hz","square",125.96875,0.0273944866666667
"Leipzig","6Hz","square",125.984375,0.0254155096666667
"Leipzig","6Hz","square",126,0.02472697
"Leipzig","6Hz","square",126.015625,0.0255934266666667
"Leipzig","6Hz","square",126.03125,0.0275516133333333
"Leipzig","6Hz","square",126.046875,0.0300358466666667
"Leipzig","6Hz","square",126.0625,0.03275423
"Leipzig","6Hz","square",126.078125,0.0355537566666667
"Leipzig","6Hz","square",126.09375,0.0383513333333333
"Leipzig","6Hz","square",126.109375,0.0410919033333333
"Leipzig","6Hz","square",126.125,0.04373509
"Leipzig","6Hz","square",126.140625,0.0462485866666667
"Leipzig","6Hz","square",126.15625,0.04860711
"Leipzig","6Hz","square",126.171875,0.05078766
"Leipzig","6Hz","square",126.1875,0.0527725466666667
"Leipzig","6Hz","square",126.203125,0.05454768
"Leipzig","6Hz","square",126.21875,0.05610019
"Leipzig","6Hz","square",126.234375,0.0574223
"Leipzig","6Hz","square",126.25,0.05850653
"Leipzig","6Hz","square",126.265625,0.0593494966666667
"Leipzig","6Hz","square",126.28125,0.05994606
"Leipzig","6Hz","square",126.296875,0.0602952133333333
"Leipzig","6Hz","square",126.3125,0.06039758
"Leipzig","6Hz","square",126.328125,0.0602962706666667
"Leipzig","6Hz","square",126.34375,0.0602149
"Leipzig","6Hz","square",126.359375,0.05991029
"Leipzig","6Hz","square",126.375,0.0593854166666667
"Leipzig","6Hz","square",126.390625,0.0586379233333333
"Leipzig","6Hz","square",126.40625,0.0576650933333333
"Leipzig","6Hz","square",126.421875,0.0564659866666667
"Leipzig","6Hz","square",126.4375,0.0550447633333333
"Leipzig","6Hz","square",126.453125,0.0534090133333333
"Leipzig","6Hz","square",126.46875,0.05156885
"Leipzig","6Hz","square",126.484375,0.04953697
"Leipzig","6Hz","square",126.5,0.0473290166666667
"Leipzig","6Hz","square",126.515625,0.0449640566666667
"Leipzig","6Hz","square",126.53125,0.04246404
"Leipzig","6Hz","square",126.546875,0.0398558166666667
"Leipzig","6Hz","square",126.5625,0.0371713066666667
"Leipzig","6Hz","square",126.578125,0.0344488833333333
"Leipzig","6Hz","square",126.59375,0.0317383466666667
"Leipzig","6Hz","square",126.609375,0.02911328
"Leipzig","6Hz","square",126.625,0.02671493
"Leipzig","6Hz","square",126.640625,0.0247283533333333
"Leipzig","6Hz","square",126.65625,0.023514936
"Leipzig","6Hz","square",126.671875,0.0242393166666667
"Leipzig","6Hz","square",126.6875,0.02632279
"Leipzig","6Hz","square",126.703125,0.02904513
"Leipzig","6Hz","square",126.71875,0.0320184066666667
"Leipzig","6Hz","square",126.734375,0.03508786
"Leipzig","6Hz","square",126.75,0.03816978
"Leipzig","6Hz","square",126.765625,0.04120805
"Leipzig","6Hz","square",126.78125,0.0441603933333333
"Leipzig","6Hz","square",126.796875,0.0469921233333333
"Leipzig","6Hz","square",126.8125,0.0496757
"Leipzig","6Hz","square",126.828125,0.0521861
"Leipzig","6Hz","square",126.84375,0.0545030033333333
"Leipzig","6Hz","square",126.859375,0.0566092766666667
"Leipzig","6Hz","square",126.875,0.0584897766666667
"Leipzig","6Hz","square",126.890625,0.06013296
"Leipzig","6Hz","square",126.90625,0.0615285666666667
"Leipzig","6Hz","square",126.921875,0.06266945
"Leipzig","6Hz","square",126.9375,0.0635510033333333
"Leipzig","6Hz","square",126.953125,0.0641721066666667
"Leipzig","6Hz","square",126.96875,0.06453453
"Leipzig","6Hz","square",126.984375,0.0646525933333333
"Leipzig","6Hz","square",127,0.0645484
"Leipzig","6Hz","square",127.015625,0.0642220233333333
"Leipzig","6Hz","square",127.03125,0.06365647
"Leipzig","6Hz","square",127.046875,0.0628420566666667
"Leipzig","6Hz","square",127.0625,0.06177824
"Leipzig","6Hz","square",127.078125,0.0604682066666667
"Leipzig","6Hz","square",127.09375,0.0589216933333333
"Leipzig","6Hz","square",127.109375,0.0571466266666667
"Leipzig","6Hz","square",127.125,0.0551534166666667
"Leipzig","6Hz","square",127.140625,0.05295559
"Leipzig","6Hz","square",127.15625,0.0505681966666667
"Leipzig","6Hz","square",127.171875,0.04800877
"Leipzig","6Hz","square",127.1875,0.0452970966666667
"Leipzig","6Hz","square",127.203125,0.0424578766666667
"Leipzig","6Hz","square",127.21875,0.0395205466666667
"Leipzig","6Hz","square",127.234375,0.0365215866666667
"Leipzig","6Hz","square",127.25,0.03350684
"Leipzig","6Hz","square",127.265625,0.0305396766666667
