"site","freq","mod","electrode","x","y","amplitude"
"Florida","8.57Hz","box","E96",72.0824426385969,-68.7392048197634,0.3677928
"Florida","8.57Hz","box","E97",64.3973497966683,-45.8325114211031,0.297317533333333
"Florida","8.57Hz","box","E98",61.3490707363697,-27.4299165836118,0.3043676
"Florida","8.57Hz","box","E99",111.844618176326,-90.215004411638,0.415945733333333
"Florida","8.57Hz","box","E100",107.771903337525,-61.2478444600876,0.330300133333333
"Florida","8.57Hz","box","E101",87.6147402607277,-51.9804690729627,0.3029904
"Florida","8.57Hz","box","E102",77.0757795587277,-24.2279722926707,0.337918533333333
"Florida","8.57Hz","box","E103",62.3658981365752,-7.23363018257962,0.347662933333333
"Florida","8.57Hz","box","E104",45.139000940819,2.34746545549408,0.405509333333333
"Florida","8.57Hz","box","E105",28.5960902390953,7.43167134886356,0.445558666666667
"Florida","8.57Hz","box","E106",9.06629877496366,11.5485593631021,0.426743333333333
"Florida","8.57Hz","box","E107",134.514184844694,-53.5568924748948,0.334118733333333
"Florida","8.57Hz","box","E108",102.023724252225,-26.0624191069444,0.318248193333333
"Florida","8.57Hz","box","E109",82.0312253490634,0.356499272328901,0.4126358
"Florida","8.57Hz","box","E110",58.7070104036568,13.6367088941921,0.455124
"Florida","8.57Hz","box","E111",39.6304283909149,22.4510456227002,0.495704666666667
"Florida","8.57Hz","box","E112",18.7176485153145,25.0067456910559,0.503218666666667
"Florida","8.57Hz","box","E113",148.427539841507,9.81951733019121,0.350975066666667
"Florida","8.57Hz","box","E114",127.856243406767,23.8953117140088,0.455456466666667
"Florida","8.57Hz","box","E115",106.979294016482,12.6447944916077,0.466315333333333
"Florida","8.57Hz","box","E116",73.2735964589411,31.8739532843394,0.523908666666667
"Florida","8.57Hz","box","E117",50.0298983002845,37.5034658673461,0.536400933333333
"Florida","8.57Hz","box","E118",31.3121246459833,41.9182840077502,0.5859596
"Florida","8.57Hz","box","E119",147.073602828489,55.1905344696692,0.336634666666667
"Florida","8.57Hz","box","E120",132.385776483018,49.089223063604,0.4284696
"Florida","8.57Hz","box","E121",111.066561880691,61.2336542760814,0.501664533333333
"Florida","8.57Hz","box","E122",86.5427774390136,55.8179182444255,0.5297012
"Florida","8.57Hz","box","E123",56.2717346283799,54.0022587112168,0.570936
"Florida","8.57Hz","box","E124",39.5281102525102,53.3724044414846,0.591968266666667
"Florida","8.57Hz","box","E125",107.29091960617,79.3302648808283,0.467799266666667
"Florida","8.57Hz","box","E126",71.1683422201787,126.406610434864,0.414550533333333
"Florida","8.57Hz","box","E127",-71.1683422201787,126.406610434864,0.380851733333333
"Florida","8.57Hz","box","E128",-107.29091960617,79.3302648808283,0.409215733333333
"Florida","8.57Hz","box","Cz",0,0,0.3383798
"Florida","8.57Hz","sine","E1",86.719831310897,82.7208230943671,0.451751266666667
"Florida","8.57Hz","sine","E2",60.5117564493148,76.717478004812,0.531004666666667
"Florida","8.57Hz","sine","E3",35.2634825458284,69.6677676887961,0.592314
"Florida","8.57Hz","sine","E4",23.6192388587642,58.8318312797812,0.575624933333333
"Florida","8.57Hz","sine","E5",11.4069836172611,43.8485528695707,0.521219333333333
"Florida","8.57Hz","sine","E6",0,28.614,0.431183666666667
"Florida","8.57Hz","sine","E7",-9.06629877496366,11.5485593631021,0.33626
"Florida","8.57Hz","sine","E8",51.097415472918,96.8083637295249,0.4585
"Florida","8.57Hz","sine","E9",26.8737792539972,88.585411736964,0.525501333333333
"Florida","8.57Hz","sine","E10",16.0697667431522,76.4350039760624,0.583172
"Florida","8.57Hz","sine","E11",0,64.048,0.576224133333333
"Florida","8.57Hz","sine","E12",-11.4069836172611,43.8485528695707,0.453728066666667
"Florida","8.57Hz","sine","E13",-18.7176485153145,25.0067456910559,0.392058666666667
"Florida","8.57Hz","sine","E14",14.1187002915317,105.342066422099,0.454481333333333
"Florida","8.57Hz","sine","E15",0,90.726,0.524530666666667
"Florida","8.57Hz","sine","E16",0,79.014,0.5649
"Florida","8.57Hz","sine","E17",0,114.908,0.407429466666667
"Florida","8.57Hz","sine","E18",-16.0697667431522,76.4350039760624,0.566012
"Florida","8.57Hz","sine","E19",-23.6192388587642,58.8318312797812,0.549176933333333
"Florida","8.57Hz","sine","E20",-31.3121246459833,41.9182840077502,0.454004666666667
"Florida","8.57Hz","sine","E21",-14.1187002915317,105.342066422099,0.4381318
"Florida","8.57Hz","sine","E22",-26.8737792539972,88.585411736964,0.495091333333333
"Florida","8.57Hz","sine","E23",-35.2634825458284,69.6677676887961,0.545893333333333
"Florida","8.57Hz","sine","E24",-39.5281102525102,53.3724044414846,0.489716666666667
"Florida","8.57Hz","sine","E25",-51.097415472918,96.8083637295249,0.40807
"Florida","8.57Hz","sine","E26",-60.5117564493148,76.717478004812,0.448878666666667
"Florida","8.57Hz","sine","E27",-56.2717346283799,54.0022587112168,0.445864
"Florida","8.57Hz","sine","E28",-50.0298983002845,37.5034658673461,0.421675933333333
"Florida","8.57Hz","sine","E29",-39.6304283909149,22.4510456227002,0.356433733333333
"Florida","8.57Hz","sine","E30",-28.5960902390953,7.43167134886356,0.311851333333333
"Florida","8.57Hz","sine","E31",-14.2590609871468,-4.99065843399723,0.3157598
"Florida","8.57Hz","sine","E32",-86.719831310897,82.7208230943671,0.4296616
"Florida","8.57Hz","sine","E33",-86.5427774390136,55.8179182444255,0.3766816
"Florida","8.57Hz","sine","E34",-73.2735964589411,31.8739532843394,0.347555533333333
"Florida","8.57Hz","sine","E35",-58.7070104036568,13.6367088941921,0.309858466666667
"Florida","8.57Hz","sine","E36",-45.139000940819,2.34746545549408,0.272400666666667
"Florida","8.57Hz","sine","E37",-29.3939238752213,-11.4188613800894,0.251142466666667
"Florida","8.57Hz","sine","E38",-111.066561880691,61.2336542760814,0.400616733333333
"Florida","8.57Hz","sine","E39",-106.979294016482,12.6447944916077,0.331408466666667
"Florida","8.57Hz","sine","E40",-82.0312253490634,0.356499272328901,0.251934
"Florida","8.57Hz","sine","E41",-62.3658981365752,-7.23363018257962,0.221579133333333
"Florida","8.57Hz","sine","E42",-48.4277069849025,-19.0176228846936,0.184262733333333
"Florida","8.57Hz","sine","E43",-132.385776483018,49.089223063604,0.390185333333333
"Florida","8.57Hz","sine","E44",-127.856243406767,23.8953117140088,0.349741133333333
"Florida","8.57Hz","sine","E45",-102.023724252225,-26.0624191069444,0.2250438
"Florida","8.57Hz","sine","E46",-77.0757795587277,-24.2279722926707,0.1839612
"Florida","8.57Hz","sine","E47",-61.3490707363697,-27.4299165836118,0.1708144
"Florida","8.57Hz","sine","E48",-147.073602828489,55.1905344696692,0.316782666666667
"Florida","8.57Hz","sine","E49",-148.427539841507,9.81951733019121,0.272894666666667
"Florida","8.57Hz","sine","E50",-87.6147402607277,-51.9804690729627,0.219557
"Florida","8.57Hz","sine","E51",-64.3973497966683,-45.8325114211031,0.182231533333333
"Florida","8.57Hz","sine","E52",-49.3286473753904,-38.0293353099208,0.316887333333333
"Florida","8.57Hz","sine","E53",-31.8703858461666,-30.6802729781934,0.3587624
"Florida","8.57Hz","sine","E54",-16.3380561246601,-24.5721384105547,0.411563333333333
"Florida","8.57Hz","sine","E55",1.86009153028893e-15,-15.1888,0.391987333333333
"Florida","8.57Hz","sine","E56",-134.514184844694,-53.5568924748948,0.2334686
"Florida","8.57Hz","sine","E57",-107.771903337525,-61.2478444600876,0.234252133333333
"Florida","8.57Hz","sine","E58",-72.0824426385969,-68.7392048197634,0.3133964
"Florida","8.57Hz","sine","E59",-49.0164711950736,-60.6384229311954,0.509557333333333
"Florida","8.57Hz","sine","E60",-33.5739711579434,-49.4397118183913,0.547222666666667
"Florida","8.57Hz","sine","E61",-17.5616376782163,-41.0535015078989,0.579468
"Florida","8.57Hz","sine","E62",6.24863782796946e-15,-51.024,0.860905333333333
"Florida","8.57Hz","sine","E63",-111.844618176326,-90.215004411638,0.318262666666667
"Florida","8.57Hz","sine","E64",-82.7166311762146,-89.8591836311575,0.3862212
"Florida","8.57Hz","sine","E65",-53.2724548220446,-83.4923179534095,0.65427
"Florida","8.57Hz","sine","E66",-32.9982073155436,-70.0930032026051,0.798564666666667
"Florida","8.57Hz","sine","E67",-14.9843695227892,-59.7435310808167,0.810292666666667
"Florida","8.57Hz","sine","E68",-70.8544927411257,-119.808404222733,0.561936666666667
"Florida","8.57Hz","sine","E69",-50.7971288111611,-109.433046236237,0.682450666666667
"Florida","8.57Hz","sine","E70",-29.8089612459443,-93.6860097636664,0.977222666666667
"Florida","8.57Hz","sine","E71",-12.5941162529112,-75.6650426009803,1.07395
"Florida","8.57Hz","sine","E72",8.04078595384169e-15,-65.658,1.023096
"Florida","8.57Hz","sine","E73",-34.2137515878335,-132.964697639208,0.775938666666667
"Florida","8.57Hz","sine","E74",-15.7052501655887,-118.019611578908,0.935472666666667
"Florida","8.57Hz","sine","E75",1.18239648457677e-14,-96.55,1.22740133333333
"Florida","8.57Hz","sine","E76",12.5941162529112,-75.6650426009803,1.17960333333333
"Florida","8.57Hz","sine","E77",14.9843695227892,-59.7435310808167,0.939694
"Florida","8.57Hz","sine","E78",17.5616376782163,-41.0535015078989,0.640679466666667
"Florida","8.57Hz","sine","E79",16.3380561246601,-24.5721384105547,0.3882176
"Florida","8.57Hz","sine","E80",14.2590609871468,-4.99065843399723,0.294175333333333
"Florida","8.57Hz","sine","E81",1.66253150865048e-14,-135.756,0.853034666666667
"Florida","8.57Hz","sine","E82",15.7052501655887,-118.019611578908,0.881952
"Florida","8.57Hz","sine","E83",29.8089612459443,-93.6860097636664,1.05014733333333
"Florida","8.57Hz","sine","E84",32.9982073155436,-70.0930032026051,0.892297333333333
"Florida","8.57Hz","sine","E85",33.5739711579434,-49.4397118183913,0.618558
"Florida","8.57Hz","sine","E86",31.8703858461666,-30.6802729781934,0.436161666666667
"Florida","8.57Hz","sine","E87",29.3939238752213,-11.4188613800894,0.315779333333333
"Florida","8.57Hz","sine","E88",34.2137515878335,-132.964697639208,0.718597333333333
"Florida","8.57Hz","sine","E89",50.7971288111611,-109.433046236237,0.664277333333333
"Florida","8.57Hz","sine","E90",53.2724548220446,-83.4923179534095,0.609042133333333
"Florida","8.57Hz","sine","E91",49.0164711950736,-60.6384229311954,0.5210752
"Florida","8.57Hz","sine","E92",49.3286473753904,-38.0293353099208,0.33766982
"Florida","8.57Hz","sine","E93",48.4277069849025,-19.0176228846936,0.232665666666667
"Florida","8.57Hz","sine","E94",70.8544927411257,-119.808404222733,0.548408666666667
"Florida","8.57Hz","sine","E95",82.7166311762146,-89.8591836311575,0.409028666666667
"Florida","8.57Hz","sine","E96",72.0824426385969,-68.7392048197634,0.354668933333333
"Florida","8.57Hz","sine","E97",64.3973497966683,-45.8325114211031,0.266584533333333
"Florida","8.57Hz","sine","E98",61.3490707363697,-27.4299165836118,0.242953
"Florida","8.57Hz","sine","E99",111.844618176326,-90.215004411638,0.351396466666667
"Florida","8.57Hz","sine","E100",107.771903337525,-61.2478444600876,0.240398
"Florida","8.57Hz","sine","E101",87.6147402607277,-51.9804690729627,0.249198133333333
"Florida","8.57Hz","sine","E102",77.0757795587277,-24.2279722926707,0.247912133333333
"Florida","8.57Hz","sine","E103",62.3658981365752,-7.23363018257962,0.2799754
"Florida","8.57Hz","sine","E104",45.139000940819,2.34746545549408,0.319284133333333
"Florida","8.57Hz","sine","E105",28.5960902390953,7.43167134886356,0.372663333333333
"Florida","8.57Hz","sine","E106",9.06629877496366,11.5485593631021,0.351144
"Florida","8.57Hz","sine","E107",134.514184844694,-53.5568924748948,0.305461
"Florida","8.57Hz","sine","E108",102.023724252225,-26.0624191069444,0.245806866666667
"Florida","8.57Hz","sine","E109",82.0312253490634,0.356499272328901,0.3198224
"Florida","8.57Hz","sine","E110",58.7070104036568,13.6367088941921,0.37782
"Florida","8.57Hz","sine","E111",39.6304283909149,22.4510456227002,0.4155364
"Florida","8.57Hz","sine","E112",18.7176485153145,25.0067456910559,0.474402
"Florida","8.57Hz","sine","E113",148.427539841507,9.81951733019121,0.355193
"Florida","8.57Hz","sine","E114",127.856243406767,23.8953117140088,0.3980428
"Florida","8.57Hz","sine","E115",106.979294016482,12.6447944916077,0.4121198
"Florida","8.57Hz","sine","E116",73.2735964589411,31.8739532843394,0.466347333333333
"Florida","8.57Hz","sine","E117",50.0298983002845,37.5034658673461,0.476550133333333
"Florida","8.57Hz","sine","E118",31.3121246459833,41.9182840077502,0.532729866666667
"Florida","8.57Hz","sine","E119",147.073602828489,55.1905344696692,0.325033333333333
"Florida","8.57Hz","sine","E120",132.385776483018,49.089223063604,0.397986066666667
"Florida","8.57Hz","sine","E121",111.066561880691,61.2336542760814,0.445020533333333
"Florida","8.57Hz","sine","E122",86.5427774390136,55.8179182444255,0.482381333333333
"Florida","8.57Hz","sine","E123",56.2717346283799,54.0022587112168,0.528277333333333
"Florida","8.57Hz","sine","E124",39.5281102525102,53.3724044414846,0.534766133333333
"Florida","8.57Hz","sine","E125",107.29091960617,79.3302648808283,0.4171094
"Florida","8.57Hz","sine","E126",71.1683422201787,126.406610434864,0.4026388
"Florida","8.57Hz","sine","E127",-71.1683422201787,126.406610434864,0.3820816
"Florida","8.57Hz","sine","E128",-107.29091960617,79.3302648808283,0.4026436
"Florida","8.57Hz","sine","Cz",0,0,0.28140962
"Florida","15Hz","box","E1",86.719831310897,82.7208230943671,0.1713464
"Florida","15Hz","box","E2",60.5117564493148,76.717478004812,0.172731733333333
"Florida","15Hz","box","E3",35.2634825458284,69.6677676887961,0.1827902
"Florida","15Hz","box","E4",23.6192388587642,58.8318312797812,0.175187866666667
"Florida","15Hz","box","E5",11.4069836172611,43.8485528695707,0.171760466666667
"Florida","15Hz","box","E6",0,28.614,0.157075133333333
"Florida","15Hz","box","E7",-9.06629877496366,11.5485593631021,0.148161866666667
"Florida","15Hz","box","E8",51.097415472918,96.8083637295249,0.160265666666667
"Florida","15Hz","box","E9",26.8737792539972,88.585411736964,0.175173266666667
"Florida","15Hz","box","E10",16.0697667431522,76.4350039760624,0.176603466666667
"Florida","15Hz","box","E11",0,64.048,0.188479866666667
"Florida","15Hz","box","E12",-11.4069836172611,43.8485528695707,0.1700004
"Florida","15Hz","box","E13",-18.7176485153145,25.0067456910559,0.169533866666667
"Florida","15Hz","box","E14",14.1187002915317,105.342066422099,0.15218972
"Florida","15Hz","box","E15",0,90.726,0.1748044
"Florida","15Hz","box","E16",0,79.014,0.193970533333333
"Florida","15Hz","box","E17",0,114.908,0.145558066666667
"Florida","15Hz","box","E18",-16.0697667431522,76.4350039760624,0.194220466666667
"Florida","15Hz","box","E19",-23.6192388587642,58.8318312797812,0.191677266666667
"Florida","15Hz","box","E20",-31.3121246459833,41.9182840077502,0.172412933333333
"Florida","15Hz","box","E21",-14.1187002915317,105.342066422099,0.16067862
"Florida","15Hz","box","E22",-26.8737792539972,88.585411736964,0.196414866666667
"Florida","15Hz","box","E23",-35.2634825458284,69.6677676887961,0.202306066666667
"Florida","15Hz","box","E24",-39.5281102525102,53.3724044414846,0.196729866666667
"Florida","15Hz","box","E25",-51.097415472918,96.8083637295249,0.176396933333333
"Florida","15Hz","box","E26",-60.5117564493148,76.717478004812,0.188604533333333
"Florida","15Hz","box","E27",-56.2717346283799,54.0022587112168,0.189412933333333
"Florida","15Hz","box","E28",-50.0298983002845,37.5034658673461,0.182124666666667
"Florida","15Hz","box","E29",-39.6304283909149,22.4510456227002,0.1576742
"Florida","15Hz","box","E30",-28.5960902390953,7.43167134886356,0.139219133333333
"Florida","15Hz","box","E31",-14.2590609871468,-4.99065843399723,0.153395533333333
"Florida","15Hz","box","E32",-86.719831310897,82.7208230943671,0.192496
"Florida","15Hz","box","E33",-86.5427774390136,55.8179182444255,0.175027933333333
"Florida","15Hz","box","E34",-73.2735964589411,31.8739532843394,0.1681372
"Florida","15Hz","box","E35",-58.7070104036568,13.6367088941921,0.1674776
"Florida","15Hz","box","E36",-45.139000940819,2.34746545549408,0.144811526666667
"Florida","15Hz","box","E37",-29.3939238752213,-11.4188613800894,0.149998333333333
"Florida","15Hz","box","E38",-111.066561880691,61.2336542760814,0.1961024
"Florida","15Hz","box","E39",-106.979294016482,12.6447944916077,0.183262
"Florida","15Hz","box","E40",-82.0312253490634,0.356499272328901,0.155534
"Florida","15Hz","box","E41",-62.3658981365752,-7.23363018257962,0.144715466666667
"Florida","15Hz","box","E42",-48.4277069849025,-19.0176228846936,0.1249638
"Florida","15Hz","box","E43",-132.385776483018,49.089223063604,0.212853733333333
"Florida","15Hz","box","E44",-127.856243406767,23.8953117140088,0.200477466666667
"Florida","15Hz","box","E45",-102.023724252225,-26.0624191069444,0.166040133333333
"Florida","15Hz","box","E46",-77.0757795587277,-24.2279722926707,0.139493
"Florida","15Hz","box","E47",-61.3490707363697,-27.4299165836118,0.126174733333333
"Florida","15Hz","box","E48",-147.073602828489,55.1905344696692,0.183328053333333
"Florida","15Hz","box","E49",-148.427539841507,9.81951733019121,0.188084333333333
"Florida","15Hz","box","E50",-87.6147402607277,-51.9804690729627,0.162620333333333
"Florida","15Hz","box","E51",-64.3973497966683,-45.8325114211031,0.105234933333333
"Florida","15Hz","box","E52",-49.3286473753904,-38.0293353099208,0.136379466666667
"Florida","15Hz","box","E53",-31.8703858461666,-30.6802729781934,0.1442354
"Florida","15Hz","box","E54",-16.3380561246601,-24.5721384105547,0.1899642
"Florida","15Hz","box","E55",1.86009153028893e-15,-15.1888,0.211055266666667
"Florida","15Hz","box","E56",-134.514184844694,-53.5568924748948,0.1899788
"Florida","15Hz","box","E57",-107.771903337525,-61.2478444600876,0.1842656
"Florida","15Hz","box","E58",-72.0824426385969,-68.7392048197634,0.1739914
"Florida","15Hz","box","E59",-49.0164711950736,-60.6384229311954,0.183199733333333
"Florida","15Hz","box","E60",-33.5739711579434,-49.4397118183913,0.208161933333333
"Florida","15Hz","box","E61",-17.5616376782163,-41.0535015078989,0.265624666666667
"Florida","15Hz","box","E62",6.24863782796946e-15,-51.024,0.429874133333333
"Florida","15Hz","box","E63",-111.844618176326,-90.215004411638,0.193957
"Florida","15Hz","box","E64",-82.7166311762146,-89.8591836311575,0.196662266666667
"Florida","15Hz","box","E65",-53.2724548220446,-83.4923179534095,0.2591568
"Florida","15Hz","box","E66",-32.9982073155436,-70.0930032026051,0.3170224
"Florida","15Hz","box","E67",-14.9843695227892,-59.7435310808167,0.378421733333333
"Florida","15Hz","box","E68",-70.8544927411257,-119.808404222733,0.248286533333333
"Florida","15Hz","box","E69",-50.7971288111611,-109.433046236237,0.271591333333333
"Florida","15Hz","box","E70",-29.8089612459443,-93.6860097636664,0.423586266666667
"Florida","15Hz","box","E71",-12.5941162529112,-75.6650426009803,0.5298694
"Florida","15Hz","box","E72",8.04078595384169e-15,-65.658,0.519216533333333
"Florida","15Hz","box","E73",-34.2137515878335,-132.964697639208,0.353557533333333
"Florida","15Hz","box","E74",-15.7052501655887,-118.019611578908,0.422494666666667
"Florida","15Hz","box","E75",1.18239648457677e-14,-96.55,0.611267333333333
"Florida","15Hz","box","E76",12.5941162529112,-75.6650426009803,0.5699944
"Florida","15Hz","box","E77",14.9843695227892,-59.7435310808167,0.49747
"Florida","15Hz","box","E78",17.5616376782163,-41.0535015078989,0.341423266666667
"Florida","15Hz","box","E79",16.3380561246601,-24.5721384105547,0.2377604
"Florida","15Hz","box","E80",14.2590609871468,-4.99065843399723,0.1824092
"Florida","15Hz","box","E81",1.66253150865048e-14,-135.756,0.387622
"Florida","15Hz","box","E82",15.7052501655887,-118.019611578908,0.390794
"Florida","15Hz","box","E83",29.8089612459443,-93.6860097636664,0.501954466666667
"Florida","15Hz","box","E84",32.9982073155436,-70.0930032026051,0.449127066666667
"Florida","15Hz","box","E85",33.5739711579434,-49.4397118183913,0.321199333333333
"Florida","15Hz","box","E86",31.8703858461666,-30.6802729781934,0.261606666666667
"Florida","15Hz","box","E87",29.3939238752213,-11.4188613800894,0.176304333333333
"Florida","15Hz","box","E88",34.2137515878335,-132.964697639208,0.310551933333333
"Florida","15Hz","box","E89",50.7971288111611,-109.433046236237,0.284855466666667
"Florida","15Hz","box","E90",53.2724548220446,-83.4923179534095,0.3589738
"Florida","15Hz","box","E91",49.0164711950736,-60.6384229311954,0.313479
"Florida","15Hz","box","E92",49.3286473753904,-38.0293353099208,0.2200774
"Florida","15Hz","box","E93",48.4277069849025,-19.0176228846936,0.161830933333333
"Florida","15Hz","box","E94",70.8544927411257,-119.808404222733,0.2469502
"Florida","15Hz","box","E95",82.7166311762146,-89.8591836311575,0.2393912
"Florida","15Hz","box","E96",72.0824426385969,-68.7392048197634,0.269502533333333
"Florida","15Hz","box","E97",64.3973497966683,-45.8325114211031,0.230153933333333
"Florida","15Hz","box","E98",61.3490707363697,-27.4299165836118,0.171194733333333
"Florida","15Hz","box","E99",111.844618176326,-90.215004411638,0.223238066666667
"Florida","15Hz","box","E100",107.771903337525,-61.2478444600876,0.20509644
"Florida","15Hz","box","E101",87.6147402607277,-51.9804690729627,0.211908066666667
"Florida","15Hz","box","E102",77.0757795587277,-24.2279722926707,0.180313466666667
"Florida","15Hz","box","E103",62.3658981365752,-7.23363018257962,0.147524933333333
"Florida","15Hz","box","E104",45.139000940819,2.34746545549408,0.159756266666667
"Florida","15Hz","box","E105",28.5960902390953,7.43167134886356,0.166089933333333
"Florida","15Hz","box","E106",9.06629877496366,11.5485593631021,0.1854572
"Florida","15Hz","box","E107",134.514184844694,-53.5568924748948,0.1977528
"Florida","15Hz","box","E108",102.023724252225,-26.0624191069444,0.168161866666667
"Florida","15Hz","box","E109",82.0312253490634,0.356499272328901,0.151514466666667
"Florida","15Hz","box","E110",58.7070104036568,13.6367088941921,0.1500962
"Florida","15Hz","box","E111",39.6304283909149,22.4510456227002,0.14901952
"Florida","15Hz","box","E112",18.7176485153145,25.0067456910559,0.191771
"Florida","15Hz","box","E113",148.427539841507,9.81951733019121,0.209923733333333
"Florida","15Hz","box","E114",127.856243406767,23.8953117140088,0.190151066666667
"Florida","15Hz","box","E115",106.979294016482,12.6447944916077,0.144105386666667
"Florida","15Hz","box","E116",73.2735964589411,31.8739532843394,0.153483
"Florida","15Hz","box","E117",50.0298983002845,37.5034658673461,0.163674666666667
"Florida","15Hz","box","E118",31.3121246459833,41.9182840077502,0.176697533333333
"Florida","15Hz","box","E119",147.073602828489,55.1905344696692,0.188133133333333
"Florida","15Hz","box","E120",132.385776483018,49.089223063604,0.200645333333333
"Florida","15Hz","box","E121",111.066561880691,61.2336542760814,0.181997333333333
"Florida","15Hz","box","E122",86.5427774390136,55.8179182444255,0.1535458
"Florida","15Hz","box","E123",56.2717346283799,54.0022587112168,0.164858866666667
"Florida","15Hz","box","E124",39.5281102525102,53.3724044414846,0.173918933333333
"Florida","15Hz","box","E125",107.29091960617,79.3302648808283,0.1807232
"Florida","15Hz","box","E126",71.1683422201787,126.406610434864,0.193310866666667
"Florida","15Hz","box","E127",-71.1683422201787,126.406610434864,0.194859353333333
"Florida","15Hz","box","E128",-107.29091960617,79.3302648808283,0.197267466666667
"Florida","15Hz","box","Cz",0,0,0.179619666666667
"Florida","15Hz","sine","E1",86.719831310897,82.7208230943671,0.185792466666667
"Florida","15Hz","sine","E2",60.5117564493148,76.717478004812,0.179221733333333
"Florida","15Hz","sine","E3",35.2634825458284,69.6677676887961,0.190731133333333
"Florida","15Hz","sine","E4",23.6192388587642,58.8318312797812,0.1751372
"Florida","15Hz","sine","E5",11.4069836172611,43.8485528695707,0.151182066666667
"Florida","15Hz","sine","E6",0,28.614,0.150149666666667
"Florida","15Hz","sine","E7",-9.06629877496366,11.5485593631021,0.133795866666667
"Florida","15Hz","sine","E8",51.097415472918,96.8083637295249,0.1810922
"Florida","15Hz","sine","E9",26.8737792539972,88.585411736964,0.174005333333333
"Florida","15Hz","sine","E10",16.0697667431522,76.4350039760624,0.180881133333333
"Florida","15Hz","sine","E11",0,64.048,0.169760066666667
"Florida","15Hz","sine","E12",-11.4069836172611,43.8485528695707,0.141280553333333
"Florida","15Hz","sine","E13",-18.7176485153145,25.0067456910559,0.1303864
"Florida","15Hz","sine","E14",14.1187002915317,105.342066422099,0.1528294
"Florida","15Hz","sine","E15",0,90.726,0.174281266666667
"Florida","15Hz","sine","E16",0,79.014,0.175037066666667
"Florida","15Hz","sine","E17",0,114.908,0.15177278
"Florida","15Hz","sine","E18",-16.0697667431522,76.4350039760624,0.1784908
"Florida","15Hz","sine","E19",-23.6192388587642,58.8318312797812,0.164302133333333
"Florida","15Hz","sine","E20",-31.3121246459833,41.9182840077502,0.1376144
"Florida","15Hz","sine","E21",-14.1187002915317,105.342066422099,0.154752533333333
"Florida","15Hz","sine","E22",-26.8737792539972,88.585411736964,0.161243466666667
"Florida","15Hz","sine","E23",-35.2634825458284,69.6677676887961,0.168825333333333
"Florida","15Hz","sine","E24",-39.5281102525102,53.3724044414846,0.155944666666667
"Florida","15Hz","sine","E25",-51.097415472918,96.8083637295249,0.150497933333333
"Florida","15Hz","sine","E26",-60.5117564493148,76.717478004812,0.1599008
"Florida","15Hz","sine","E27",-56.2717346283799,54.0022587112168,0.162333
"Florida","15Hz","sine","E28",-50.0298983002845,37.5034658673461,0.13948896
"Florida","15Hz","sine","E29",-39.6304283909149,22.4510456227002,0.126109866666667
"Florida","15Hz","sine","E30",-28.5960902390953,7.43167134886356,0.1105668
"Florida","15Hz","sine","E31",-14.2590609871468,-4.99065843399723,0.13875664
"Florida","15Hz","sine","E32",-86.719831310897,82.7208230943671,0.166346
"Florida","15Hz","sine","E33",-86.5427774390136,55.8179182444255,0.143553466666667
"Florida","15Hz","sine","E34",-73.2735964589411,31.8739532843394,0.1333744
"Florida","15Hz","sine","E35",-58.7070104036568,13.6367088941921,0.1210332
"Florida","15Hz","sine","E36",-45.139000940819,2.34746545549408,0.1199912
"Florida","15Hz","sine","E37",-29.3939238752213,-11.4188613800894,0.1187672
"Florida","15Hz","sine","E38",-111.066561880691,61.2336542760814,0.17055674
"Florida","15Hz","sine","E39",-106.979294016482,12.6447944916077,0.1356264
"Florida","15Hz","sine","E40",-82.0312253490634,0.356499272328901,0.113321133333333
"Florida","15Hz","sine","E41",-62.3658981365752,-7.23363018257962,0.1133684
"Florida","15Hz","sine","E42",-48.4277069849025,-19.0176228846936,0.1156052
"Florida","15Hz","sine","E43",-132.385776483018,49.089223063604,0.1964204
"Florida","15Hz","sine","E44",-127.856243406767,23.8953117140088,0.173873666666667
"Florida","15Hz","sine","E45",-102.023724252225,-26.0624191069444,0.119412533333333
"Florida","15Hz","sine","E46",-77.0757795587277,-24.2279722926707,0.1177284
"Florida","15Hz","sine","E47",-61.3490707363697,-27.4299165836118,0.112912866666667
"Florida","15Hz","sine","E48",-147.073602828489,55.1905344696692,0.1854456
"Florida","15Hz","sine","E49",-148.427539841507,9.81951733019121,0.1752582
"Florida","15Hz","sine","E50",-87.6147402607277,-51.9804690729627,0.141804
"Florida","15Hz","sine","E51",-64.3973497966683,-45.8325114211031,0.1093806
"Florida","15Hz","sine","E52",-49.3286473753904,-38.0293353099208,0.131255933333333
"Florida","15Hz","sine","E53",-31.8703858461666,-30.6802729781934,0.150334066666667
"Florida","15Hz","sine","E54",-16.3380561246601,-24.5721384105547,0.177816133333333
"Florida","15Hz","sine","E55",1.86009153028893e-15,-15.1888,0.198158333333333
"Florida","15Hz","sine","E56",-134.514184844694,-53.5568924748948,0.178695
"Florida","15Hz","sine","E57",-107.771903337525,-61.2478444600876,0.158731466666667
"Florida","15Hz","sine","E58",-72.0824426385969,-68.7392048197634,0.151140733333333
"Florida","15Hz","sine","E59",-49.0164711950736,-60.6384229311954,0.1612526
"Florida","15Hz","sine","E60",-33.5739711579434,-49.4397118183913,0.195391266666667
"Florida","15Hz","sine","E61",-17.5616376782163,-41.0535015078989,0.248902266666667
