0.29167,0.1506,0.15241,0.073293,0.27403,0.12326,0.10016,0.19415,0.061979,0.12711,0.12695,0.1746,0.067424,0.041426,0.10549,0.12021,0.02783,0.10058,0.032033,0.011484,0.012304,0.043006,0.049499,0.053621,0.056154,0.058911,0.060803,0.062415,0.063871,0.065021,0.066076,0.067016,0.067785,0.068575,0.069296,0.070028,0.071035,0.071188,0.071722,0.072221,0.072756,0.073163,0.073639,0.074007,0.074179,0.074893,0.075213,0.07549,0.076195,0.076464,0.076759,0.077101,0.077471,0.077785,0.078109,0.078476,0.078396,0.079059,0.079385,0.079704,0.079994,0.080362,0.080689,0.080979,0.081233,0.081786,0.082072,0.082352,0.083144,0.083156,0.083505,0.083824,0.084146,0.084598,0.084971,0.085479,0.08542,0.086027,0.086496,0.086987,0.087644,0.087815,0.088229,0.088692,0.089152,0.089639,0.090118,0.090624,0.090988,0.091534,0.092151,0.092565,0.093762,0.09397,0.094499,0.095071,0.095602,0.096321,0.096918,0.097596,0.098468,0.098828,0.099519,0.10034,0.10099,0.10146,0.10211,0.10268,0.10314,0.10359,0.10392,0.10411
0.14583,0.17029,0.11278,0.082272,0.28282,0.10479,0.11123,0.11282,0.071385,0.027085,0.12063,0.10226,0.11753,0.12254,0.18571,0.15697,0.10518,0.012638,0.079072,0.086596,0.07591,0.080421,0.080289,0.079675,0.077149,0.074806,0.072488,0.070539,0.068792,0.067925,0.067301,0.066795,0.066682,0.06688,0.066851,0.066767,0.067489,0.066793,0.06701,0.067177,0.067287,0.067398,0.067508,0.067556,0.068105,0.067751,0.06793,0.067715,0.067194,0.068121,0.068162,0.068207,0.068302,0.068353,0.06835,0.068401,0.070869,0.068606,0.068635,0.068614,0.068667,0.068788,0.068823,0.068858,0.068932,0.069168,0.069239,0.069035,0.069472,0.069446,0.069479,0.069547,0.069695,0.069727,0.069801,0.07007,0.070913,0.070051,0.070224,0.070307,0.070341,0.070714,0.070805,0.071015,0.071233,0.071318,0.071535,0.071819,0.072024,0.072224,0.072399,0.072644,0.073091,0.073615,0.073862,0.074135,0.07455,0.074861,0.075318,0.075781,0.076558,0.077204,0.077363,0.078559,0.079267,0.079169,0.080008,0.080804,0.081575,0.082132,0.082872,0.083168
0.020833,0.15585,0.16219,0.087862,0.16669,0.072297,0.032165,0.15117,0.15545,0.18174,0.1242,0.069876,0.066752,0.0076623,0.083348,0.085602,0.16252,0.027691,0.009417,0.012508,0.011042,0.0095079,0.0077058,0.0069335,0.0063615,0.0060274,0.0061193,0.0065139,0.0072146,0.0075911,0.0081925,0.0087917,0.010255,0.010031,0.010539,0.011106,0.011584,0.01205,0.012537,0.012922,0.013376,0.013595,0.013822,0.01416,0.0145,0.014674,0.014753,0.015038,0.01524,0.015158,0.015239,0.015348,0.015429,0.015387,0.015528,0.015487,0.013883,0.01531,0.015351,0.015329,0.015454,0.015226,0.01515,0.015041,0.015112,0.014911,0.01475,0.01471,0.014889,0.014318,0.014108,0.014036,0.013873,0.013702,0.013542,0.013296,0.012757,0.013041,0.012917,0.012774,0.012499,0.012212,0.012063,0.011848,0.011579,0.011426,0.011136,0.010898,0.010562,0.010445,0.010224,0.0097828,0.0093725,0.0093563,0.0089917,0.0086502,0.0082425,0.0079579,0.0076111,0.0070869,0.0067131,0.0061756,0.0058502,0.0052584,0.0044607,0.0042798,0.0037229,0.0030952,0.0024673,0.0019217,0.0012854,0.00035981
0.041667,0.12454,0.072205,0.089849,0.18346,0.055443,0.092222,0.095801,0.11589,0.094192,0.082672,0.001888,0.096238,0.028206,0.081913,0.15497,0.1752,0.075111,0.061775,0.039344,0.032298,0.03245,0.030395,0.029103,0.029737,0.026144,0.02538,0.024429,0.023586,0.02167,0.020072,0.018472,0.017408,0.015343,0.014219,0.013066,0.013139,0.011345,0.011022,0.010647,0.010426,0.010193,0.01016,0.010265,0.0097124,0.010388,0.010732,0.010732,0.011021,0.010994,0.011226,0.011431,0.011874,0.011753,0.011903,0.011973,0.010336,0.012246,0.012423,0.012561,0.012561,0.012717,0.012793,0.012918,0.012796,0.013116,0.012787,0.012857,0.013011,0.012931,0.012927,0.012947,0.012807,0.012826,0.012715,0.012816,0.012201,0.012717,0.012567,0.012482,0.012559,0.012116,0.012021,0.011892,0.011773,0.011692,0.011596,0.011455,0.011536,0.011115,0.011187,0.011191,0.010872,0.010761,0.010563,0.010512,0.010525,0.010271,0.010126,0.0098961,0.010085,0.009421,0.0093525,0.0091101,0.0068983,0.0082948,0.0076773,0.0069924,0.0052816,0.0046145,0.0035926,0.0016052
0.0625,0.022761,0.097941,0.013759,0.21998,0.11132,0.073653,0.02981,0.098984,0.072684,0.10387,0.028695,0.16409,0.044817,0.16182,0.069238,0.090859,0.089691,0.05523,0.050343,0.047715,0.049069,0.049044,0.049369,0.048798,0.049489,0.049681,0.049715,0.049021,0.049706,0.049606,0.049361,0.050317,0.049014,0.048829,0.048466,0.047974,0.04796,0.04705,0.046757,0.046442,0.045855,0.045438,0.044815,0.044078,0.043835,0.04342,0.043314,0.041612,0.041915,0.041372,0.040826,0.040532,0.039929,0.039308,0.038865,0.049001,0.037392,0.037092,0.036475,0.036381,0.035553,0.035026,0.034503,0.034274,0.033126,0.033426,0.032775,0.032376,0.031635,0.031253,0.030706,0.030432,0.02991,0.029496,0.028801,0.029489,0.028119,0.027783,0.027267,0.027338,0.026751,0.026311,0.025953,0.025643,0.025289,0.024938,0.024695,0.024281,0.02403,0.023777,0.023508,0.023817,0.022851,0.022914,0.022638,0.022476,0.022246,0.022052,0.021918,0.021371,0.021577,0.021501,0.021175,0.02149,0.021108,0.021042,0.020979,0.020906,0.020877,0.020852,0.020834
0.1875,0.16787,0.12021,0.053949,0.2007,0.045654,0.12354,0.074577,0.089458,0.065022,0.057731,0.092524,0.1074,0.066995,0.1168,0.10189,0.1398,0.069487,0.12186,0.11677,0.099381,0.094376,0.088538,0.084144,0.080611,0.078799,0.076947,0.0755,0.073624,0.073674,0.073226,0.073076,0.073951,0.073221,0.073634,0.074492,0.076203,0.076468,0.077486,0.07863,0.07976,0.080686,0.081632,0.082294,0.082099,0.083538,0.084002,0.084327,0.084919,0.084841,0.085096,0.08528,0.085301,0.085464,0.085552,0.085647,0.087403,0.085741,0.085825,0.085925,0.086351,0.085882,0.08587,0.085857,0.08565,0.085856,0.085824,0.085792,0.08552,0.085642,0.085725,0.085562,0.085484,0.085498,0.085451,0.085439,0.085248,0.085218,0.085154,0.085228,0.084973,0.085025,0.084971,0.084912,0.084849,0.084758,0.084683,0.084499,0.08358,0.084325,0.084427,0.084373,0.084158,0.084136,0.084009,0.083916,0.083945,0.083944,0.083611,0.084004,0.084356,0.083309,0.083295,0.083214,0.083169,0.082889,0.082956,0.082889,0.08088,0.082072,0.08229,0.08269
0.020833,0.17597,0.19017,0.10421,0.24457,0.1388,0.17856,0.063707,0.11059,0.15566,0.10247,0.11794,0.051047,0.069411,0.095991,0.1226,0.073307,0.062399,0.033032,0.030006,0.028559,0.022666,0.015454,0.011641,0.0094919,0.008805,0.0089581,0.0094176,0.010543,0.010423,0.010906,0.011297,0.011625,0.01227,0.012678,0.012975,0.01302,0.013471,0.013836,0.014041,0.014278,0.014504,0.014721,0.014903,0.01536,0.015202,0.015282,0.015577,0.016272,0.015799,0.015921,0.016016,0.016375,0.016208,0.01631,0.016364,0.014111,0.01648,0.016533,0.016525,0.01617,0.01659,0.016603,0.01661,0.016708,0.016703,0.016434,0.016457,0.016401,0.016466,0.016391,0.016298,0.016249,0.016139,0.01606,0.016014,0.015293,0.015795,0.015653,0.01542,0.016202,0.01522,0.015112,0.014989,0.014827,0.014712,0.014556,0.014429,0.015158,0.014364,0.014169,0.0141,0.013913,0.014077,0.013922,0.013967,0.014031,0.014096,0.014198,0.01441,0.015015,0.014989,0.015375,0.016053,0.016573,0.017085,0.01771,0.018402,0.019025,0.019784,0.020314,0.020699
0.10417,0.032341,0.078777,0.034251,0.1368,0.062042,0.051322,0.057783,0.19053,0.076027,0.025256,0.036352,0.086053,0.09441,0.094247,0.14455,0.091831,0.084149,0.11155,0.096218,0.1021,0.10689,0.1107,0.11754,0.1267,0.12925,0.12965,0.12997,0.13055,0.13054,0.13085,0.13108,0.13147,0.13166,0.13199,0.13219,0.13527,0.13261,0.13299,0.13324,0.13356,0.13376,0.13402,0.13424,0.13427,0.13488,0.13507,0.13525,0.13537,0.13602,0.1363,0.13658,0.1369,0.13719,0.13745,0.13773,0.13597,0.13859,0.13881,0.13907,0.13943,0.13973,0.14005,0.14039,0.13947,0.14107,0.14131,0.14163,0.14211,0.14232,0.14268,0.143,0.14332,0.14374,0.1441,0.14452,0.14531,0.14511,0.14546,0.14581,0.14617,0.14654,0.14689,0.14726,0.14759,0.14799,0.14836,0.14875,0.14913,0.14946,0.14986,0.15027,0.14984,0.15108,0.15141,0.15182,0.15231,0.15273,0.15318,0.15367,0.15417,0.15456,0.15511,0.15595,0.15632,0.15711,0.15792,0.15879,0.15992,0.16126,0.16288,0.16502
0.020833,0.028758,0.12586,0.03919,0.16192,0.12672,0.13619,0.1238,0.033494,0.087117,0.11786,0.10118,0.13475,0.10327,0.049723,0.088171,0.017161,0.051358,0.017399,0.0070841,0.0067939,0.013052,0.010269,0.013777,0.019486,0.020579,0.020771,0.019865,0.019043,0.017515,0.016465,0.015612,0.014462,0.015252,0.015115,0.015477,0.015309,0.01641,0.016779,0.017008,0.017024,0.016869,0.016506,0.016218,0.015085,0.01527,0.014846,0.014375,0.012788,0.013189,0.012685,0.012183,0.011705,0.011231,0.010719,0.010223,0.010119,0.0094352,0.0089596,0.0085193,0.0081434,0.0077735,0.0073844,0.007025,0.0072387,0.0063672,0.0060927,0.005869,0.005661,0.0054476,0.0053893,0.0053187,0.0053291,0.0053303,0.0053602,0.0053547,0.0070527,0.0059665,0.0062095,0.0064137,0.0066415,0.0071239,0.0074384,0.0077853,0.0081106,0.0085142,0.0089133,0.0093255,0.010078,0.0099928,0.010473,0.010866,0.012606,0.011637,0.012126,0.012552,0.012912,0.013416,0.013801,0.014231,0.014144,0.015032,0.015294,0.015767,0.018436,0.016808,0.017314,0.017883,0.018517,0.019136,0.019843,0.020478
0.020833,0.10064,0.17096,0.039683,0.14766,0.1137,0.052791,0.046106,0.12559,0.12653,0.11185,0.03492,0.13766,0.041582,0.092419,0.067713,0.11434,0.07899,0.12428,0.12599,0.14028,0.13335,0.13392,0.13414,0.13376,0.13407,0.13454,0.1386,0.15079,0.15094,0.15038,0.14988,0.14911,0.14893,0.1487,0.14824,0.14766,0.14768,0.14737,0.14708,0.14678,0.14652,0.14626,0.14601,0.14573,0.14559,0.14538,0.14508,0.14449,0.14465,0.14447,0.14428,0.14413,0.14392,0.14377,0.14358,0.14409,0.14335,0.14321,0.14308,0.14286,0.14284,0.14274,0.14266,0.14305,0.14246,0.14236,0.14231,0.14251,0.14216,0.14217,0.14214,0.14211,0.14211,0.1421,0.14215,0.1423,0.14217,0.14215,0.14227,0.1424,0.14235,0.14244,0.14251,0.14263,0.14271,0.14282,0.14294,0.14318,0.14316,0.14325,0.14341,0.144,0.14369,0.14385,0.14401,0.14409,0.14434,0.14448,0.14462,0.14496,0.14492,0.14509,0.14523,0.14536,0.14544,0.14554,0.14563,0.14569,0.14576,0.1458,0.14583
