0.095238,0.057616,0.16875,0.12038,0.10264,0.11861,0.043214,0.085012,0.004047,0.051595,0.050827,0.054919,0.056642,0.06381,0.071201,0.078223,0.083939,0.08841,0.092209,0.09551,0.097818,0.10089,0.10318,0.10523,0.10734,0.10883,0.1106,0.11215,0.11371,0.11509,0.11642,0.11768,0.11722,0.12019,0.12129,0.12239,0.12374,0.1245,0.12539,0.12635,0.12767,0.12815,0.12901,0.1298,0.13066,0.13143,0.13216,0.13293,0.13361,0.13437,0.13508,0.13584,0.13683,0.13712,0.13783,0.13854,0.13918,0.13988,0.14056,0.14111,0.14169,0.14219,0.14256,0.14278
0.071429,0.14989,0.078198,0.028832,0.085195,0.073231,0.077469,0.071836,0.12082,0.068626,0.022385,0.037126,0.041325,0.04232,0.044121,0.045821,0.047757,0.049203,0.05103,0.053008,0.055472,0.057212,0.059271,0.061172,0.062801,0.064161,0.065497,0.066516,0.066622,0.067842,0.06833,0.068609,0.066639,0.069145,0.06921,0.069274,0.069389,0.069202,0.069144,0.069176,0.069314,0.068849,0.068781,0.06862,0.07061,0.068257,0.068084,0.06792,0.067533,0.067334,0.067325,0.067462,0.066843,0.066451,0.066394,0.06622,0.064585,0.065822,0.066688,0.065972,0.066855,0.063926,0.062715,0.056981
0.19048,0.072072,0.084568,0.080092,0.053335,0.065908,0.081464,0.10268,0.045846,0.074888,0.09567,0.10937,0.11031,0.11063,0.11094,0.11211,0.11388,0.11515,0.1164,0.11741,0.11948,0.12036,0.12262,0.12528,0.12934,0.13082,0.13324,0.1346,0.13624,0.13687,0.13751,0.13802,0.14142,0.13848,0.13869,0.13883,0.13892,0.13904,0.13913,0.13914,0.13899,0.13929,0.13926,0.13935,0.13885,0.13925,0.1393,0.13937,0.13943,0.13939,0.13951,0.13963,0.13974,0.13977,0.14004,0.14025,0.14102,0.14079,0.14119,0.14153,0.14184,0.14229,0.14258,0.14279
0.071429,0.14017,0.18385,0.09918,0.1272,0.06107,0.088644,0.075951,0.0755,0.17403,0.17292,0.15688,0.13944,0.1286,0.12072,0.11605,0.11278,0.11156,0.11052,0.10998,0.1097,0.10999,0.11022,0.11051,0.11092,0.1112,0.11155,0.11197,0.11252,0.1127,0.11306,0.11344,0.11326,0.11412,0.11443,0.11473,0.11501,0.11531,0.11559,0.11585,0.11613,0.11634,0.11658,0.11679,0.11685,0.11722,0.1174,0.11759,0.11775,0.11791,0.11805,0.1182,0.11827,0.11843,0.11854,0.11863,0.11872,0.1188,0.11887,0.11892,0.11896,0.119,0.11903,0.11904
0.14286,0.039543,0.21811,0.11675,0.077168,0.038792,0.20344,0.16847,0.25365,0.22165,0.18973,0.17217,0.16338,0.15629,0.14195,0.13323,0.12535,0.12127,0.11689,0.11324,0.11077,0.10752,0.10492,0.1028,0.10141,0.099288,0.09769,0.09641,0.094921,0.093602,0.092148,0.090556,0.0842,0.085512,0.082965,0.079911,0.077763,0.074273,0.072216,0.069983,0.068268,0.06675,0.065408,0.064061,0.061769,0.061895,0.060963,0.059793,0.058994,0.058089,0.057162,0.056412,0.05626,0.054941,0.053966,0.053078,0.049929,0.051554,0.05062,0.049968,0.047946,0.048544,0.048053,0.047877
0.047619,0.027495,0.13359,0.13267,0.068314,0.075877,0.20847,0.13924,0.1362,0.089936,0.14032,0.12446,0.12609,0.093951,0.081175,0.075779,0.072793,0.071498,0.070709,0.070243,0.070879,0.069492,0.069172,0.068926,0.068234,0.06861,0.068498,0.068532,0.068345,0.068697,0.068916,0.069063,0.071508,0.070033,0.070482,0.071012,0.07147,0.072235,0.072882,0.07383,0.074714,0.075428,0.076281,0.077214,0.077969,0.079267,0.080299,0.081248,0.082525,0.08344,0.084451,0.085828,0.084717,0.087585,0.088643,0.089644,0.090454,0.091687,0.092431,0.093332,0.093407,0.094538,0.094938,0.095179
0,0.04344,0.14801,0.1506,0.23837,0.085398,0.19479,0.057162,0.13401,0.18704,0.22244,0.23419,0.2575,0.27965,0.29218,0.29642,0.2977,0.29946,0.30006,0.30043,0.30128,0.30083,0.30089,0.30099,0.30129,0.30116,0.30127,0.30133,0.30174,0.30159,0.30172,0.30186,0.30325,0.30214,0.30228,0.30243,0.3024,0.30268,0.30289,0.3031,0.30366,0.30342,0.30361,0.30382,0.30343,0.30422,0.30444,0.30467,0.30495,0.30522,0.30554,0.30588,0.30611,0.30661,0.3071,0.30762,0.30778,0.30875,0.30935,0.30998,0.31085,0.31042,0.31023,0.30983
0.14286,0.18413,0.11835,0.16199,0.099292,0.096817,0.12368,0.11841,0.0081159,0.038258,0.059092,0.062138,0.061358,0.059758,0.05398,0.047014,0.044159,0.046917,0.048606,0.050252,0.050951,0.052823,0.053089,0.053319,0.053048,0.053662,0.053564,0.053765,0.053476,0.053481,0.053533,0.053588,0.051256,0.05343,0.053573,0.053819,0.054243,0.054168,0.054544,0.054894,0.054919,0.055846,0.056279,0.056715,0.057094,0.058282,0.059015,0.059719,0.060452,0.061862,0.063214,0.064156,0.067813,0.067682,0.069609,0.071699,0.074196,0.076722,0.079435,0.082651,0.085852,0.089181,0.091835,0.094143
0.02381,0.055112,0.07779,0.17412,0.075587,0.239,0.050386,0.060169,0.12606,0.051708,0.046855,0.062601,0.06287,0.059224,0.058931,0.058309,0.057305,0.055555,0.054036,0.052555,0.052415,0.049728,0.048157,0.046444,0.044841,0.042895,0.040855,0.038701,0.037051,0.03443,0.032318,0.030545,0.025003,0.026448,0.025121,0.023835,0.022336,0.021637,0.020755,0.020088,0.019341,0.019136,0.018719,0.018379,0.017162,0.01778,0.017455,0.017269,0.016936,0.016796,0.01658,0.016283,0.015602,0.015339,0.014997,0.014496,0.015251,0.013217,0.012473,0.011528,0.0098349,0.0081846,0.0063385,0.0045174
0.047619,0.068853,0.092835,0.10885,0.016337,0.071767,0.14213,0.15161,0.084448,0.031839,0.088846,0.13479,0.13742,0.12782,0.11922,0.11534,0.11335,0.11164,0.11067,0.11,0.10893,0.10903,0.1086,0.10833,0.10753,0.10782,0.1076,0.10751,0.10724,0.10726,0.10721,0.10719,0.1064,0.10711,0.10726,0.10737,0.10749,0.10762,0.10789,0.10818,0.10806,0.10869,0.10902,0.10936,0.1099,0.11021,0.11065,0.1111,0.11162,0.11219,0.11268,0.11323,0.11358,0.11453,0.11513,0.1157,0.11644,0.11685,0.11741,0.11786,0.11819,0.11858,0.11884,0.11899
