0.39535,0.42756,0.15815,0.16399,0.42372,0.36802,0.062534,0.35135,0.19847,0.31071,0.18642,0.32528,0.14538,0.11875,0.10496,0.1057,0.21857,0.1525,0.15849,0.21931,0.12056,0.14797,0.18923,0.068851,0.14203,0.16923,0.22723,0.2233,0.19115,0.20395,0.19345,0.14942,0.31851,0.16522,0.16898,0.17045,0.10897,0.13521,0.14733,0.13679,0.1478,0.13749,0.1377,0.13498,0.14417,0.13402,0.13236,0.1295,0.13045,0.1235,0.12097,0.11724,0.10619,0.10623,0.10372,0.10948,0.14348,0.087106,0.085764,0.099119,0.15565,0.043234,0.040612,0.039709
0.30233,0.2668,0.21845,0.28819,0.33771,0.20071,0.076453,0.29547,0.12333,0.14988,0.12446,0.22113,0.19442,0.1635,0.21903,0.18309,0.11749,0.22087,0.23643,0.14455,0.24452,0.051659,0.04041,0.055812,0.24704,0.098996,0.063976,0.2797,0.14847,0.1472,0.095031,0.096086,0.17683,0.17328,0.19619,0.21073,0.14959,0.26821,0.29538,0.2769,0.29507,0.30415,0.30959,0.31432,0.31027,0.3159,0.31594,0.31517,0.3171,0.31296,0.30822,0.30395,0.29662,0.29967,0.29355,0.28534,0.29078,0.27576,0.26943,0.26198,0.31708,0.26073,0.2578,0.25624
0.069767,0.24317,0.09987,0.10312,0.36105,0.1932,0.12421,0.11477,0.061281,0.3053,0.17014,0.19473,0.073793,0.151,0.16138,0.16333,0.026421,0.43505,0.16462,0.28902,0.12004,0.087736,0.012168,0.11446,0.18315,0.089598,0.22275,0.078164,0.14105,0.13798,0.15947,0.1859,0.32584,0.29537,0.30133,0.32472,0.11257,0.33607,0.34403,0.33579,0.34622,0.34682,0.35081,0.35401,0.35156,0.36068,0.36415,0.36814,0.36335,0.37799,0.3791,0.38293,0.37148,0.38673,0.39006,0.39182,0.38456,0.39896,0.40163,0.40133,0.36996,0.41349,0.41531,0.41371
0.39535,0.14762,0.11991,0.20487,0.35307,0.20027,0.096511,0.17925,0.032758,0.42398,0.35743,0.082045,0.25018,0.071426,0.10193,0.079665,0.14706,0.1579,0.16859,0.21839,0.066985,0.066854,0.091906,0.096229,0.18632,0.14847,0.078579,0.12751,0.053446,0.2195,0.19867,0.2121,0.49357,0.24497,0.17764,0.19931,0.15293,0.20853,0.17424,0.17706,0.17864,0.17291,0.17496,0.17603,0.17257,0.1783,0.18099,0.18213,0.18515,0.18343,0.18774,0.18838,0.20544,0.19843,0.19874,0.19527,0.20505,0.20135,0.20268,0.1981,0.12904,0.23001,0.21324,0.21852
0.30233,0.054509,0.21966,0.13912,0.20187,0.11364,0.089137,0.23022,0.071796,0.38002,0.10939,0.12493,0.14011,0.20873,0.17264,0.12113,0.1633,0.3432,0.28275,0.12065,0.028089,0.035363,0.23757,0.034105,0.12589,0.067475,0.18696,0.37502,0.088039,0.0078572,0.19873,0.26947,0.36687,0.2922,0.35299,0.3999,0.25397,0.36664,0.4304,0.44929,0.44934,0.46451,0.46871,0.47532,0.47716,0.48102,0.48634,0.48947,0.49684,0.49456,0.50027,0.50268,0.53805,0.50308,0.50614,0.50577,0.48912,0.51009,0.50778,0.50992,0.52582,0.49262,0.49792,0.50212
0.2093,0.19528,0.19361,0.19671,0.21734,0.081693,0.13632,0.12367,0.069054,0.31468,0.025555,0.087217,0.15748,0.27052,0.065519,0.29958,0.13038,0.31425,0.11347,0.18077,0.10434,0.081253,0.22562,0.080261,0.14584,0.10412,0.22897,0.35257,0.14865,0.19065,0.097215,0.24135,0.12676,0.29589,0.33751,0.3521,0.22535,0.30953,0.32453,0.34102,0.34077,0.34609,0.34903,0.35473,0.36193,0.35956,0.36349,0.36577,0.36927,0.36978,0.37278,0.37459,0.3727,0.38084,0.38235,0.38491,0.34969,0.38681,0.38936,0.3915,0.39145,0.39433,0.39467,0.39464
0.39535,0.12112,0.15419,0.38726,0.17606,0.10986,0.16778,0.038824,0.086128,0.17202,0.10615,0.16854,0.28047,0.17766,0.24137,0.20103,0.14185,0.10182,0.11232,0.21044,0.25551,0.25298,0.12543,0.038142,0.22087,0.06502,0.036769,0.15406,0.20056,0.26314,0.086948,0.20116,0.042711,0.13917,0.19445,0.18471,0.10396,0.24592,0.2387,0.24953,0.23341,0.23771,0.23186,0.22408,0.21492,0.21479,0.20813,0.19951,0.19723,0.18169,0.17438,0.16698,0.13602,0.15291,0.14295,0.13613,0.14803,0.11021,0.10253,0.10051,0.11179,0.081309,0.073171,0.071437
0.39535,0.14954,0.13821,0.23807,0.093823,0.10886,0.14768,0.083657,0.17372,0.17647,0.085356,0.09358,0.16769,0.17912,0.12009,0.1586,0.26487,0.088439,0.14417,0.16165,0.096946,0.11415,0.039576,0.15182,0.11651,0.13896,0.070075,0.058479,0.31526,0.15303,0.076026,0.085701,0.19779,0.059704,0.065961,0.073849,0.09764,0.023806,0.041619,0.053716,0.051637,0.056537,0.058923,0.059368,0.058519,0.062555,0.063709,0.065077,0.074122,0.066505,0.067008,0.068126,0.070452,0.067645,0.068518,0.068637,0.07171,0.069416,0.069803,0.071703,0.070293,0.069563,0.069872,0.069802
0.16279,0.10794,0.22607,0.23333,0.12616,0.040301,0.072638,0.19121,0.20836,0.31297,0.10711,0.046534,0.081666,0.24247,0.1895,0.16963,0.11615,0.13668,0.18469,0.14157,0.10145,0.075107,0.052549,0.12023,0.16716,0.2086,0.3292,0.3421,0.18823,0.057525,0.051431,0.1371,0.1725,0.16955,0.16382,0.13446,0.19606,0.20067,0.20744,0.20231,0.19487,0.20257,0.1979,0.19416,0.19341,0.19203,0.18812,0.18644,0.17357,0.18304,0.17881,0.17558,0.16022,0.1719,0.16826,0.16386,0.1554,0.16429,0.15667,0.14378,0.16515,0.14974,0.14185,0.16165
0.069767,0.080771,0.20724,0.085074,0.13956,0.22716,0.10108,0.093704,0.05587,0.35826,0.15794,0.038845,0.15542,0.3022,0.22641,0.14379,0.23977,0.22443,0.25012,0.11894,0.19904,0.32814,0.31962,0.304,0.09348,0.14613,0.24101,0.27924,0.10429,0.12194,0.18337,0.1926,0.47807,0.19865,0.19315,0.21532,0.28747,0.21714,0.21891,0.22494,0.2262,0.24018,0.24627,0.25395,0.26836,0.26385,0.27145,0.27602,0.27582,0.29295,0.29595,0.29919,0.31407,0.32287,0.3303,0.32919,0.35905,0.35054,0.35191,0.35478,0.25057,0.37735,0.37208,0.38056
