NaN,2.2297,12.092,1.9526,1.9972,5.5177,1.1496,2.9022,2.6293,6.3796,10.115,NaN,5.3306,1.7203,5.3757,1.2769,3.8883,NaN,3.7166,0.61761,6.8719,2.8944,14.643,3.3032,2.3867,NaN,14.846,3.9385,8.933,2.3154,NaN,1.5224,5.3147,4.8511,5.6379,5.8659,NaN,9.4847,5.2956,4.9852,19.462,9.0638,8.3446,8.5246,4.6572,1.3868,5.3377,2.2873,NaN,NaN,NaN,NaN,NaN,8.3699,NaN,4.3734,NaN,NaN,NaN,5.2913,1.7771,5.0221,2.8388,13.413,NaN,11.349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5702,NaN,NaN,4.1809,NaN,NaN,NaN,NaN,3.4142,5.2055,3.7849,NaN,NaN,NaN,1.7086,NaN,5.37,5.0276,13.877,1.3164,8.5974,5.0443,NaN,NaN
NaN,5.271,8.6297,0.37539,7.7146,12.446,3.7277,3.6286,4.4585,2.4036,2.7778,NaN,18.71,3.1382,3.1505,2.4661,5.0662,NaN,5.6057,4.8214,6.5008,7.0196,3.5393,7.8904,13.234,NaN,3.1047,6.6609,8.4429,2.0621,NaN,3.09,2.1471,4.3642,2.9508,1.7622,NaN,5.0821,5.206,2.5365,0.57809,6.5567,1.6485,9.7099,4.346,2.605,11.624,1.4117,NaN,NaN,NaN,NaN,NaN,1.1964,NaN,6.479,NaN,NaN,NaN,11.38,2.1369,3.1857,2.2588,1.4609,NaN,7.3639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4504,NaN,NaN,4.0934,NaN,NaN,NaN,NaN,5.4471,7.4689,1.3367,NaN,NaN,NaN,4.2071,NaN,10.061,12.508,2.4755,3.0761,6.2417,0.61056,NaN,NaN
NaN,7.8969,6.2539,5.3786,15.771,2.821,7.7239,4.5275,3.6959,13.893,4.8865,NaN,5.1626,3.8412,9.4112,5.2017,6.4369,NaN,7.193,4.7111,6.3646,31.509,3.8862,8.1614,4.3213,NaN,0.74352,4.1372,4.4608,5.834,NaN,5.4451,5.312,3.5239,2.8287,5.3569,NaN,10.312,5.7644,4.6158,1.8684,6.2077,15.963,6.4791,2.825,6.4807,3.0736,6.0492,NaN,NaN,NaN,NaN,NaN,25.846,NaN,5.642,NaN,NaN,NaN,7.845,5.9003,3.5042,4.6076,0.40458,NaN,6.9242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5758,NaN,NaN,1.5371,NaN,NaN,NaN,NaN,12.193,2.7996,8.8861,NaN,NaN,NaN,3.1089,NaN,3.9779,10.526,4.6345,9.9901,4.4374,3.9731,NaN,NaN
NaN,5.7607,8.4538,3.6833,6.0997,2.0382,3.2243,7.0311,2.7406,27.184,4.5057,NaN,5.2179,4.5893,8.1392,2.9972,7.3349,NaN,7.2318,8.7407,4.8132,6.3688,10.787,11.533,7.4968,NaN,3.181,1.3268,2.5654,5.0922,NaN,3.0779,11.304,4.9772,5.0999,3.7203,NaN,7.0902,7.4846,7.9874,7.0581,7.421,9.5123,2.2028,1.6482,6.7522,2.8672,5.2815,NaN,NaN,NaN,NaN,NaN,9.0601,NaN,4.1418,NaN,NaN,NaN,1.8425,4.644,18.339,2.1369,7.7962,NaN,15.527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7731,NaN,NaN,2.8382,NaN,NaN,NaN,NaN,2.2987,4.407,8.709,NaN,NaN,NaN,5.0135,NaN,6.1885,16.701,16.829,6.7824,4.8571,1.6065,NaN,NaN
NaN,6.1165,7.8493,8.2748,1.5496,3.6217,1.5031,5.8944,7.9281,14.929,10.672,NaN,10.267,7.5154,2.0808,4.4917,3.622,NaN,10.286,0.75846,1.9947,3.9827,1.1198,6.2899,9.2982,NaN,8.3452,13.219,7.0533,14.368,NaN,1.4814,2.4487,3.6545,5.1928,3.2855,NaN,1.1949,7.0327,0.68678,4.828,26.517,4.9338,2.3523,2.4734,6.1496,3.688,9.0109,NaN,NaN,NaN,NaN,NaN,0.75335,NaN,2.6861,NaN,NaN,NaN,5.1656,5.9887,6.4056,6.2692,3.6857,NaN,3.974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4988,NaN,NaN,1.8654,NaN,NaN,NaN,NaN,2.4751,8.8752,3.2915,NaN,NaN,NaN,11.239,NaN,11.881,6.9632,5.0923,4.6818,3.6295,4.9085,NaN,NaN
NaN,4.0796,1.5749,5.8578,1.4902,4.6685,4.2668,10.919,12.566,10.519,0.53047,NaN,9.355,10.912,3.505,2.8479,8.9222,NaN,19.81,14.204,7.6053,4.3089,3.7531,5.1217,4.2843,NaN,2.9096,7.0566,4.7984,2.2661,NaN,7.7572,4.6862,1.5533,2.598,5.1499,NaN,8.8686,0.78252,19.854,12.672,3.5234,3.9728,2.8518,4.3089,5.3146,2.8882,2.3036,NaN,NaN,NaN,NaN,NaN,6.0205,NaN,3.998,NaN,NaN,NaN,3.2808,4.2222,8.7683,3.2696,6.2839,NaN,8.7088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.888,NaN,NaN,10.067,NaN,NaN,NaN,NaN,4.0174,4.2234,1.442,NaN,NaN,NaN,7.607,NaN,7.1932,1.6034,5.3554,1.5927,3.8391,17.099,NaN,NaN
NaN,3.6867,7.2935,9.5587,3.7725,5.2134,8.356,10.694,4.4106,7.6736,1.8095,NaN,15.249,2.863,3.7718,5.0128,12.628,NaN,13.092,19.815,0.97512,3.3531,5.7903,0.44459,4.083,NaN,2.377,1.4507,6.6358,3.3723,NaN,1.3313,13,4.3913,3.1246,2.9007,NaN,4.1659,8.464,6.6366,8.8472,8.2398,3.0694,0.21957,1.0639,7.564,6.8754,24.537,NaN,NaN,NaN,NaN,NaN,11.843,NaN,4.1245,NaN,NaN,NaN,11.24,14.262,3.6685,4.2362,3.1494,NaN,8.2701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5675,NaN,NaN,2.6516,NaN,NaN,NaN,NaN,4.1735,2.5103,13.74,NaN,NaN,NaN,4.9557,NaN,5.5907,3.9118,17.494,3.6239,2.7085,3.1312,NaN,NaN
NaN,3.3149,3.052,7.0772,3.4139,2.3652,6.9602,4.0151,9.2843,4.6346,6.1324,NaN,4.3734,10.224,4.0503,6.634,6.0801,NaN,11.685,3.0104,2.5572,4.4516,0.67673,3.9971,3.641,NaN,7.2127,6.3505,9.8116,4.1381,NaN,18.294,4.0632,1.0304,9.7121,2.7207,NaN,14.663,3.4315,1.8623,3.0204,11.26,3.5661,3.7305,3.8388,5.3831,8.4886,2.9708,NaN,NaN,NaN,NaN,NaN,10.09,NaN,5.9406,NaN,NaN,NaN,12.985,4.2889,6.362,1.061,3.2761,NaN,14.788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3375,NaN,NaN,7.4811,NaN,NaN,NaN,NaN,5.8697,7.1393,1.853,NaN,NaN,NaN,1.7029,NaN,7.918,12.469,0.74955,5.1009,5.3023,5.0798,NaN,NaN
NaN,7.2291,7.9207,3.203,3.432,7.4578,4.2462,2.5402,7.3269,3.2297,3.5146,NaN,6.3123,5.8574,5.3256,6.4788,8.1377,NaN,4.6103,9.4934,10.103,4.9002,1.0351,2.6477,8.4595,NaN,2.719,5.1299,7.1701,10.095,NaN,2.6694,0.37346,3.2724,2.3143,4.0154,NaN,5.1282,3.1645,3.3241,5.9832,19.563,6.8491,12.688,2.1493,1.6083,1.5298,2.4702,NaN,NaN,NaN,NaN,NaN,5.858,NaN,3.9921,NaN,NaN,NaN,7.9402,4.0039,2.7722,6.2717,6.1877,NaN,23.578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.815,NaN,NaN,1.7457,NaN,NaN,NaN,NaN,1.351,5.506,2.4705,NaN,NaN,NaN,5.7722,NaN,4.7618,6.291,22.124,11.269,9.5998,8.6591,NaN,NaN
NaN,16.8,9.5144,3.03,4.4937,4.1886,1.9889,3.0985,15.317,7.497,5.8398,NaN,10.133,6.717,13.589,2.0851,1.0686,NaN,6.8256,16.105,6.4828,1.6262,4.135,7.0122,2.0453,NaN,2.9662,3.6776,2.2277,7.2709,NaN,11.476,4.733,3.6959,2.5159,1.4791,NaN,2.059,6.6628,1.0204,4.2348,14.858,1.2763,17.401,2.8291,4.114,3.0956,2.7899,NaN,NaN,NaN,NaN,NaN,1.002,NaN,1.9131,NaN,NaN,NaN,3.3948,4.1373,2.1012,5.3837,2.7912,NaN,11.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9674,NaN,NaN,2.2678,NaN,NaN,NaN,NaN,1.2385,12.752,2.985,NaN,NaN,NaN,5.2075,NaN,3.0672,7.6604,7.6549,3.9367,2.0815,4.3981,NaN,NaN
NaN,3.0885,4.5002,3.2361,4.1473,17.521,3.6785,9.3801,2.0476,5.0489,9.5801,NaN,16.892,2.9522,19.243,2.3948,3.8319,NaN,6.53,9.9365,2.8036,3.7671,1.7651,9.2882,1.6355,NaN,3.1033,4.986,7.6375,8.0944,NaN,6.4622,2.6509,7.3213,1.5864,4.2271,NaN,1.591,10.734,2.8455,8.0797,32.112,3.616,5.9779,3.1338,5.4989,7.2137,3.9408,NaN,NaN,NaN,NaN,NaN,11.343,NaN,3.3034,NaN,NaN,NaN,0.83727,5.1204,3.3736,2.744,3.151,NaN,5.653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.714,NaN,NaN,8.2058,NaN,NaN,NaN,NaN,2.4917,12.063,7.4898,NaN,NaN,NaN,4.9946,NaN,3.3906,5.1403,6.9173,6.3377,5.9384,7.2996,NaN,NaN
NaN,17.25,6.6958,3.8665,7.4099,1.4923,14.5,5.0334,1.7342,7.0993,5.3589,NaN,1.6127,0.44338,12.498,3.2825,9.3915,NaN,9.532,2.4456,6.4084,2.4258,10.421,6.8909,4.6095,NaN,0.74331,6.7035,5.9715,4.4615,NaN,0.91033,2.3893,0.87224,1.0742,1.9776,NaN,5.4865,4.8917,10.744,9.2806,5.5026,1.2942,1.7114,4.3571,8.2594,5.8662,3.6965,NaN,NaN,NaN,NaN,NaN,6.096,NaN,2.7483,NaN,NaN,NaN,4.5508,2.994,2.2075,3.7259,3.9548,NaN,2.4679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0787,NaN,NaN,20.137,NaN,NaN,NaN,NaN,10.186,19.693,2.1345,NaN,NaN,NaN,8.2509,NaN,4.2957,10.565,10.735,2.4553,0.61587,1.3679,NaN,NaN
NaN,14.112,11.562,7.8844,6.359,3.1297,6.2777,13.698,6.6507,4.0932,8.6608,NaN,10.4,0.31154,2.6061,8.6216,9.6104,NaN,42.495,25.794,0.90007,2.0881,5.9711,2.5061,13.451,NaN,0.43765,2.9333,3.9642,1.68,NaN,1.0668,12.297,1.8823,1.6018,1.4929,NaN,4.3413,6.6419,6.9096,0.2462,7.0647,1.7495,2.8957,1.4393,5.3598,4.9419,3.0317,NaN,NaN,NaN,NaN,NaN,7.0241,NaN,12.393,NaN,NaN,NaN,4.934,4.9802,2.34,6.6812,3.0211,NaN,12.193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4273,NaN,NaN,4.2848,NaN,NaN,NaN,NaN,3.6259,5.5796,7.4198,NaN,NaN,NaN,7.8171,NaN,1.725,7.7819,5.7623,4.227,1.5337,6.856,NaN,NaN
NaN,1.6682,18.87,3.2507,1.2867,9.3,5.6511,1.1269,3.8246,1.5109,7.8701,NaN,6.892,8.7511,9.1071,4.5399,3.8731,NaN,6.3219,8.6081,9.0432,9.807,7.8443,4.9745,1.6904,NaN,5.2761,11.506,5.9699,4.0188,NaN,4.4033,6.2818,4.7804,6.8811,6.5207,NaN,0.95239,2.1521,5.5134,11.128,10.423,2.5507,3.6106,6.4714,11.976,1.794,5.9381,NaN,NaN,NaN,NaN,NaN,8.2613,NaN,3.8647,NaN,NaN,NaN,4.1988,15.605,5.7454,2.8125,3.5693,NaN,1.338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1834,NaN,NaN,3.2695,NaN,NaN,NaN,NaN,1.4998,8.8686,2.5682,NaN,NaN,NaN,3.6152,NaN,7.3492,4.451,4.7115,3.5471,7.595,5.6894,NaN,NaN
NaN,5.4933,3.8899,7.007,5.4744,24.894,3.4975,3.2054,1.875,11.009,1.4459,NaN,4.3616,3.5642,10.686,9.618,5.0928,NaN,12.208,11.047,5.9528,1.5199,9.2859,6.3193,5.9407,NaN,6.2616,5.7581,8.4012,7.9694,NaN,7.2505,5.171,4.6709,0.61167,8.5802,NaN,7.9331,3.9019,9.6872,2.5104,13.228,28.364,6.4174,0.84366,13.709,1.459,5.3992,NaN,NaN,NaN,NaN,NaN,1.824,NaN,6.5134,NaN,NaN,NaN,0.81865,3.8103,1.9816,3.7067,7.297,NaN,1.2795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.7891,NaN,NaN,4.751,NaN,NaN,NaN,NaN,4.162,13.015,5.2441,NaN,NaN,NaN,1.5968,NaN,1.0374,2.0574,2.8396,7.8478,25.386,4.5844,NaN,NaN
NaN,2.4687,9.8965,4.9661,5.6282,9.6726,4.8707,5.1465,4.3778,8.5383,4.6902,NaN,6.2947,7.7065,10.388,1.0311,2.8894,NaN,5.9245,10.076,8.5319,2.5963,5.4721,1.384,3.8757,NaN,1.4137,5.8203,2.8234,5.9637,NaN,6.1946,4.8879,5.3616,1.2209,13.267,NaN,3.0528,5.2531,6.5049,7.3471,22.486,6.9249,5.5551,5.4029,8.1691,5.6336,6.2336,NaN,NaN,NaN,NaN,NaN,2.7123,NaN,6.8997,NaN,NaN,NaN,0.653,5.8853,2.1198,3.7626,5.784,NaN,3.5328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4285,NaN,NaN,8.3606,NaN,NaN,NaN,NaN,9.3976,21.34,8.6693,NaN,NaN,NaN,1.1657,NaN,1.8472,4.2534,7.4151,1.4267,4.7654,10.844,NaN,NaN
NaN,12.237,8.2017,4.8091,1.718,1.447,5.7058,7.062,5.8985,0.71203,14.803,NaN,9.2998,3.4291,3.6513,1.1894,4.7985,NaN,1.8528,4.3471,8.5829,2.7494,7.7706,2.9946,5.2694,NaN,3.383,10.608,1.2404,11.216,NaN,4.0692,0.85345,12.853,10.127,4.4593,NaN,2.4442,1.7768,1.5991,10.51,7.1267,10.015,7.2724,2.6596,11.375,1.9714,4.6767,NaN,NaN,NaN,NaN,NaN,3.0634,NaN,4.1163,NaN,NaN,NaN,5.1064,19.85,3.2979,2.9663,6.8018,NaN,4.5841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0256,NaN,NaN,2.3246,NaN,NaN,NaN,NaN,1.246,5.1007,8.9243,NaN,NaN,NaN,1.4597,NaN,5.5925,6.2038,6.3333,7.1261,7.0439,5.5248,NaN,NaN
NaN,2.7256,4.2862,7.4553,3.6108,6.1696,1.5483,6.0353,2.6464,7.8902,4.9266,NaN,7.2386,9.1459,8.3606,6.005,2.0663,NaN,2.9628,5.1856,7.5002,3.3218,3.2119,1.1953,0.92724,NaN,4.0192,5.7138,2.9492,7.554,NaN,3.0063,15.657,10.715,1.3169,9.2425,NaN,1.7487,2.1162,8.2614,8.4094,6.2092,8.6329,3.4972,4.7231,4.8044,7.1473,11.538,NaN,NaN,NaN,NaN,NaN,2.8807,NaN,6.0187,NaN,NaN,NaN,2.6997,3.1985,3.7703,2.7127,5.1583,NaN,10.241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.8714,NaN,NaN,7.3164,NaN,NaN,NaN,NaN,2.1955,6.0182,25.781,NaN,NaN,NaN,8.4456,NaN,5.8913,5.0832,6.8207,3.8533,2.2123,5.6754,NaN,NaN
NaN,5.1492,3.7817,6.946,3.0038,14.539,1.442,6.8451,1.7374,12.744,8.5356,NaN,8.6667,6.4438,6.2541,8.978,4.3426,NaN,4.6829,1.9875,18.676,4.0919,2.6829,4.4615,1.7715,NaN,4.4844,8.9659,2.4511,13.703,NaN,6.2877,10.349,6.6215,1.1329,6.864,NaN,3.0958,2.0607,3.5467,9.2591,2.2818,1.629,4.0608,5.6491,1.4948,7.3631,10.323,NaN,NaN,NaN,NaN,NaN,11.079,NaN,3.6201,NaN,NaN,NaN,3.5335,6.2245,3.5511,2.3072,3.4804,NaN,9.365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.68172,NaN,NaN,8.0813,NaN,NaN,NaN,NaN,10.552,5.8369,5.8037,NaN,NaN,NaN,8.5255,NaN,1.0842,1.3614,3.2296,2.0537,7.4749,4.7828,NaN,NaN
NaN,5.3254,3.0543,1.1814,2.0909,2.6505,6.1305,4.8948,4.3894,12.679,3.2177,NaN,3.2274,7.1344,6.0633,3.5423,14.815,NaN,4.9966,6.2211,3.6474,0.47384,7.131,7.9558,3.1646,NaN,3.591,4.7348,0.67184,6.7769,NaN,4.2602,12.898,3.0216,2.2143,8.1556,NaN,5.5293,1.0746,5.4677,0.9362,5.9265,4.136,10.039,2.9997,2.3298,14.766,1.2337,NaN,NaN,NaN,NaN,NaN,2.0514,NaN,11.001,NaN,NaN,NaN,1.9522,3.7488,4.3427,3.2766,0.86666,NaN,6.3582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.347,NaN,NaN,2.9925,NaN,NaN,NaN,NaN,4.7847,4.8323,1.7964,NaN,NaN,NaN,1.437,NaN,11.259,9.0627,6.7748,3.0944,4.0154,9.2132,NaN,NaN
NaN,7.1371,2.23,6.1482,9.5366,8.612,14.136,5.7551,4.2054,9.0541,4.6975,NaN,15.172,5.9709,7.3721,4.5341,16.994,NaN,2.7467,4.5245,2.5533,1.745,1.8208,7.2539,9.0714,NaN,8.2227,4.2871,8.4003,0.5176,NaN,2.3565,6.3294,10.878,3.4494,6.3194,NaN,3.1378,2.6156,1.2132,6.5126,10.75,4.9168,5.5988,3.0272,5.3959,12.989,4.8107,NaN,NaN,NaN,NaN,NaN,0.75706,NaN,2.3387,NaN,NaN,NaN,7.6838,10.896,3.7255,6.8299,10.481,NaN,9.3438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.901,NaN,NaN,2.4346,NaN,NaN,NaN,NaN,2.7629,4.2309,7.8519,NaN,NaN,NaN,3.2418,NaN,12.4,1.2841,13.226,3.2815,2.2877,3.017,NaN,NaN
NaN,0.30578,2.487,8.7426,1.5829,5.2406,13.823,0.86803,4.7806,7.0993,3.3486,NaN,4.6111,5.6434,12.714,6.3335,6.4309,NaN,4.9549,2.2072,6.7363,1.0541,3.6604,6.3841,5.5406,NaN,3.9448,2.5004,6.5383,4.8021,NaN,11.47,8.2471,10.884,4.4738,7.3927,NaN,0.17134,1.7137,6.6719,4.8556,3.3191,3.1129,4.2207,3.5525,2.5995,29.962,5.822,NaN,NaN,NaN,NaN,NaN,1.35,NaN,3.8028,NaN,NaN,NaN,8.3724,6.0927,15.533,5.3307,3.2852,NaN,4.2002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7322,NaN,NaN,8.4691,NaN,NaN,NaN,NaN,5.4969,1.3259,5.7865,NaN,NaN,NaN,3.4521,NaN,13.09,10.432,6.811,14.933,8.9784,4.444,NaN,NaN
